acquisition_channel,customer_segment,target_inactive,order_count,completed_orders,cancelled_orders,gross_value,avg_order_value,cancel_rate,days_since_last_order,return_count,refund_value,ticket_count,mean_satisfaction,marketing_events,sessions,tenure_days
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1832
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007
Marketplace,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2048
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995
Referral,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2793
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2736
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550
Store,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1411
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592
Marketplace,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256
Marketplace,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225
Website,High Value,1,1.0,0.0,1.0,80.37,80.37,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,362
Referral,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315
Marketplace,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3009
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2830
Website,High Value,0,1.0,1.0,0.0,496.62,496.62,0.0,137.0,0.0,0.0,1.0,0.0,0.0,0.0,1579
Marketplace,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,755
Store,Standard,0,1.0,1.0,0.0,23.65,23.65,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,2835
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021
Marketplace,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619
Marketplace,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2551
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1522
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,423
Referral,Core,0,2.0,2.0,0.0,462.25,231.125,0.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,2688
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607
Website,Standard,0,1.0,1.0,0.0,160.74,160.74,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2627
Store,Core,0,1.0,1.0,0.0,326.84000000000003,326.84000000000003,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,1104
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692
Store,Core,1,1.0,1.0,0.0,707.64,707.64,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1025
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676
Marketplace,High Value,0,1.0,1.0,0.0,298.99,298.99,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,949
Website,Emerging,0,2.0,2.0,0.0,478.34999999999997,239.17499999999998,0.0,81.0,1.0,35.01,0.0,0.0,0.0,0.0,1699
Store,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2931
Mobile,High Value,0,1.0,1.0,0.0,245.06,245.06,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1822
Store,High Value,0,2.0,2.0,0.0,870.71,435.355,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,2506
Mobile,Emerging,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1383
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256
Store,Emerging,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105
Marketplace,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2366
Mobile,High Value,0,1.0,1.0,0.0,89.38,89.38,0.0,134.0,0.0,0.0,0.0,0.0,1.0,1.0,2894
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322
Store,Emerging,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,973
Store,Standard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009
Marketplace,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289
Marketplace,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664
Marketplace,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342
Marketplace,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,199
Store,Standard,0,1.0,1.0,0.0,43.27,43.27,0.0,86.0,1.0,21.64,0.0,0.0,0.0,0.0,2955
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427
Store,High Value,1,2.0,2.0,0.0,692.41,346.205,0.0,97.0,1.0,10.89,0.0,0.0,0.0,0.0,2607
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143
Mobile,Standard,0,1.0,1.0,0.0,361.2,361.2,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,1512
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750
Marketplace,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3163
Website,Emerging,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140
Referral,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413
Marketplace,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,286
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437
Referral,Standard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2578
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1926
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072
Referral,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
Referral,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,570
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622
Store,Standard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066
Store,Standard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,453
Website,Core,0,1.0,1.0,0.0,42.68,42.68,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,610
Referral,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309
Marketplace,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623
Mobile,Standard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2067
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,818
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858
Marketplace,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851
Referral,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2626
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995
Store,High Value,0,1.0,1.0,0.0,233.57,233.57,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,2647
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2855
Mobile,High Value,0,1.0,0.0,0.0,205.46,205.46,0.0,111.0,0.0,0.0,0.0,0.0,1.0,1.0,348
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159
Referral,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2143
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3118
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,253
Store,Standard,0,1.0,1.0,0.0,43.11,43.11,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,1517
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166
Referral,High Value,1,1.0,1.0,0.0,102.58,102.58,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,2439
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625
Mobile,High Value,0,1.0,1.0,0.0,346.38,346.38,0.0,144.0,1.0,57.65,0.0,0.0,1.0,1.0,712
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836
Store,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676
Store,Standard,0,1.0,1.0,0.0,116.66,116.66,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2512
Website,Core,0,1.0,1.0,0.0,158.87,158.87,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,2438
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533
Referral,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875
Website,Emerging,0,1.0,1.0,0.0,67.45,67.45,0.0,75.0,1.0,19.4,0.0,0.0,0.0,0.0,2300
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1438
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504
Store,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2950
Referral,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1555
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1070
Mobile,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032
Store,Core,0,1.0,1.0,0.0,607.8199999999999,607.8199999999999,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,2167
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1791
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937
Website,Emerging,0,1.0,1.0,0.0,141.8,141.8,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,964
Store,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.48,0.0,0.0,0.0,0.0,2749
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700
Referral,Standard,0,1.0,1.0,0.0,45.59,45.59,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2616
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1382
Website,High Value,1,1.0,1.0,0.0,178.44,178.44,0.0,141.0,1.0,75.83,0.0,0.0,0.0,0.0,2110
Website,Standard,0,1.0,1.0,0.0,142.25,142.25,0.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,2327
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446
Referral,Standard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299
Marketplace,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843
Marketplace,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591
Marketplace,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016
Marketplace,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2987
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,192
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1629
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346
Marketplace,Core,0,2.0,2.0,0.0,1021.03,510.515,0.0,113.0,1.0,226.59,0.0,0.0,0.0,0.0,414
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280
Mobile,Emerging,0,1.0,1.0,0.0,187.11,187.11,0.0,141.0,1.0,149.69,0.0,0.0,0.0,0.0,963
Mobile,Core,0,1.0,1.0,0.0,91.8,91.8,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,2889
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650
Website,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242
Mobile,Core,0,1.0,1.0,0.0,769.4399999999999,769.4399999999999,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,517
Mobile,Core,0,3.0,2.0,0.0,525.76,175.25333333333333,0.0,50.0,1.0,80.45,0.0,0.0,1.0,1.0,387
Store,Standard,0,1.0,1.0,0.0,246.62,246.62,0.0,80.0,1.0,98.65,0.0,0.0,0.0,0.0,2490
Store,Standard,0,1.0,1.0,0.0,456.75,456.75,0.0,151.0,1.0,205.46,0.0,0.0,1.0,1.0,1320
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649
Marketplace,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2806
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1910
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2924
Website,Core,0,2.0,2.0,0.0,224.51999999999998,112.25999999999999,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,351
Marketplace,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2988
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437
Referral,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,573
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2711
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,763
Mobile,Standard,0,1.0,1.0,0.0,361.2,361.2,0.0,164.0,0.0,0.0,0.0,0.0,1.0,1.0,975
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923
Mobile,Standard,0,1.0,1.0,0.0,87.16,87.16,0.0,86.0,0.0,0.0,0.0,0.0,1.0,1.0,205
Store,Standard,0,1.0,1.0,0.0,256.27,256.27,0.0,115.0,1.0,85.82,0.0,0.0,0.0,0.0,2762
Website,Standard,0,1.0,1.0,0.0,452.88,452.88,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,217
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2503
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1777
Mobile,High Value,0,1.0,1.0,0.0,233.67,233.67,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665
Store,High Value,0,1.0,1.0,0.0,358.8,358.8,0.0,83.0,0.0,0.0,0.0,0.0,1.0,1.0,3015
Marketplace,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090
