shipment_id,supplier_id,product_id,purchase_order_date,expected_delivery_date,actual_delivery_date,ordered_quantity,received_quantity,rejected_quantity,shipment_status
SHP-0006364,SUP-039,PRD-00079,2020-02-06,2020-02-13,2020-02-13,1105,1105,0,Delivered
SHP-0006365,SUP-039,PRD-00108,2024-10-27,2024-11-16,2024-11-20,521,521,0,Delivered
SHP-0006366,SUP-037,PRD-00834,2025-12-16,2025-12-28,2025-12-28,302,302,0,Delivered
SHP-0006367,SUP-026,PRD-00697,2020-04-03,2020-04-23,2020-05-07,1441,1441,0,Delivered
SHP-0006368,SUP-026,PRD-00697,2022-07-10,2022-07-28,2022-07-28,410,410,0,Late
SHP-0006369,SUP-027,PRD-00615,2020-03-25,2020-04-15,2020-04-18,993,984,9,Delivered
SHP-0006370,SUP-067,PRD-00653,2025-10-06,2025-10-16,2025-10-18,1324,1311,13,Delivered
SHP-0006371,SUP-035,PRD-00457,2022-09-19,2022-10-12,2022-10-15,536,531,5,Delivered
SHP-0006372,SUP-039,PRD-00446,2024-09-22,2024-10-14,2024-10-14,1482,1438,44,Delivered
SHP-0006373,SUP-052,PRD-00390,2026-01-27,2026-02-10,2026-02-15,466,466,0,Delivered
SHP-0006374,SUP-049,PRD-00869,2026-06-18,2026-07-12,2026-07-15,125,125,0,Delivered
SHP-0006375,SUP-031,PRD-00492,2026-04-13,2026-06-17,2026-06-24,853,853,0,Late
SHP-0006376,SUP-021,PRD-00657,2022-06-27,2022-07-22,2022-08-01,327,327,0,Delivered
SHP-0006377,SUP-038,PRD-00703,2022-05-03,2022-05-27,2022-05-27,1325,1247,37,Partial
SHP-0006378,SUP-061,PRD-00612,2025-08-10,2025-08-29,2025-09-05,333,333,0,Delivered
SHP-0006379,SUP-051,PRD-00401,2024-10-28,2024-11-15,2024-11-15,467,430,37,Delivered
SHP-0006380,SUP-025,PRD-00646,2021-07-03,2021-08-27,2021-08-29,713,713,0,Delivered
SHP-0006381,SUP-044,PRD-00175,2025-09-29,2025-10-09,2025-10-09,924,924,0,Delivered
SHP-0006382,SUP-044,PRD-00178,2023-11-23,2023-12-09,2023-12-16,222,222,0,Delivered
SHP-0006383,SUP-003,PRD-00397,2021-10-15,2021-10-23,2021-10-23,409,405,4,Delivered
SHP-0006384,SUP-049,PRD-00187,2025-09-22,2025-10-07,2025-10-16,1366,1366,0,Late
SHP-0006385,SUP-066,PRD-00620,2022-12-08,2023-01-16,2023-01-27,585,585,0,Delivered
SHP-0006386,SUP-021,PRD-00561,2025-12-18,2026-01-14,2026-01-14,1173,1138,35,Delivered
SHP-0006387,SUP-061,PRD-00616,2020-10-08,2020-10-18,2020-10-18,1152,1152,0,Delivered
SHP-0006388,SUP-030,PRD-00111,2025-10-24,2025-11-08,2025-11-17,1282,1282,0,Delivered
SHP-0006389,SUP-048,PRD-00469,2021-07-29,2021-08-16,2021-08-26,928,928,0,Delivered
SHP-0006390,SUP-014,PRD-00669,2023-12-13,2024-02-21,2024-02-21,1274,1274,0,Delivered
SHP-0006391,SUP-046,PRD-00562,2025-05-23,2025-06-08,2025-06-10,1115,1115,0,Delivered
SHP-0006392,SUP-010,PRD-00482,2025-07-27,2025-10-04,2025-10-04,227,225,2,Delivered
SHP-0006393,SUP-004,PRD-00581,2021-12-26,2022-01-13,2022-01-17,244,244,0,Delivered
SHP-0006394,SUP-049,PRD-00222,2020-01-01,2020-01-10,2020-01-16,910,910,0,Delivered
SHP-0006395,SUP-039,PRD-00516,2020-01-17,2020-02-08,2020-02-17,782,782,0,Late
SHP-0006396,SUP-006,PRD-00005,2025-06-26,2025-07-06,2025-07-17,1361,1361,0,Delivered
SHP-0006397,SUP-041,PRD-00451,2021-12-06,2022-02-07,2022-02-11,577,577,0,Delivered
SHP-0006398,SUP-034,PRD-00156,2025-11-19,2025-12-07,2025-12-07,447,447,0,Delivered
SHP-0006399,SUP-024,PRD-00823,2026-04-28,2026-05-20,2026-05-20,264,264,0,Delivered
SHP-0006400,SUP-070,PRD-00396,2024-01-01,2024-01-06,2024-01-08,1369,1328,41,Delivered
SHP-0006401,SUP-030,PRD-00522,2024-02-17,2024-02-29,2024-03-06,464,316,3,Partial
SHP-0006402,SUP-061,PRD-00612,2022-08-09,2022-08-29,2022-09-08,1461,1461,0,Delivered
SHP-0006403,SUP-048,PRD-00258,2024-12-08,2024-12-14,2024-12-14,674,654,20,Delivered
SHP-0006404,SUP-001,PRD-00783,2022-07-06,2022-07-17,2022-07-17,939,939,0,Delivered
SHP-0006405,SUP-068,PRD-00183,2023-06-08,2023-06-18,2023-06-20,1442,1327,115,Delivered
SHP-0006406,SUP-058,PRD-00032,2026-02-05,2026-02-15,2026-02-15,1294,1282,12,Delivered
SHP-0006407,SUP-017,PRD-00344,2022-01-28,2022-02-20,2022-02-20,319,319,0,Delivered
SHP-0006408,SUP-039,PRD-00398,2022-10-21,2022-11-02,2022-11-02,1243,1243,0,Delivered
SHP-0006409,SUP-008,PRD-00521,2021-11-26,2022-01-12,2022-01-21,431,431,0,Delivered
SHP-0006410,SUP-020,PRD-00510,2024-02-03,2024-04-17,2024-04-18,282,280,2,Late
SHP-0006411,SUP-048,PRD-00147,2024-02-09,2024-02-21,2024-02-24,70,70,0,Delivered
SHP-0006412,SUP-056,PRD-00856,2026-07-13,2026-07-26,2026-07-26,975,966,9,Late
SHP-0006413,SUP-059,PRD-00329,2021-04-03,2021-04-18,2021-04-23,427,423,4,Late
SHP-0006414,SUP-054,PRD-00107,2025-11-10,2025-11-15,2025-11-22,58,58,0,Delivered
SHP-0006415,SUP-006,PRD-00294,2023-10-20,2023-10-27,2023-10-28,1141,1141,0,Late
SHP-0006416,SUP-044,PRD-00481,2020-01-29,2020-02-09,2020-02-12,732,732,0,Late
SHP-0006417,SUP-012,PRD-00732,2024-09-25,2024-10-16,2024-10-28,1096,1064,32,Delivered
SHP-0006418,SUP-060,PRD-00282,2024-04-08,2024-04-30,2024-05-07,676,676,0,Delivered
SHP-0006419,SUP-001,PRD-00346,2023-02-13,2023-02-28,2023-03-08,1152,1118,34,Delivered
SHP-0006420,SUP-066,PRD-00255,2024-12-22,2025-03-03,2025-03-03,498,494,4,Late
SHP-0006421,SUP-054,PRD-00604,2021-11-28,2021-12-04,2021-12-26,672,672,0,Delivered
SHP-0006422,SUP-046,PRD-00170,2025-10-17,2025-10-30,2025-10-30,1151,1151,0,Delivered
SHP-0006423,SUP-027,PRD-00462,2025-12-28,2026-01-06,2026-01-12,377,338,0,Partial
SHP-0006424,SUP-013,PRD-00890,2020-03-09,2020-03-21,2020-03-23,448,448,0,Delivered
SHP-0006425,SUP-058,PRD-00747,2022-01-09,2022-03-06,2022-03-10,113,113,0,Delivered
SHP-0006426,SUP-041,PRD-00420,2022-07-16,2022-09-06,2022-09-07,314,314,0,Delivered
SHP-0006427,SUP-062,PRD-00815,2025-07-05,2025-08-31,2025-09-10,753,753,0,Late
SHP-0006428,SUP-045,PRD-00274,2025-01-26,2025-03-06,2025-03-11,799,799,0,Delivered
SHP-0006429,SUP-033,PRD-00051,2026-06-28,2026-08-30,2026-09-08,1001,991,10,Delivered
SHP-0006430,SUP-013,PRD-00375,2022-01-17,2022-01-30,2022-02-02,822,822,0,Late
SHP-0006431,SUP-011,PRD-00391,2024-01-26,2024-02-19,2024-02-20,1170,1170,0,Delivered
SHP-0006432,SUP-025,PRD-00796,2026-08-01,2026-09-07,2026-09-08,510,505,5,Delivered
SHP-0006433,SUP-036,PRD-00162,2020-09-23,2020-11-05,2020-11-05,821,821,0,Delivered
SHP-0006434,SUP-066,PRD-00298,2024-08-12,2024-08-26,2024-08-28,1237,1237,0,Delivered
SHP-0006435,SUP-054,PRD-00896,2021-12-04,2021-12-23,2021-12-29,1466,1452,14,Delivered
SHP-0006436,SUP-012,PRD-00460,2023-05-26,2023-06-16,2023-06-22,78,72,6,Delivered
SHP-0006437,SUP-013,PRD-00831,2020-09-01,2020-09-13,2020-09-23,1143,1143,0,Late
SHP-0006438,SUP-016,PRD-00730,2021-06-17,2021-06-29,2021-06-29,666,666,0,Delivered
SHP-0006439,SUP-057,PRD-00133,2023-09-23,2023-10-10,2023-10-10,627,621,6,Delivered
SHP-0006440,SUP-044,PRD-00666,2023-07-28,2023-08-07,2023-08-07,811,811,0,Delivered
SHP-0006441,SUP-056,PRD-00094,2022-07-24,2022-08-12,2022-08-12,548,548,0,Delivered
SHP-0006442,SUP-023,PRD-00242,2022-02-09,2022-02-22,2022-02-26,855,830,25,Delivered
SHP-0006443,SUP-047,PRD-00057,2026-06-26,2026-08-20,2026-08-20,571,571,0,Delivered
SHP-0006444,SUP-048,PRD-00202,2020-06-01,2020-06-14,2020-06-24,219,219,0,Delivered
SHP-0006445,SUP-058,PRD-00231,2023-11-07,2023-11-24,2023-11-24,1143,1143,0,Delivered
SHP-0006446,SUP-062,PRD-00674,2022-01-23,2022-02-14,2022-02-14,961,952,9,Delivered
SHP-0006447,SUP-058,PRD-00755,2026-04-26,2026-05-31,2026-06-02,134,134,0,Delivered
SHP-0006448,SUP-020,PRD-00579,2025-09-09,2025-11-01,2025-11-11,97,89,0,Partial
SHP-0006449,SUP-047,PRD-00797,2024-10-03,2024-12-08,2024-12-18,971,962,9,Late
SHP-0006450,SUP-007,PRD-00609,2025-10-30,2025-11-25,2025-12-04,1477,1477,0,Delivered
SHP-0006451,SUP-060,PRD-00514,2025-11-13,2025-11-25,2025-11-28,512,512,0,Delivered
SHP-0006452,SUP-054,PRD-00339,2022-09-09,2022-09-19,2022-09-19,854,854,0,Delivered
SHP-0006453,SUP-009,PRD-00672,2026-01-27,2026-03-17,2026-03-19,1236,1236,0,Delivered
SHP-0006454,SUP-012,PRD-00470,2021-04-22,2021-05-06,2021-05-15,1419,1419,0,Delivered
SHP-0006455,SUP-047,PRD-00207,2022-02-08,2022-02-20,2022-02-21,842,842,0,Delivered
SHP-0006456,SUP-019,PRD-00867,2022-04-26,2022-05-05,2022-05-08,1158,1073,0,Partial
SHP-0006457,SUP-023,PRD-00810,2024-03-12,2024-05-24,2024-05-24,914,914,0,Delivered
SHP-0006458,SUP-062,PRD-00815,2024-02-09,2024-03-15,2024-03-15,485,485,0,Delivered
SHP-0006459,SUP-033,PRD-00781,2024-09-25,2024-11-20,2024-12-02,779,592,0,Partial
SHP-0006460,SUP-011,PRD-00340,2022-10-09,2022-10-22,2022-10-29,975,975,0,Delivered
SHP-0006461,SUP-006,PRD-00294,2020-07-24,2020-07-29,2020-08-09,726,668,58,Delivered
SHP-0006462,SUP-008,PRD-00281,2021-02-16,2021-03-20,2021-03-23,265,263,2,Late
SHP-0006463,SUP-053,PRD-00383,2023-02-14,2023-03-10,2023-03-23,973,973,0,Delivered
SHP-0006464,SUP-014,PRD-00655,2024-11-26,2024-12-23,2024-12-31,809,809,0,Delivered
SHP-0006465,SUP-061,PRD-00067,2021-09-11,2021-10-01,2021-10-07,56,56,0,Late
SHP-0006466,SUP-026,PRD-00275,2026-07-15,2026-08-06,2026-08-18,1443,1129,11,Partial
SHP-0006467,SUP-047,PRD-00138,2020-04-04,2020-05-17,2020-05-29,763,741,22,Delivered
SHP-0006468,SUP-048,PRD-00221,2024-04-01,2024-04-06,2024-04-14,1499,1499,0,Delivered
SHP-0006469,SUP-031,PRD-00611,2025-09-23,2025-10-21,2025-10-29,366,363,3,Delivered
SHP-0006470,SUP-014,PRD-00483,2021-08-28,2021-10-21,2021-11-10,1475,1431,44,Late
SHP-0006471,SUP-035,PRD-00059,2025-11-11,2025-11-19,2025-11-27,186,185,1,Delivered
SHP-0006472,SUP-033,PRD-00232,2021-05-17,2021-06-05,2021-06-06,1359,1359,0,Delivered
SHP-0006473,SUP-045,PRD-00566,2020-12-15,2021-01-28,2021-01-28,587,587,0,Delivered
SHP-0006474,SUP-062,PRD-00788,2025-09-10,2025-10-31,2025-11-16,1323,1323,0,Late
SHP-0006475,SUP-040,PRD-00478,2023-10-11,2023-10-31,2023-11-05,1105,1105,0,Delivered
SHP-0006476,SUP-018,PRD-00603,2025-10-03,2025-10-19,2025-10-26,859,834,25,Delivered
SHP-0006477,SUP-023,PRD-00891,2022-06-04,2022-07-21,2022-07-21,923,923,0,Delivered
SHP-0006478,SUP-031,PRD-00102,2024-12-20,2025-02-11,2025-02-13,213,213,0,Late
SHP-0006479,SUP-036,PRD-00173,2024-07-24,2024-09-15,2024-09-20,686,686,0,Delivered
SHP-0006480,SUP-060,PRD-00514,2022-05-04,2022-05-11,2022-05-11,1486,1265,0,Partial
SHP-0006481,SUP-020,PRD-00579,2021-11-21,2021-12-14,2021-12-27,695,695,0,Delivered
SHP-0006482,SUP-050,PRD-00228,2020-03-21,2020-04-24,2020-04-24,547,547,0,Delivered
SHP-0006483,SUP-038,PRD-00563,2023-01-22,2023-02-08,2023-02-08,1340,1300,40,Delivered
SHP-0006484,SUP-013,PRD-00597,2022-04-26,2022-05-12,2022-05-12,126,126,0,Delivered
SHP-0006485,SUP-053,PRD-00833,2021-07-12,2021-08-03,2021-08-03,755,755,0,Delivered
SHP-0006486,SUP-024,PRD-00214,2024-10-07,2024-10-26,2024-11-15,172,172,0,Delivered
SHP-0006487,SUP-056,PRD-00004,2023-12-07,2024-02-04,2024-02-04,301,301,0,Delivered
SHP-0006488,SUP-010,PRD-00126,2024-12-01,2025-02-07,2025-02-17,169,168,1,Delivered
SHP-0006489,SUP-017,PRD-00817,2020-11-20,2020-12-04,2020-12-18,98,98,0,Late
SHP-0006490,SUP-040,PRD-00211,2025-09-18,2025-10-07,2025-10-07,1311,1311,0,Late
SHP-0006491,SUP-040,PRD-00872,2022-04-15,2022-04-28,2022-05-06,496,496,0,Delivered
SHP-0006492,SUP-066,PRD-00654,2024-01-18,2024-01-29,2024-01-29,504,504,0,Late
SHP-0006493,SUP-018,PRD-00267,2025-08-28,2025-09-06,2025-09-12,1020,1020,0,Delivered
SHP-0006494,SUP-048,PRD-00221,2021-07-13,2021-07-30,2021-08-02,1395,1395,0,Delivered
SHP-0006495,SUP-049,PRD-00112,2022-01-09,2022-01-18,2022-01-18,1418,1418,0,Delivered
SHP-0006496,SUP-061,PRD-00684,2021-04-02,2021-04-11,2021-04-15,1145,1145,0,Delivered
SHP-0006497,SUP-053,PRD-00529,2024-04-07,2024-04-25,2024-05-06,1136,1136,0,Delivered
SHP-0006498,SUP-009,PRD-00538,2024-10-12,2024-11-18,2024-11-19,56,56,0,Delivered
SHP-0006499,SUP-062,PRD-00385,2025-06-02,2025-08-05,2025-08-05,1056,1056,0,Delivered
SHP-0006500,SUP-069,PRD-00276,2025-03-15,2025-04-04,2025-04-20,1163,1163,0,Delivered
SHP-0006501,SUP-025,PRD-00796,2021-06-24,2021-08-24,2021-09-06,560,560,0,Late
SHP-0006502,SUP-029,PRD-00685,2023-09-22,2023-09-27,2023-10-07,1450,1450,0,Late
SHP-0006503,SUP-039,PRD-00516,2023-12-11,2023-12-26,2023-12-26,356,356,0,Delivered
SHP-0006504,SUP-021,PRD-00657,2021-07-08,2021-07-21,2021-07-28,1123,1123,0,Delivered
SHP-0006505,SUP-055,PRD-00331,2024-02-23,2024-04-21,2024-05-01,306,303,3,Delivered
SHP-0006506,SUP-041,PRD-00166,2023-12-18,2024-01-24,2024-02-06,333,333,0,Delivered
SHP-0006507,SUP-062,PRD-00778,2023-07-24,2023-09-24,2023-10-11,1039,1039,0,Delivered
SHP-0006508,SUP-057,PRD-00264,2023-11-17,2023-11-30,2023-11-30,927,927,0,Delivered
SHP-0006509,SUP-047,PRD-00057,2024-05-02,2024-05-18,2024-05-25,599,599,0,Delivered
SHP-0006510,SUP-020,PRD-00104,2023-05-09,2023-06-13,2023-06-16,831,831,0,Delivered
SHP-0006511,SUP-062,PRD-00767,2022-11-09,2022-12-28,2022-12-29,998,998,0,Delivered
SHP-0006512,SUP-045,PRD-00048,2021-04-13,2021-06-25,2021-06-30,284,262,22,Delivered
SHP-0006513,SUP-063,PRD-00343,2020-08-06,2020-08-27,2020-09-08,452,452,0,Delivered
SHP-0006514,SUP-014,PRD-00251,2023-06-05,2023-08-02,2023-08-02,1341,1341,0,Delivered
SHP-0006515,SUP-011,PRD-00489,2022-01-01,2022-01-11,2022-01-11,198,197,1,Delivered
SHP-0006516,SUP-030,PRD-00880,2024-05-28,2024-06-14,2024-06-18,595,590,5,Delivered
SHP-0006517,SUP-062,PRD-00767,2022-07-16,2022-09-27,2022-10-08,483,469,14,Delivered
SHP-0006518,SUP-054,PRD-00706,2021-09-28,2021-10-08,2021-10-11,697,697,0,Delivered
SHP-0006519,SUP-004,PRD-00733,2022-08-20,2022-09-03,2022-09-14,419,419,0,Delivered
SHP-0006520,SUP-063,PRD-00816,2021-02-05,2021-02-24,2021-02-24,517,512,5,Delivered
SHP-0006521,SUP-048,PRD-00779,2021-05-21,2021-06-03,2021-06-14,994,994,0,Delivered
SHP-0006522,SUP-010,PRD-00731,2021-02-06,2021-02-16,2021-02-16,1083,1083,0,Delivered
SHP-0006523,SUP-013,PRD-00898,2020-05-31,2020-06-12,2020-06-19,885,885,0,Delivered
SHP-0006524,SUP-059,PRD-00329,2020-03-20,2020-03-26,2020-03-29,101,101,0,Late
SHP-0006525,SUP-046,PRD-00879,2022-02-15,2022-03-09,2022-03-09,1302,1289,13,Delivered
SHP-0006526,SUP-043,PRD-00035,2026-06-07,2026-06-22,2026-06-26,374,374,0,Delivered
SHP-0006527,SUP-060,PRD-00884,2021-03-06,2021-03-18,2021-03-31,1495,1495,0,Delivered
SHP-0006528,SUP-044,PRD-00116,2023-01-07,2023-01-26,2023-02-06,1218,1218,0,Delivered
SHP-0006529,SUP-005,PRD-00681,2026-04-18,2026-05-09,2026-05-09,1218,1218,0,Late
SHP-0006530,SUP-069,PRD-00043,2021-01-26,2021-02-06,2021-02-07,849,849,0,Delivered
SHP-0006531,SUP-002,PRD-00700,2025-10-17,2025-12-08,2025-12-14,942,942,0,Late
SHP-0006532,SUP-021,PRD-00576,2024-11-02,2024-12-19,2024-12-27,1371,904,0,Partial
SHP-0006533,SUP-060,PRD-00535,2023-01-22,2023-02-08,2023-02-08,809,801,8,Delivered
SHP-0006534,SUP-066,PRD-00298,2020-05-03,2020-07-11,2020-07-16,252,250,2,Late
SHP-0006535,SUP-059,PRD-00329,2024-04-04,2024-04-14,2024-04-24,622,616,6,Delivered
SHP-0006536,SUP-053,PRD-00363,2020-11-06,2020-11-19,2020-11-19,1175,1175,0,Delivered
SHP-0006537,SUP-020,PRD-00425,2021-12-10,2022-01-04,2022-01-04,1423,1423,0,Delivered
SHP-0006538,SUP-012,PRD-00092,2026-04-23,2026-05-02,2026-05-13,1116,1116,0,Delivered
SHP-0006539,SUP-037,PRD-00089,2023-08-29,2023-09-05,2023-09-09,1136,1136,0,Delivered
SHP-0006540,SUP-044,PRD-00178,2023-02-18,2023-03-11,2023-03-11,655,636,19,Delivered
SHP-0006541,SUP-019,PRD-00467,2020-10-16,2020-10-25,2020-11-06,623,623,0,Delivered
SHP-0006542,SUP-042,PRD-00443,2023-11-26,2023-12-03,2023-12-03,486,448,38,Delivered
SHP-0006543,SUP-051,PRD-00600,2022-02-03,2022-02-25,2022-03-07,406,296,0,Partial
SHP-0006544,SUP-013,PRD-00487,2020-03-20,2020-04-02,2020-04-02,347,347,0,Delivered
SHP-0006545,SUP-054,PRD-00625,2024-05-30,2024-06-11,2024-06-19,377,377,0,Delivered
SHP-0006546,SUP-056,PRD-00119,2020-01-18,2020-03-17,2020-03-23,508,508,0,Delivered
SHP-0006547,SUP-010,PRD-00527,2024-05-23,2024-06-14,2024-06-22,191,191,0,Delivered
SHP-0006548,SUP-047,PRD-00257,2023-09-12,2023-10-20,2023-10-28,724,724,0,Delivered
SHP-0006549,SUP-016,PRD-00263,2026-04-25,2026-06-15,2026-06-21,1400,1400,0,Delivered
SHP-0006550,SUP-036,PRD-00798,2024-04-10,2024-04-22,2024-04-22,1289,1289,0,Delivered
SHP-0006551,SUP-067,PRD-00686,2025-10-15,2025-11-03,2025-11-08,292,292,0,Delivered
SHP-0006552,SUP-019,PRD-00827,2020-07-14,2020-08-06,2020-08-07,366,356,10,Delivered
SHP-0006553,SUP-069,PRD-00749,2024-11-04,2024-11-10,2024-11-26,929,929,0,Late
SHP-0006554,SUP-051,PRD-00843,2023-06-20,2023-07-05,2023-07-05,329,326,3,Delivered
SHP-0006555,SUP-048,PRD-00202,2026-07-12,2026-07-25,2026-07-25,384,384,0,Delivered
SHP-0006556,SUP-042,PRD-00847,2022-04-29,2022-06-23,2022-06-23,87,87,0,Delivered
SHP-0006557,SUP-050,PRD-00410,2020-02-26,2020-03-16,2020-03-16,171,166,5,Delivered
SHP-0006558,SUP-029,PRD-00066,2021-06-13,2021-06-24,2021-06-28,1117,1117,0,Delivered
SHP-0006559,SUP-051,PRD-00149,2024-11-08,2024-11-22,2024-11-23,1466,1466,0,Delivered
SHP-0006560,SUP-014,PRD-00528,2020-01-30,2020-04-09,2020-04-14,1139,1128,11,Delivered
SHP-0006561,SUP-040,PRD-00211,2024-08-24,2024-09-04,2024-09-11,647,647,0,Late
SHP-0006562,SUP-053,PRD-00696,2021-04-10,2021-04-15,2021-04-19,771,771,0,Delivered
SHP-0006563,SUP-050,PRD-00598,2021-01-24,2021-04-01,2021-04-10,1318,1318,0,Late
SHP-0006564,SUP-043,PRD-00096,2023-03-12,2023-05-14,2023-05-14,1469,1469,0,Delivered
SHP-0006565,SUP-033,PRD-00132,2026-02-17,2026-03-23,2026-04-01,166,166,0,Delivered
SHP-0006566,SUP-041,PRD-00310,2026-02-15,2026-02-20,2026-02-20,1278,1278,0,Delivered
SHP-0006567,SUP-031,PRD-00525,2023-08-25,2023-10-10,2023-10-12,500,363,0,Partial
SHP-0006568,SUP-028,PRD-00865,2022-09-02,2022-09-24,2022-09-24,508,508,0,Late
SHP-0006569,SUP-069,PRD-00109,2026-02-15,2026-03-06,2026-03-07,666,666,0,Late
SHP-0006570,SUP-003,PRD-00650,2020-05-03,2020-07-05,2020-07-16,294,294,0,Delivered
SHP-0006571,SUP-063,PRD-00722,2020-03-07,2020-03-18,2020-03-23,940,940,0,Delivered
SHP-0006572,SUP-069,PRD-00055,2024-09-23,2024-10-07,2024-10-11,917,890,27,Delivered
SHP-0006573,SUP-008,PRD-00536,2022-09-28,2022-10-18,2022-11-04,990,981,9,Delivered
SHP-0006574,SUP-043,PRD-00658,2020-02-06,2020-03-28,2020-03-30,1289,1289,0,Delivered
SHP-0006575,SUP-023,PRD-00513,2025-10-09,2025-10-26,2025-10-26,681,681,0,Delivered
SHP-0006576,SUP-015,PRD-00087,2021-08-07,2021-08-24,2021-08-31,702,681,21,Delivered
SHP-0006577,SUP-041,PRD-00636,2021-06-04,2021-07-27,2021-07-31,924,924,0,Delivered
SHP-0006578,SUP-068,PRD-00546,2024-12-02,2024-12-12,2024-12-21,1236,1224,12,Delivered
SHP-0006579,SUP-011,PRD-00523,2026-01-02,2026-01-25,2026-01-26,246,246,0,Delivered
SHP-0006580,SUP-041,PRD-00493,2021-06-02,2021-08-14,2021-08-26,563,563,0,Delivered
SHP-0006581,SUP-062,PRD-00105,2025-12-10,2026-02-06,2026-02-08,846,846,0,Delivered
SHP-0006582,SUP-009,PRD-00118,2025-03-07,2025-04-16,2025-04-21,1122,1089,33,Delivered
SHP-0006583,SUP-022,PRD-00412,2020-01-04,2020-01-11,2020-01-11,740,740,0,Delivered
SHP-0006584,SUP-070,PRD-00265,2021-10-16,2021-11-09,2021-11-26,418,418,0,Delivered
SHP-0006585,SUP-013,PRD-00435,2022-03-30,2022-04-09,2022-04-24,812,812,0,Delivered
SHP-0006586,SUP-010,PRD-00524,2024-03-06,2024-04-05,2024-04-05,68,68,0,Delivered
SHP-0006587,SUP-054,PRD-00828,2022-05-30,2022-06-14,2022-06-18,1454,1454,0,Delivered
SHP-0006588,SUP-003,PRD-00650,2023-10-30,2023-12-18,2023-12-24,606,606,0,Late
SHP-0006589,SUP-070,PRD-00265,2024-08-07,2024-08-22,2024-08-25,1247,1247,0,Delivered
SHP-0006590,SUP-003,PRD-00881,2020-10-07,2020-11-07,2020-11-12,1078,1078,0,Delivered
SHP-0006591,SUP-048,PRD-00221,2021-06-05,2021-06-18,2021-06-18,1143,1132,11,Delivered
SHP-0006592,SUP-053,PRD-00095,2021-06-27,2021-07-06,2021-07-08,1298,1286,12,Late
SHP-0006593,SUP-042,PRD-00847,2021-06-16,2021-07-20,2021-07-24,124,124,0,Delivered
SHP-0006594,SUP-057,PRD-00219,2023-01-20,2023-02-10,2023-02-10,685,685,0,Delivered
SHP-0006595,SUP-017,PRD-00344,2021-04-02,2021-04-13,2021-04-18,851,826,25,Delivered
SHP-0006596,SUP-004,PRD-00806,2023-12-04,2023-12-28,2023-12-28,552,552,0,Delivered
SHP-0006597,SUP-012,PRD-00629,2023-05-09,2023-05-20,2023-05-26,958,958,0,Delivered
SHP-0006598,SUP-043,PRD-00008,2025-07-15,2025-07-20,2025-07-22,544,544,0,Delivered
SHP-0006599,SUP-005,PRD-00306,2022-01-17,2022-02-04,2022-02-04,266,266,0,Delivered
SHP-0006600,SUP-029,PRD-00642,2021-11-12,2021-11-17,2021-11-19,958,958,0,Delivered
SHP-0006601,SUP-051,PRD-00053,2026-04-11,2026-04-19,2026-04-24,1146,1135,11,Delivered
SHP-0006602,SUP-045,PRD-00253,2023-03-11,2023-05-18,2023-05-23,720,720,0,Delivered
SHP-0006603,SUP-049,PRD-00392,2020-10-04,2020-10-20,2020-10-29,449,445,4,Late
SHP-0006604,SUP-041,PRD-00663,2026-07-24,2026-10-02,2026-10-06,1107,1096,11,Delivered
SHP-0006605,SUP-022,PRD-00024,2021-03-27,2021-04-16,2021-04-18,558,558,0,Delivered
SHP-0006606,SUP-001,PRD-00736,2025-06-21,2025-06-28,2025-06-28,1024,1024,0,Delivered
SHP-0006607,SUP-036,PRD-00254,2025-02-28,2025-05-08,2025-05-15,297,289,8,Delivered
SHP-0006608,SUP-007,PRD-00862,2023-09-12,2023-11-12,2023-11-15,157,157,0,Delivered
SHP-0006609,SUP-043,PRD-00008,2024-08-19,2024-08-25,2024-08-25,721,700,21,Late
SHP-0006610,SUP-026,PRD-00813,2022-04-18,2022-05-01,2022-05-07,1147,1147,0,Delivered
SHP-0006611,SUP-004,PRD-00440,2026-04-30,2026-05-17,2026-05-17,693,693,0,Delivered
SHP-0006612,SUP-011,PRD-00180,2022-11-10,2022-12-01,2022-12-01,1127,1127,0,Delivered
SHP-0006613,SUP-036,PRD-00153,2022-01-08,2022-02-26,2022-02-26,121,121,0,Delivered
SHP-0006614,SUP-068,PRD-00195,2024-10-21,2024-10-30,2024-11-11,104,104,0,Delivered
SHP-0006615,SUP-012,PRD-00150,2025-03-10,2025-03-22,2025-03-22,879,871,8,Late
SHP-0006616,SUP-037,PRD-00089,2025-11-15,2025-12-06,2025-12-06,1350,1350,0,Delivered
SHP-0006617,SUP-039,PRD-00516,2020-01-22,2020-02-06,2020-02-06,860,860,0,Delivered
SHP-0006618,SUP-020,PRD-00199,2026-08-28,2026-10-04,,967,868,0,Partial
SHP-0006619,SUP-062,PRD-00575,2023-03-23,2023-04-08,2023-04-11,94,94,0,Delivered
SHP-0006620,SUP-051,PRD-00188,2024-12-04,2024-12-20,2024-12-20,957,957,0,Delivered
SHP-0006621,SUP-042,PRD-00472,2020-08-02,2020-08-28,2020-09-02,1442,1442,0,Delivered
SHP-0006622,SUP-060,PRD-00631,2024-12-07,2024-12-22,2024-12-22,599,552,47,Delivered
SHP-0006623,SUP-040,PRD-00530,2024-08-01,2024-08-23,2024-08-23,1298,1298,0,Late
SHP-0006624,SUP-058,PRD-00567,2024-10-13,2024-12-21,2024-12-21,1067,1067,0,Delivered
