ticket_id,customer_id,opened_at,closed_at,issue_type,channel,priority,agent_id,resolution_status,satisfaction_score
TKT-0008489,CUS-007117,2023-05-23 20:00:00,2023-05-28 17:00:00,Delivery,Social,Medium,AGT-296,Resolved,5.0
TKT-0008490,CUS-001133,2023-12-11 11:00:00,2023-12-15 12:00:00,Technical,Chat,High,AGT-195,Resolved,
TKT-0008491,CUS-009839,2022-07-27 18:00:00,2022-08-01 04:00:00,Technical,Social,High,AGT-310,Resolved,3.0
TKT-0008492,CUS-008069,2021-02-13 11:00:00,2021-02-16 01:00:00,Payment,Store,Low,AGT-209,Resolved,
TKT-0008493,CUS-011662,2024-08-06 00:00:00,2024-08-07 11:00:00,Payment,Store,Medium,AGT-025,Resolved,
TKT-0008494,CUS-010046,2026-06-26 14:00:00,2026-06-30 10:00:00,Delivery,Chat,Medium,AGT-093,Resolved,4.0
TKT-0008495,CUS-001483,2023-02-28 21:00:00,,Product Quality,Email,High,AGT-286,Open,
TKT-0008496,CUS-004843,2024-12-08 02:00:00,2024-12-12 07:00:00,Technical,Email,Medium,AGT-221,Resolved,
TKT-0008497,CUS-002561,2024-08-11 01:00:00,2024-08-12 08:00:00,Product Quality,Chat,Medium,AGT-029,Closed,1.0
TKT-0008498,CUS-009197,2023-07-16 06:00:00,2023-07-18 11:00:00,Promotion,Social,Low,AGT-083,Resolved,4.0
TKT-0008499,CUS-002909,2022-09-29 21:00:00,2022-10-04 07:00:00,Payment,Phone,Medium,AGT-014,Resolved,
TKT-0008500,CUS-009666,2025-10-15 03:00:00,2025-10-19 19:00:00,Payment,Chat,Low,AGT-022,Closed,
TKT-0008501,CUS-006704,2024-01-02 06:00:00,2024-01-05 05:00:00,Product Quality,Store,High,AGT-230,Resolved,5.0
TKT-0008502,CUS-002011,2026-03-16 11:00:00,2026-03-16 20:00:00,Returns,Store,Critical,AGT-219,Closed,5.0
TKT-0008503,CUS-000362,2020-02-05 00:00:00,2020-02-07 07:00:00,Delivery,Phone,Medium,AGT-313,Closed,4.0
TKT-0008504,CUS-002077,2024-01-03 16:00:00,2024-01-06 19:00:00,Product Quality,Social,Medium,AGT-201,Resolved,2.0
TKT-0008505,CUS-003166,2026-03-01 05:00:00,2026-03-02 05:00:00,Delivery,Store,Medium,AGT-159,Resolved,5.0
TKT-0008506,CUS-007830,2023-10-30 01:00:00,2023-11-01 13:00:00,Delivery,Social,Low,AGT-047,Resolved,2.0
TKT-0008507,CUS-007239,2025-03-09 20:00:00,2025-03-13 08:00:00,Delivery,Email,High,AGT-342,Resolved,5.0
TKT-0008508,CUS-001168,2021-04-05 03:00:00,2021-04-09 09:00:00,Promotion,Phone,Medium,AGT-002,Resolved,5.0
TKT-0008509,CUS-001890,2026-03-10 07:00:00,,Payment,Store,Medium,AGT-020,Open,
TKT-0008510,CUS-009510,2024-06-15 09:00:00,2024-06-15 17:00:00,Returns,Chat,Medium,AGT-294,Resolved,5.0
TKT-0008511,CUS-007611,2022-03-08 15:00:00,2022-03-12 18:00:00,Product Quality,Phone,Low,AGT-087,Resolved,
TKT-0008512,CUS-011910,2021-04-08 19:00:00,2021-04-08 22:00:00,Returns,Chat,Low,AGT-264,Resolved,4.0
TKT-0008513,CUS-003852,2021-06-18 14:00:00,2021-06-20 05:00:00,Technical,Email,Medium,AGT-002,Closed,
TKT-0008514,CUS-011774,2020-05-07 01:00:00,2020-05-11 18:00:00,Delivery,Social,Low,AGT-089,Resolved,4.0
TKT-0008515,CUS-008904,2025-08-09 21:00:00,,Delivery,Social,Medium,AGT-316,Open,
TKT-0008516,CUS-009973,2023-05-06 13:00:00,2023-05-10 17:00:00,Payment,Email,Medium,AGT-170,Closed,5.0
TKT-0008517,CUS-002207,2025-07-15 18:00:00,2025-07-20 12:00:00,Returns,Email,Medium,AGT-251,Resolved,2.0
TKT-0008518,CUS-011623,2025-01-22 03:00:00,2025-01-26 13:00:00,Product Quality,Phone,Low,AGT-327,Closed,4.0
TKT-0008519,CUS-011207,2022-03-26 00:00:00,2022-03-28 11:00:00,Returns,Email,Low,AGT-182,Resolved,
TKT-0008520,CUS-011849,2021-01-23 14:00:00,2021-01-26 12:00:00,Delivery,Store,Medium,AGT-002,Closed,
TKT-0008521,CUS-006187,2024-06-24 12:00:00,2024-06-28 12:00:00,Account,Chat,Low,AGT-308,Resolved,2.0
TKT-0008522,CUS-010011,2024-01-20 22:00:00,2024-01-21 12:00:00,Returns,Social,Medium,AGT-184,Resolved,5.0
TKT-0008523,CUS-000179,2025-08-16 00:00:00,2025-08-18 01:00:00,Product Quality,Phone,High,AGT-289,Resolved,
TKT-0008524,CUS-008340,2021-10-13 19:00:00,2021-10-14 12:00:00,Product Quality,Phone,Medium,AGT-200,Resolved,3.0
TKT-0008525,CUS-011158,2025-06-19 14:00:00,,Payment,Email,High,AGT-177,Open,
TKT-0008526,CUS-010503,2021-11-06 17:00:00,2021-11-09 20:00:00,Delivery,Email,Low,AGT-258,Resolved,
TKT-0008527,CUS-011312,2021-09-09 21:00:00,2021-09-10 17:00:00,Technical,Email,Medium,AGT-116,Closed,5.0
TKT-0008528,CUS-006643,2022-05-21 09:00:00,2022-05-21 14:00:00,Returns,Social,Medium,AGT-125,Resolved,
TKT-0008529,CUS-004547,2023-06-23 04:00:00,,Delivery,Store,Medium,AGT-052,Open,
TKT-0008530,CUS-003384,2023-01-29 01:00:00,2023-01-30 12:00:00,Delivery,Phone,Medium,AGT-162,Resolved,4.0
TKT-0008531,CUS-001390,2022-02-27 21:00:00,2022-02-28 17:00:00,Product Quality,Social,Medium,AGT-132,Resolved,
TKT-0008532,CUS-003670,2024-03-13 00:00:00,2024-03-16 23:00:00,Promotion,Phone,Medium,AGT-171,Resolved,
TKT-0008533,CUS-002644,2024-03-17 17:00:00,,Delivery,Chat,Low,AGT-257,Open,
TKT-0008534,CUS-011858,2022-09-03 09:00:00,2022-09-04 22:00:00,Delivery,Social,Low,AGT-041,Resolved,4.0
TKT-0008535,CUS-005465,2020-10-02 09:00:00,2020-10-06 16:00:00,Delivery,Social,Medium,AGT-146,Resolved,4.0
TKT-0008536,CUS-004499,2023-05-04 20:00:00,2023-05-09 06:00:00,Product Quality,Email,Low,AGT-188,Resolved,5.0
TKT-0008537,CUS-008181,2020-01-15 01:00:00,2020-01-17 02:00:00,Delivery,Store,Low,AGT-033,Resolved,4.0
TKT-0008538,CUS-004012,2024-11-01 02:00:00,2024-11-02 16:00:00,Returns,Phone,Critical,AGT-123,Resolved,4.0
TKT-0008539,CUS-010904,2025-05-05 21:00:00,2025-05-10 02:00:00,Payment,Store,Low,AGT-298,Resolved,
TKT-0008540,CUS-005906,2025-02-05 07:00:00,2025-02-07 14:00:00,Delivery,Social,High,AGT-211,Resolved,4.0
TKT-0008541,CUS-011034,2023-02-22 02:00:00,2023-02-22 10:00:00,Product Quality,Store,Low,AGT-287,Resolved,4.0
TKT-0008542,CUS-007033,2025-09-02 11:00:00,2025-09-05 10:00:00,Delivery,Chat,Medium,AGT-097,Resolved,5.0
TKT-0008543,CUS-011927,2020-09-20 22:00:00,2020-09-21 02:00:00,Account,Chat,Low,AGT-222,Resolved,2.0
TKT-0008544,CUS-002861,2022-05-26 01:00:00,2022-05-27 03:00:00,Product Quality,Store,Medium,AGT-044,Resolved,5.0
TKT-0008545,CUS-008103,2021-10-20 15:00:00,2021-10-21 00:00:00,Account,Chat,Medium,AGT-009,Resolved,5.0
TKT-0008546,CUS-003059,2025-04-02 00:00:00,2025-04-05 01:00:00,Delivery,Phone,High,AGT-064,Resolved,
TKT-0008547,CUS-002077,2020-11-30 11:00:00,2020-12-04 09:00:00,Returns,Email,Medium,AGT-328,Resolved,5.0
TKT-0008548,CUS-003799,2021-02-27 10:00:00,2021-02-27 23:00:00,Promotion,Email,Low,AGT-165,Resolved,4.0
TKT-0008549,CUS-006243,2023-02-11 13:00:00,2023-02-14 03:00:00,Technical,Chat,Low,AGT-157,Resolved,4.0
TKT-0008550,CUS-008685,2025-06-06 09:00:00,2025-06-10 14:00:00,Returns,Social,Medium,AGT-042,Closed,4.0
TKT-0008551,CUS-009139,2025-08-02 01:00:00,2025-08-06 05:00:00,Promotion,Social,Low,AGT-213,Closed,1.0
TKT-0008552,CUS-007773,2022-12-01 23:00:00,2022-12-04 19:00:00,Returns,Email,Medium,AGT-149,Resolved,
TKT-0008553,CUS-000302,2024-02-04 14:00:00,2024-02-08 06:00:00,Account,Chat,Low,AGT-024,Resolved,5.0
TKT-0008554,CUS-011383,2025-11-23 01:00:00,2025-11-23 13:00:00,Returns,Email,Low,AGT-192,Resolved,
TKT-0008555,CUS-005142,2024-12-25 00:00:00,2024-12-25 19:00:00,Account,Store,Medium,AGT-263,Resolved,1.0
TKT-0008556,CUS-001713,2020-04-25 16:00:00,2020-04-29 00:00:00,Product Quality,Phone,Medium,AGT-323,Resolved,
TKT-0008557,CUS-005176,2020-08-23 13:00:00,2020-08-23 14:00:00,Promotion,Phone,Medium,AGT-239,Resolved,
TKT-0008558,CUS-007658,2023-01-02 17:00:00,,Returns,Email,Medium,AGT-035,Open,
TKT-0008559,CUS-011256,2020-03-13 06:00:00,2020-03-16 20:00:00,Payment,Social,Medium,AGT-283,Resolved,
TKT-0008560,CUS-002055,2023-12-08 06:00:00,2023-12-12 18:00:00,Promotion,Store,Medium,AGT-087,Resolved,
TKT-0008561,CUS-006903,2020-06-01 14:00:00,2020-06-04 22:00:00,Returns,Store,Medium,AGT-256,Closed,4.0
TKT-0008562,CUS-007689,2020-08-10 21:00:00,2020-08-15 19:00:00,Product Quality,Social,Medium,AGT-185,Resolved,4.0
TKT-0008563,CUS-003138,2021-04-12 02:00:00,,Payment,Store,Low,AGT-082,Open,
TKT-0008564,CUS-003431,2025-02-08 14:00:00,2025-02-10 06:00:00,Product Quality,Store,Medium,AGT-253,Resolved,
TKT-0008565,CUS-001660,2021-05-19 21:00:00,,Delivery,Chat,High,AGT-338,Open,
TKT-0008566,CUS-007861,2020-10-09 14:00:00,2020-10-13 22:00:00,Payment,Email,Medium,AGT-166,Resolved,
TKT-0008567,CUS-004966,2021-07-29 02:00:00,2021-07-29 10:00:00,Delivery,Phone,Medium,AGT-326,Resolved,
TKT-0008568,CUS-001070,2026-02-20 23:00:00,2026-02-25 21:00:00,Returns,Chat,Low,AGT-197,Resolved,3.0
TKT-0008569,CUS-002554,2020-03-28 06:00:00,2020-04-01 04:00:00,Promotion,Email,Low,AGT-088,Resolved,
TKT-0008570,CUS-003597,2024-08-21 01:00:00,,Returns,Store,Low,AGT-061,Open,
TKT-0008571,CUS-000107,2025-12-27 09:00:00,2025-12-29 04:00:00,Delivery,Social,Medium,AGT-158,Resolved,4.0
TKT-0008572,CUS-010399,2020-09-05 22:00:00,2020-09-07 06:00:00,Account,Store,Low,AGT-109,Resolved,2.0
TKT-0008573,CUS-009384,2020-03-22 20:00:00,2020-03-23 18:00:00,Delivery,Social,Low,AGT-278,Resolved,4.0
TKT-0008574,CUS-008340,2024-03-24 20:00:00,2024-03-28 03:00:00,Delivery,Social,High,AGT-093,Resolved,
TKT-0008575,CUS-002326,2022-05-31 14:00:00,2022-06-01 21:00:00,Account,Email,Medium,AGT-061,Resolved,2.0
TKT-0008576,CUS-007346,2023-01-11 05:00:00,,Delivery,Email,Low,AGT-229,Open,
TKT-0008577,CUS-007688,2024-06-03 03:00:00,2024-06-05 15:00:00,Promotion,Chat,Medium,AGT-226,Closed,
TKT-0008578,CUS-004092,2024-08-09 04:00:00,2024-08-09 10:00:00,Returns,Email,Low,AGT-161,Resolved,5.0
TKT-0008579,CUS-007109,2022-08-13 14:00:00,2022-08-15 02:00:00,Delivery,Store,Medium,AGT-043,Resolved,5.0
TKT-0008580,CUS-001902,2022-03-15 08:00:00,2022-03-17 23:00:00,Returns,Store,High,AGT-183,Resolved,1.0
TKT-0008581,CUS-001989,2020-01-09 13:00:00,2020-01-12 14:00:00,Product Quality,Chat,Medium,AGT-043,Resolved,
TKT-0008582,CUS-004714,2021-11-16 09:00:00,2021-11-19 00:00:00,Delivery,Store,Medium,AGT-069,Closed,4.0
TKT-0008583,CUS-008741,2022-09-29 16:00:00,2022-10-01 09:00:00,Product Quality,Email,Medium,AGT-325,Resolved,
TKT-0008584,CUS-011030,2022-09-16 09:00:00,2022-09-20 06:00:00,Delivery,Phone,High,AGT-305,Closed,
TKT-0008585,CUS-007440,2022-11-13 03:00:00,2022-11-17 17:00:00,Product Quality,Social,Medium,AGT-151,Resolved,2.0
TKT-0008586,CUS-003885,2021-09-12 17:00:00,2021-09-15 05:00:00,Returns,Store,Low,AGT-304,Resolved,
TKT-0008587,CUS-007214,2024-02-28 13:00:00,2024-03-02 19:00:00,Technical,Email,Low,AGT-077,Resolved,1.0
TKT-0008588,CUS-003657,2025-06-20 04:00:00,2025-06-23 14:00:00,Delivery,Chat,Medium,AGT-159,Resolved,
TKT-0008589,CUS-005768,2022-09-22 08:00:00,,Product Quality,Email,High,AGT-203,Open,
TKT-0008590,CUS-007643,2022-08-09 01:00:00,2022-08-12 19:00:00,Payment,Phone,Low,AGT-126,Resolved,4.0
TKT-0008591,CUS-003628,2021-03-04 04:00:00,,Returns,Email,Low,AGT-297,Open,
TKT-0008592,CUS-001415,2021-02-14 15:00:00,2021-02-17 15:00:00,Product Quality,Chat,Medium,AGT-237,Resolved,
TKT-0008593,CUS-005232,2025-06-07 23:00:00,2025-06-12 12:00:00,Payment,Store,Low,AGT-187,Resolved,
TKT-0008594,CUS-009836,2021-10-11 13:00:00,2021-10-14 17:00:00,Promotion,Store,High,AGT-248,Resolved,
TKT-0008595,CUS-000938,2021-10-07 02:00:00,2021-10-11 14:00:00,Returns,Social,Medium,AGT-011,Resolved,5.0
TKT-0008596,CUS-010682,2021-12-16 23:00:00,2021-12-18 04:00:00,Product Quality,Phone,Medium,AGT-069,Resolved,
TKT-0008597,CUS-007321,2025-06-11 15:00:00,2025-06-12 09:00:00,Payment,Store,Low,AGT-157,Resolved,
TKT-0008598,CUS-001360,2023-02-20 23:00:00,2023-02-25 09:00:00,Technical,Store,Medium,AGT-205,Resolved,
TKT-0008599,CUS-006733,2020-10-20 04:00:00,,Payment,Social,Low,AGT-143,Open,
TKT-0008600,CUS-001525,2022-08-17 21:00:00,2022-08-21 13:00:00,Payment,Chat,Low,AGT-046,Resolved,
TKT-0008601,CUS-011128,2026-08-10 09:00:00,2026-08-13 16:00:00,Delivery,Chat,Low,AGT-136,Resolved,4.0
TKT-0008602,CUS-007033,2020-12-16 08:00:00,,Returns,Chat,Medium,AGT-315,Open,
TKT-0008603,CUS-005647,2024-04-22 06:00:00,2024-04-25 11:00:00,Delivery,Email,Medium,AGT-195,Resolved,
TKT-0008604,CUS-001117,2022-08-25 20:00:00,2022-08-30 14:00:00,Payment,Chat,High,AGT-090,Resolved,1.0
TKT-0008605,CUS-003246,2020-02-18 04:00:00,2020-02-22 06:00:00,Product Quality,Social,High,AGT-228,Resolved,4.0
TKT-0008606,CUS-011016,2024-07-24 07:00:00,2024-07-27 21:00:00,Promotion,Store,Medium,AGT-319,Resolved,5.0
TKT-0008607,CUS-011067,2022-03-12 14:00:00,2022-03-16 19:00:00,Payment,Email,Medium,AGT-245,Closed,3.0
TKT-0008608,CUS-008214,2025-09-24 16:00:00,2025-09-27 10:00:00,Payment,Social,Critical,AGT-200,Resolved,
TKT-0008609,CUS-010926,2022-02-27 08:00:00,2022-03-02 13:00:00,Delivery,Social,Low,AGT-100,Closed,4.0
TKT-0008610,CUS-009500,2023-08-31 11:00:00,2023-08-31 23:00:00,Delivery,Social,Medium,AGT-043,Resolved,
TKT-0008611,CUS-002751,2020-10-29 14:00:00,2020-10-31 14:00:00,Delivery,Chat,Low,AGT-314,Resolved,5.0
TKT-0008612,CUS-009714,2025-01-07 16:00:00,2025-01-09 15:00:00,Returns,Email,Low,AGT-093,Closed,5.0
TKT-0008613,CUS-001413,2021-12-20 21:00:00,2021-12-25 06:00:00,Account,Email,Low,AGT-139,Resolved,5.0
TKT-0008614,CUS-004896,2023-12-31 00:00:00,2024-01-02 09:00:00,Account,Email,Low,AGT-307,Closed,4.0
TKT-0008615,CUS-006508,2020-03-29 22:00:00,2020-03-30 23:00:00,Product Quality,Email,Low,AGT-234,Resolved,
TKT-0008616,CUS-006474,2023-02-02 01:00:00,2023-02-06 11:00:00,Account,Store,High,AGT-182,Resolved,
TKT-0008617,CUS-008552,2024-12-26 09:00:00,2024-12-27 18:00:00,Returns,Social,Medium,AGT-328,Resolved,5.0
TKT-0008618,CUS-001532,2023-10-08 13:00:00,2023-10-13 09:00:00,Delivery,Store,Medium,AGT-324,Resolved,3.0
TKT-0008619,CUS-004916,2023-07-07 22:00:00,2023-07-12 19:00:00,Product Quality,Store,Low,AGT-133,Closed,
TKT-0008620,CUS-003245,2022-09-28 07:00:00,,Payment,Chat,Medium,AGT-131,Open,
TKT-0008621,CUS-002473,2026-01-25 03:00:00,2026-01-28 21:00:00,Delivery,Store,Medium,AGT-182,Resolved,
TKT-0008622,CUS-007501,2025-10-21 21:00:00,2025-10-25 17:00:00,Returns,Email,Medium,AGT-329,Resolved,4.0
TKT-0008623,CUS-011160,2025-03-24 16:00:00,2025-03-26 02:00:00,Product Quality,Phone,High,AGT-241,Resolved,
TKT-0008624,CUS-001819,2022-10-22 21:00:00,2022-10-27 11:00:00,Account,Store,Low,AGT-056,Closed,2.0
TKT-0008625,CUS-003396,2020-11-16 06:00:00,2020-11-19 16:00:00,Promotion,Social,High,AGT-110,Resolved,4.0
TKT-0008626,CUS-001265,2020-03-17 21:00:00,2020-03-19 13:00:00,Payment,Phone,Medium,AGT-109,Resolved,5.0
TKT-0008627,CUS-009603,2024-08-15 10:00:00,2024-08-17 19:00:00,Product Quality,Email,Medium,AGT-242,Resolved,2.0
TKT-0008628,CUS-002970,2023-04-29 01:00:00,2023-05-02 00:00:00,Payment,Store,Critical,AGT-112,Resolved,
TKT-0008629,CUS-003007,2024-01-06 07:00:00,2024-01-09 17:00:00,Delivery,Store,Low,AGT-122,Resolved,
TKT-0008630,CUS-007815,2020-12-11 20:00:00,2020-12-11 22:00:00,Promotion,Store,Medium,AGT-152,Resolved,2.0
TKT-0008631,CUS-009042,2023-05-11 14:00:00,2023-05-15 08:00:00,Technical,Store,Low,AGT-031,Resolved,
TKT-0008632,CUS-003462,2020-02-19 12:00:00,2020-02-22 00:00:00,Technical,Email,Medium,AGT-255,Resolved,
TKT-0008633,CUS-006611,2020-01-25 08:00:00,2020-01-25 21:00:00,Technical,Email,Low,AGT-268,Resolved,
TKT-0008634,CUS-002127,2021-01-20 09:00:00,2021-01-22 12:00:00,Delivery,Social,High,AGT-092,Resolved,
TKT-0008635,CUS-006494,2025-07-02 08:00:00,2025-07-04 11:00:00,Delivery,Email,Medium,AGT-001,Resolved,4.0
TKT-0008636,CUS-000935,2024-08-21 06:00:00,2024-08-24 03:00:00,Promotion,Social,Low,AGT-090,Closed,
TKT-0008637,CUS-006789,2021-01-02 06:00:00,2021-01-02 22:00:00,Returns,Chat,Low,AGT-314,Resolved,
TKT-0008638,CUS-009255,2024-02-03 02:00:00,2024-02-08 01:00:00,Payment,Store,Low,AGT-007,Resolved,
TKT-0008639,CUS-003414,2022-12-20 20:00:00,2022-12-21 13:00:00,Product Quality,Email,Low,AGT-033,Resolved,1.0
TKT-0008640,CUS-004043,2022-11-04 14:00:00,2022-11-05 16:00:00,Delivery,Social,Medium,AGT-214,Closed,
TKT-0008641,CUS-008089,2021-08-04 02:00:00,,Account,Phone,Low,AGT-002,Open,
TKT-0008642,CUS-003186,2020-08-29 00:00:00,2020-09-02 21:00:00,Product Quality,Phone,Low,AGT-220,Resolved,
TKT-0008643,CUS-003813,2024-08-11 09:00:00,,Returns,Store,Critical,AGT-201,Open,
TKT-0008644,CUS-010030,2023-08-24 18:00:00,2023-08-26 05:00:00,Returns,Social,High,AGT-118,Resolved,4.0
TKT-0008645,CUS-004870,2024-10-01 13:00:00,2024-10-02 23:00:00,Account,Social,Low,AGT-204,Resolved,
TKT-0008646,CUS-006693,2020-08-17 11:00:00,2020-08-20 16:00:00,Product Quality,Chat,Low,AGT-192,Resolved,4.0
TKT-0008647,CUS-007759,2024-08-24 07:00:00,2024-08-26 07:00:00,Payment,Email,Low,AGT-115,Resolved,5.0
TKT-0008648,CUS-003076,2021-03-21 01:00:00,2021-03-23 19:00:00,Returns,Email,Medium,AGT-249,Resolved,
TKT-0008649,CUS-010411,2021-08-26 14:00:00,,Returns,Chat,High,AGT-201,Open,
TKT-0008650,CUS-010947,2021-02-26 13:00:00,2021-03-03 09:00:00,Delivery,Store,Medium,AGT-206,Resolved,
TKT-0008651,CUS-005474,2025-09-25 14:00:00,2025-09-28 15:00:00,Delivery,Store,Medium,AGT-045,Resolved,
TKT-0008652,CUS-011932,2022-06-07 06:00:00,2022-06-09 21:00:00,Payment,Store,Low,AGT-207,Resolved,5.0
TKT-0008653,CUS-004195,2020-11-12 09:00:00,2020-11-15 00:00:00,Payment,Store,Low,AGT-022,Resolved,
TKT-0008654,CUS-007220,2024-08-20 18:00:00,2024-08-21 11:00:00,Delivery,Social,Medium,AGT-242,Resolved,
TKT-0008655,CUS-006743,2021-03-02 20:00:00,2021-03-07 04:00:00,Returns,Chat,High,AGT-136,Resolved,
TKT-0008656,CUS-005747,2023-06-05 22:00:00,,Delivery,Social,Medium,AGT-029,Open,
TKT-0008657,CUS-004821,2023-03-11 06:00:00,2023-03-15 10:00:00,Account,Social,Medium,AGT-227,Resolved,4.0
TKT-0008658,CUS-002893,2020-07-16 12:00:00,2020-07-19 03:00:00,Returns,Chat,Medium,AGT-190,Resolved,4.0
TKT-0008659,CUS-009353,2021-09-29 14:00:00,2021-10-01 11:00:00,Promotion,Email,Medium,AGT-038,Resolved,
TKT-0008660,CUS-007134,2021-06-22 08:00:00,2021-06-25 03:00:00,Returns,Phone,Low,AGT-182,Resolved,4.0
TKT-0008661,CUS-005562,2026-04-24 00:00:00,2026-04-28 22:00:00,Delivery,Chat,Medium,AGT-179,Resolved,
TKT-0008662,CUS-003908,2025-06-20 02:00:00,2025-06-24 14:00:00,Returns,Email,Medium,AGT-309,Resolved,
TKT-0008663,CUS-000247,2024-08-11 19:00:00,2024-08-16 08:00:00,Product Quality,Social,Medium,AGT-057,Resolved,
TKT-0008664,CUS-007865,2020-09-24 16:00:00,2020-09-26 03:00:00,Delivery,Store,High,AGT-093,Closed,2.0
TKT-0008665,CUS-000838,2026-04-22 08:00:00,2026-04-25 02:00:00,Delivery,Phone,Medium,AGT-125,Resolved,
TKT-0008666,CUS-009087,2024-08-27 03:00:00,,Payment,Store,High,AGT-183,Open,
TKT-0008667,CUS-010150,2025-02-17 13:00:00,2025-02-19 12:00:00,Technical,Store,Medium,AGT-134,Resolved,5.0
TKT-0008668,CUS-008766,2022-04-15 17:00:00,2022-04-15 22:00:00,Delivery,Social,Low,AGT-175,Resolved,
TKT-0008669,CUS-010113,2021-04-14 03:00:00,2021-04-18 08:00:00,Technical,Social,Medium,AGT-318,Resolved,4.0
TKT-0008670,CUS-008013,2022-06-14 16:00:00,2022-06-16 17:00:00,Product Quality,Store,Medium,AGT-341,Resolved,4.0
TKT-0008671,CUS-010907,2020-04-02 06:00:00,2020-04-06 22:00:00,Product Quality,Social,Medium,AGT-281,Resolved,
TKT-0008672,CUS-002652,2026-08-11 00:00:00,2026-08-15 01:00:00,Delivery,Store,Medium,AGT-222,Resolved,
TKT-0008673,CUS-001261,2026-07-22 22:00:00,2026-07-27 03:00:00,Delivery,Store,Low,AGT-292,Resolved,
TKT-0008674,CUS-000277,2023-04-21 09:00:00,2023-04-22 00:00:00,Returns,Social,Medium,AGT-086,Resolved,
TKT-0008675,CUS-010967,2025-04-23 01:00:00,2025-04-25 14:00:00,Payment,Store,Medium,AGT-135,Resolved,5.0
TKT-0008676,CUS-007154,2023-11-12 17:00:00,2023-11-15 12:00:00,Delivery,Chat,High,AGT-032,Resolved,2.0
TKT-0008677,CUS-011840,2026-06-20 11:00:00,2026-06-21 23:00:00,Returns,Social,Medium,AGT-008,Resolved,
TKT-0008678,CUS-001303,2024-09-06 19:00:00,2024-09-08 10:00:00,Delivery,Email,High,AGT-025,Closed,
TKT-0008679,CUS-005397,2022-12-13 01:00:00,2022-12-15 18:00:00,Promotion,Store,Medium,AGT-299,Resolved,
TKT-0008680,CUS-000589,2021-01-28 17:00:00,2021-01-31 02:00:00,Delivery,Phone,High,AGT-329,Resolved,3.0
TKT-0008681,CUS-002031,2020-01-13 23:00:00,2020-01-16 05:00:00,Delivery,Chat,Medium,AGT-108,Resolved,3.0
TKT-0008682,CUS-002768,2024-10-23 23:00:00,2024-10-26 09:00:00,Product Quality,Email,High,AGT-008,Resolved,1.0
TKT-0008683,CUS-004199,2026-05-20 03:00:00,2026-05-24 04:00:00,Promotion,Social,Low,AGT-085,Resolved,5.0
TKT-0008684,CUS-007370,2024-03-02 11:00:00,2024-03-06 22:00:00,Account,Email,Low,AGT-109,Resolved,
TKT-0008685,CUS-004013,2024-02-17 21:00:00,2024-02-21 23:00:00,Technical,Store,Low,AGT-064,Resolved,1.0
TKT-0008686,CUS-005401,2020-04-26 13:00:00,2020-04-30 00:00:00,Payment,Phone,Low,AGT-285,Closed,2.0
TKT-0008687,CUS-005866,2021-10-07 01:00:00,2021-10-07 20:00:00,Account,Phone,High,AGT-269,Resolved,
TKT-0008688,CUS-009786,2026-08-09 16:00:00,,Product Quality,Email,Low,AGT-105,Open,
TKT-0008689,CUS-008964,2022-10-11 03:00:00,2022-10-15 09:00:00,Product Quality,Email,Medium,AGT-255,Resolved,1.0
TKT-0008690,CUS-009904,2025-03-09 15:00:00,2025-03-14 00:00:00,Payment,Social,Low,AGT-319,Resolved,
TKT-0008691,CUS-006616,2023-11-25 02:00:00,2023-11-29 00:00:00,Delivery,Chat,High,AGT-323,Resolved,
TKT-0008692,CUS-011334,2023-08-20 09:00:00,2023-08-24 12:00:00,Product Quality,Store,Medium,AGT-046,Resolved,
TKT-0008693,CUS-010913,2022-01-22 14:00:00,2022-01-27 01:00:00,Promotion,Phone,High,AGT-284,Resolved,3.0
TKT-0008694,CUS-007858,2021-09-25 13:00:00,2021-09-28 23:00:00,Delivery,Store,Medium,AGT-024,Closed,
TKT-0008695,CUS-009801,2025-04-15 18:00:00,2025-04-16 15:00:00,Payment,Phone,High,AGT-038,Resolved,
TKT-0008696,CUS-010517,2020-08-23 07:00:00,2020-08-25 14:00:00,Product Quality,Chat,Medium,AGT-008,Resolved,
TKT-0008697,CUS-011601,2021-02-02 19:00:00,2021-02-05 03:00:00,Product Quality,Store,Medium,AGT-295,Resolved,3.0
TKT-0008698,CUS-003083,2026-07-06 22:00:00,2026-07-11 16:00:00,Returns,Store,High,AGT-288,Resolved,5.0
TKT-0008699,CUS-001904,2025-09-24 02:00:00,,Payment,Store,Medium,AGT-018,Open,
TKT-0008700,CUS-009132,2025-02-26 01:00:00,2025-02-26 07:00:00,Product Quality,Social,Medium,AGT-126,Resolved,
TKT-0008701,CUS-004154,2022-12-05 14:00:00,2022-12-06 07:00:00,Delivery,Store,Medium,AGT-084,Resolved,5.0
TKT-0008702,CUS-000030,2023-02-07 12:00:00,2023-02-08 16:00:00,Delivery,Email,Low,AGT-326,Closed,
TKT-0008703,CUS-003231,2020-10-20 06:00:00,2020-10-21 21:00:00,Returns,Phone,Medium,AGT-106,Resolved,3.0
TKT-0008704,CUS-000560,2022-05-17 23:00:00,2022-05-20 08:00:00,Returns,Social,Low,AGT-095,Closed,4.0
TKT-0008705,CUS-005969,2024-05-04 05:00:00,2024-05-05 01:00:00,Product Quality,Chat,Medium,AGT-038,Closed,3.0
