review_id,customer_id,product_id,order_item_id,review_date,rating,review_title,review_text,verified_purchase
REV-0003366,CUS-003161,PRD-00063,ITM-000027489,2023-06-01,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003367,CUS-000237,PRD-00275,ITM-000033799,2023-08-18,5,,,True
REV-0003368,CUS-010556,PRD-00406,ITM-000022544,2023-01-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003369,CUS-009087,PRD-00862,ITM-000056308,2024-07-08,5,,,True
REV-0003370,CUS-006627,PRD-00770,ITM-000027938,2026-03-03,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003371,CUS-011801,PRD-00158,ITM-000069023,2025-03-16,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003372,CUS-011907,PRD-00479,ITM-000032314,2024-08-04,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003373,CUS-011950,PRD-00810,ITM-000034026,2026-03-23,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003374,CUS-005289,PRD-00605,ITM-000042233,2025-09-14,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003375,CUS-001194,PRD-00810,ITM-000012553,2025-10-21,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003376,CUS-007789,PRD-00815,ITM-000033948,2021-01-23,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003377,CUS-001409,PRD-00049,ITM-000050997,2025-03-31,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003378,CUS-006367,PRD-00396,ITM-000072800,2023-02-28,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003379,CUS-011581,PRD-00191,ITM-000011480,2021-09-24,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003380,CUS-007021,PRD-00647,ITM-000040649,2022-08-12,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003381,CUS-003163,PRD-00836,ITM-000044593,2020-02-27,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003382,CUS-000385,PRD-00580,ITM-000027655,2026-08-26,1,Product quality was disap,Product quality was disappointing.,True
REV-0003383,CUS-010542,PRD-00054,ITM-000047287,2020-12-03,5,,,True
REV-0003384,CUS-004953,PRD-00713,ITM-000021235,2022-04-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003385,CUS-001947,PRD-00082,ITM-000038841,2022-09-27,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003386,CUS-007527,PRD-00588,ITM-000022521,2024-08-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003387,CUS-011666,PRD-00204,ITM-000032850,2020-05-24,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003388,CUS-006617,PRD-00502,ITM-000042039,2026-02-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003389,CUS-011024,PRD-00502,ITM-000053010,2025-01-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003390,CUS-000324,PRD-00360,ITM-000010890,2022-12-29,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003391,CUS-005913,PRD-00900,ITM-000005634,2022-07-04,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003392,CUS-009681,PRD-00228,ITM-000034778,2020-10-18,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003393,CUS-008198,PRD-00827,ITM-000070746,2026-08-25,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003394,,PRD-00511,ITM-000074205,2022-01-21,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003395,CUS-004246,PRD-00375,ITM-000069027,2022-07-12,5,,,True
REV-0003396,CUS-004469,PRD-00803,ITM-000013335,2026-01-06,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003397,CUS-006777,PRD-00774,ITM-000059786,2020-06-08,5,,,True
REV-0003398,CUS-001774,PRD-00166,ITM-000044116,2021-10-20,2,Product quality was disap,Product quality was disappointing.,True
REV-0003399,CUS-008741,PRD-00877,ITM-000042950,2024-02-04,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003400,CUS-010859,PRD-00797,ITM-000047205,2022-11-11,1,Product quality was disap,Product quality was disappointing.,True
REV-0003401,CUS-004669,PRD-00706,ITM-000077348,2023-04-11,1,Product quality was disap,Product quality was disappointing.,True
REV-0003402,CUS-000868,PRD-00505,ITM-000017851,2020-08-18,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003403,CUS-004985,PRD-00567,ITM-000033923,2023-03-11,4,,,True
REV-0003404,CUS-011671,PRD-00508,ITM-000062351,2024-10-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003405,CUS-006317,PRD-00581,ITM-000021992,2020-07-24,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003406,CUS-008914,PRD-00750,ITM-000036448,2025-08-30,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003407,CUS-009316,PRD-00260,ITM-000004634,2024-09-27,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003408,CUS-001373,PRD-00387,ITM-000033734,2023-04-20,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003409,CUS-002232,PRD-00755,ITM-000076426,2025-11-09,5,,,True
REV-0003410,CUS-006025,PRD-00688,ITM-000005411,2020-10-18,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003411,CUS-005155,PRD-00172,ITM-000040083,2021-10-19,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003412,CUS-003963,PRD-00885,ITM-000009708,2021-01-21,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003413,CUS-008441,PRD-00313,ITM-000012006,2025-02-14,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003414,CUS-007976,PRD-00065,ITM-000021419,2023-02-08,5,,,True
REV-0003415,CUS-005203,PRD-00464,ITM-000044446,2023-10-16,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003416,CUS-006166,PRD-00528,ITM-000038982,2024-12-11,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003417,CUS-001912,PRD-00185,ITM-000021420,2025-04-26,5,,,True
REV-0003418,CUS-010169,PRD-00182,ITM-000030305,2023-02-18,3,,,True
REV-0003419,CUS-002553,PRD-00215,ITM-000003389,2025-11-03,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003420,CUS-009034,PRD-00435,ITM-000047604,2022-07-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003421,CUS-003202,PRD-00030,ITM-000028531,2025-06-29,5,,,True
REV-0003422,CUS-003863,PRD-00893,ITM-000034896,2024-06-09,4,,,True
REV-0003423,CUS-008741,PRD-00862,ITM-000042450,2026-03-26,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003424,CUS-007660,PRD-00447,ITM-000074707,2022-02-19,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003425,CUS-000421,PRD-00487,ITM-000032141,2022-08-23,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003426,CUS-010363,PRD-00567,ITM-000024471,2022-05-08,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003427,CUS-011661,PRD-00514,ITM-000035185,2020-05-19,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003428,CUS-003186,PRD-00667,ITM-000007065,2026-09-11,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003429,CUS-002691,PRD-00110,ITM-000000519,2026-02-09,1,,,True
REV-0003430,CUS-009897,PRD-00030,ITM-000077834,2025-05-27,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003431,CUS-008502,PRD-00235,ITM-000027498,2021-01-24,2,Product quality was disap,Product quality was disappointing.,True
REV-0003432,CUS-006419,PRD-00394,ITM-000071663,2024-05-20,1,Product quality was disap,Product quality was disappointing.,True
REV-0003433,CUS-008256,PRD-00573,ITM-000063292,2020-11-22,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003434,CUS-009008,PRD-00458,ITM-000017910,2023-05-06,2,Product quality was disap,Product quality was disappointing.,True
REV-0003435,CUS-000811,PRD-00810,ITM-000046217,2023-03-30,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003436,CUS-000551,PRD-00267,ITM-000013297,2024-11-26,4,,,True
REV-0003437,CUS-005212,PRD-00019,ITM-000050411,2024-06-12,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003438,CUS-005220,PRD-00412,ITM-000073415,2024-01-09,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003439,CUS-008294,PRD-00792,ITM-000054219,2021-01-07,5,,,True
REV-0003440,CUS-004569,PRD-00450,ITM-000064146,2025-11-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003441,CUS-007843,PRD-00738,ITM-000056163,2021-04-25,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003442,CUS-009892,PRD-00265,ITM-000058863,2020-07-28,5,,,True
REV-0003443,CUS-008628,PRD-00770,ITM-000041282,2021-06-13,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003444,CUS-002212,PRD-00408,ITM-000012622,2021-03-18,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003445,CUS-011418,PRD-00733,ITM-000063417,2022-08-20,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003446,CUS-000063,PRD-00148,ITM-000056686,2026-06-30,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003447,CUS-000324,PRD-00577,ITM-000021270,2026-07-25,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003448,CUS-004337,PRD-00656,ITM-000063283,2025-06-12,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003449,CUS-008897,PRD-00226,ITM-000013774,2023-01-23,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003450,CUS-000598,PRD-00603,ITM-000032300,2026-09-07,5,,,True
REV-0003451,CUS-009663,PRD-00875,ITM-000021879,2024-07-16,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003452,CUS-009800,PRD-00312,ITM-000026103,2022-04-02,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003453,CUS-009817,PRD-00890,ITM-000050324,2020-08-19,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003454,CUS-001654,PRD-00762,ITM-000021268,2021-07-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003455,CUS-010329,PRD-00489,ITM-000043281,2020-02-29,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003456,CUS-008076,PRD-00066,ITM-000024711,2023-09-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003457,CUS-003301,PRD-00580,ITM-000003794,2022-01-15,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003458,CUS-004938,PRD-00607,ITM-000032509,2025-01-15,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003459,CUS-004559,PRD-00439,ITM-000070346,2021-06-04,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003460,CUS-004772,PRD-00705,ITM-000070126,2024-10-09,2,,,True
REV-0003461,CUS-001963,PRD-00214,ITM-000030864,2021-10-20,4,,,True
REV-0003462,,PRD-00202,ITM-000019328,2022-07-10,2,Product quality was disap,Product quality was disappointing.,True
REV-0003463,CUS-003380,PRD-00112,ITM-000011010,2021-05-20,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003464,CUS-008502,PRD-00813,ITM-000020508,2022-10-05,2,Product quality was disap,Product quality was disappointing.,True
REV-0003465,CUS-011500,PRD-00559,ITM-000022947,2021-03-23,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003466,CUS-009658,PRD-00784,ITM-000027863,2022-02-12,5,,,True
REV-0003467,CUS-006601,PRD-00150,ITM-000034622,2025-05-16,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003468,CUS-005505,PRD-00331,ITM-000049914,2025-02-10,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003469,CUS-003339,PRD-00368,ITM-000055206,2022-01-08,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003470,CUS-000189,PRD-00008,ITM-000055508,2026-09-09,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003471,CUS-009460,PRD-00194,ITM-000071481,2025-09-14,1,Product quality was disap,Product quality was disappointing.,True
REV-0003472,CUS-004688,PRD-00029,ITM-000008933,2023-11-08,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003473,CUS-008173,PRD-00597,ITM-000007373,2023-04-03,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003474,CUS-009523,PRD-00293,ITM-000043512,2023-10-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003475,CUS-001814,PRD-00806,ITM-000011145,2025-07-17,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003476,CUS-011248,PRD-00161,ITM-000008683,2024-08-25,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003477,CUS-007084,PRD-00094,ITM-000015685,2024-11-12,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003478,CUS-010060,PRD-00648,ITM-000016767,2024-08-22,5,,,True
REV-0003479,CUS-001384,PRD-00174,ITM-000009512,2021-11-09,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003480,CUS-006144,PRD-00635,ITM-000053679,2023-11-20,2,Product quality was disap,Product quality was disappointing.,True
REV-0003481,CUS-000495,PRD-00102,ITM-000029653,2020-01-19,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003482,CUS-005404,PRD-00841,ITM-000061718,2021-11-06,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003483,CUS-005480,PRD-00278,ITM-000043377,2023-10-12,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003484,CUS-011283,PRD-00356,ITM-000055651,2024-04-25,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003485,CUS-010349,PRD-00280,ITM-000009583,2020-04-27,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003486,CUS-000053,PRD-00606,ITM-000008818,2026-09-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003487,CUS-009468,PRD-00132,ITM-000034362,2023-05-10,4,,,True
REV-0003488,CUS-008541,PRD-00341,ITM-000040092,2024-12-08,5,,,True
REV-0003489,CUS-004591,PRD-00479,ITM-000030744,2026-06-08,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003490,CUS-010284,PRD-00713,ITM-000042470,2023-10-07,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003491,CUS-000125,PRD-00163,ITM-000004630,2024-04-13,2,Product quality was disap,Product quality was disappointing.,True
REV-0003492,CUS-010726,PRD-00160,ITM-000020354,2022-01-06,5,,,True
REV-0003493,CUS-010793,PRD-00166,ITM-000041298,2023-02-20,1,Product quality was disap,Product quality was disappointing.,True
REV-0003494,CUS-000876,PRD-00415,ITM-000048716,2024-11-07,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003495,CUS-008758,PRD-00360,ITM-000030612,2022-03-31,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003496,CUS-008393,PRD-00022,ITM-000061564,2024-03-05,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003497,CUS-004765,PRD-00543,ITM-000073916,2026-05-20,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003498,CUS-005335,PRD-00457,ITM-000040288,2021-07-30,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003499,CUS-005742,PRD-00346,ITM-000034982,2026-05-03,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003500,CUS-002857,PRD-00696,ITM-000015733,2024-08-29,1,Product quality was disap,Product quality was disappointing.,True
REV-0003501,CUS-000439,PRD-00387,ITM-000014321,2025-09-19,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003502,CUS-011675,PRD-00756,ITM-000046405,2021-12-20,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003503,,PRD-00712,ITM-000017298,2022-02-02,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003504,CUS-011109,PRD-00086,ITM-000076700,2021-05-12,2,Product quality was disap,Product quality was disappointing.,True
REV-0003505,CUS-000977,PRD-00460,ITM-000079320,2024-01-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003506,,PRD-00361,ITM-000077711,2023-04-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003507,CUS-010997,PRD-00088,ITM-000039961,2025-10-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003508,CUS-002702,PRD-00496,ITM-000013648,2021-06-09,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003509,CUS-009936,PRD-00626,ITM-000010296,2024-05-20,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003510,CUS-005511,PRD-00818,ITM-000033272,2026-03-25,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003511,CUS-000758,PRD-00267,ITM-000001164,2022-02-16,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003512,CUS-001967,PRD-00240,ITM-000038278,2023-06-25,5,Good quality and exactly ,Good quality and exactly as expected.,True
