order_item_id,order_id,product_id,quantity,unit_price,discount_amount,unit_cost,fulfillment_status,returned,customer_id,channel,fulfillment_method,payment_method,department,category,brand
ITM-000062517,ORD-00035464,PRD-00341,3,54.18,0.0,36.54,Fulfilled,0,CUS-000366,Mobile,Click & Collect,Digital Wallet,Sport & Lifestyle,Travel,Nova
ITM-000062518,ORD-00035464,PRD-00090,2,78.63,47.18,46.33,Fulfilled,0,CUS-000366,Mobile,Click & Collect,Digital Wallet,Beauty & Personal Care,Skincare,Orion
ITM-000062519,ORD-00035464,PRD-00446,1,98.08,0.0,47.6,Fulfilled,0,CUS-000366,Mobile,Click & Collect,Digital Wallet,Electronics & Accessories,Chargers,Luma
ITM-000062520,ORD-00035465,PRD-00435,2,139.63,0.0,79.07,Fulfilled,0,CUS-009985,Website,Click & Collect,Card,Home & Living,Bedding,Mira
ITM-000062521,ORD-00035466,PRD-00554,1,19.03,1.9,13.62,Fulfilled,0,CUS-008647,Store,In Store,EFT,Electronics & Accessories,Audio,Luma
ITM-000062522,ORD-00035467,PRD-00059,1,71.22,0.0,32.53,Cancelled,0,CUS-001400,Store,In Store,Cash,Electronics & Accessories,Computer Accessories,Pulse
ITM-000062523,ORD-00035467,PRD-00219,2,48.69,0.0,40.14,Cancelled,0,CUS-001400,Store,In Store,Cash,Fashion & Accessories,Bags,Vela
ITM-000062524,ORD-00035468,PRD-00569,1,70.09,0.0,49.99,Fulfilled,0,CUS-002536,Mobile,Home Delivery,Digital Wallet,Electronics & Accessories,Chargers,Aurelia Select
ITM-000062525,ORD-00035468,PRD-00559,1,141.06,0.0,73.39,Fulfilled,0,CUS-002536,Mobile,Home Delivery,Digital Wallet,Fashion & Accessories,Men's Clothing,Nova
ITM-000062526,ORD-00035468,PRD-00159,2,187.11,0.0,85.3,Fulfilled,0,CUS-002536,Mobile,Home Delivery,Digital Wallet,Sport & Lifestyle,Outdoor,Orion
ITM-000062527,ORD-00035469,PRD-00092,1,91.72,0.0,44.19,Fulfilled,0,CUS-002028,Mobile,Home Delivery,EFT,Beauty & Personal Care,Fragrance,Aurelia Select
ITM-000062528,ORD-00035470,PRD-00019,1,65.26,13.05,40.43,Fulfilled,0,CUS-006802,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Chargers,Orion
ITM-000062529,ORD-00035470,PRD-00819,1,42.61,0.0,23.12,Fulfilled,0,CUS-006802,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Computer Accessories,Mira
ITM-000062530,ORD-00035470,PRD-00688,1,181.38,0.0,85.81,Fulfilled,0,CUS-006802,Store,In Store,Buy Now Pay Later,Home & Living,Bedding,Orion
ITM-000062531,ORD-00035471,PRD-00412,1,87.59,0.0,44.74,Fulfilled,0,CUS-007765,Mobile,Home Delivery,EFT,Sport & Lifestyle,Outdoor,Pulse
ITM-000062532,ORD-00035472,PRD-00825,1,238.44,0.0,108.17,Fulfilled,0,CUS-007676,Store,In Store,Card,Electronics & Accessories,Computer Accessories,Mira
ITM-000062533,ORD-00035473,PRD-00232,3,63.47,0.0,52.22,Fulfilled,0,CUS-009440,Mobile,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Fitness,Aurelia Select
ITM-000062534,ORD-00035473,PRD-00332,1,135.03,6.75,93.74,Fulfilled,0,CUS-009440,Mobile,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Sports Accessories,Pulse
ITM-000062535,ORD-00035474,PRD-00452,1,18.32,0.0,10.83,Fulfilled,0,,Marketplace,Home Delivery,Digital Wallet,Beauty & Personal Care,Skincare,Aurelia Select
ITM-000062536,ORD-00035474,PRD-00229,2,78.01,0.0,48.5,Fulfilled,0,,Marketplace,Home Delivery,Digital Wallet,Fashion & Accessories,Footwear,Aurelia Select
ITM-000062537,ORD-00035475,PRD-00425,1,23.41,0.0,15.95,Fulfilled,0,CUS-008266,Mobile,Home Delivery,EFT,Home & Living,Kitchen,Orion
ITM-000062538,ORD-00035476,PRD-00515,1,54.41,5.44,30.11,Fulfilled,0,CUS-008204,Website,Click & Collect,Buy Now Pay Later,Electronics & Accessories,Chargers,Nova
ITM-000062539,ORD-00035477,PRD-00554,1,19.03,0.0,13.68,Fulfilled,0,CUS-009423,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Audio,Luma
ITM-000062540,ORD-00035477,PRD-00146,1,63.68,12.74,48.26,Fulfilled,0,CUS-009423,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Travel,Pulse
ITM-000062541,ORD-00035477,PRD-00666,1,41.81,2.09,29.19,Fulfilled,1,CUS-009423,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Sports Accessories,Solara
ITM-000062542,ORD-00035478,PRD-00727,2,101.85,0.0,76.84,Cancelled,0,CUS-008133,Store,In Store,Buy Now Pay Later,Beauty & Personal Care,Fragrance,Nova
ITM-000062543,ORD-00035478,PRD-00456,1,46.7,0.0,25.81,Cancelled,0,CUS-008133,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Smart Devices,Luma
ITM-000062544,ORD-00035479,PRD-00868,1,36.94,7.39,27.46,Fulfilled,0,CUS-000838,Mobile,Home Delivery,EFT,Fashion & Accessories,Footwear,Nova
ITM-000062545,ORD-00035479,PRD-00707,1,55.75,0.0,26.81,Fulfilled,0,CUS-000838,Mobile,Home Delivery,EFT,Electronics & Accessories,Audio,Orion
ITM-000062546,ORD-00035479,PRD-00887,2,135.17,0.0,82.71,Fulfilled,0,CUS-000838,Mobile,Home Delivery,EFT,Sport & Lifestyle,Travel,Aurelia Select
ITM-000062547,ORD-00035479,PRD-00565,1,89.22,0.0,73.81,Fulfilled,0,CUS-000838,Mobile,Home Delivery,EFT,Home & Living,Kitchen,Nova
ITM-000062548,ORD-00035480,PRD-00358,1,200.83,0.0,137.39,Fulfilled,0,CUS-011308,Mobile,Click & Collect,Card,Fashion & Accessories,Bags,Vela
ITM-000062549,ORD-00035480,PRD-00764,2,99.85,0.0,60.76,Fulfilled,0,CUS-011308,Mobile,Click & Collect,Card,Beauty & Personal Care,Skincare,Mira
ITM-000062550,ORD-00035480,PRD-00213,3,103.4,0.0,63.78,Fulfilled,0,CUS-011308,Mobile,Click & Collect,Card,Electronics & Accessories,Smart Devices,Pulse
ITM-000062551,ORD-00035480,PRD-00452,1,18.32,0.0,11.02,Fulfilled,0,CUS-011308,Mobile,Click & Collect,Card,Beauty & Personal Care,Skincare,Aurelia Select
ITM-000062552,ORD-00035481,PRD-00334,2,36.0,0.0,18.14,Cancelled,0,CUS-009080,Store,In Store,EFT,Fashion & Accessories,Footwear,Vela
ITM-000062553,ORD-00035482,PRD-00461,1,38.5,0.0,22.3,Fulfilled,0,CUS-000820,Store,In Store,Buy Now Pay Later,Beauty & Personal Care,Skincare,Vela
ITM-000062554,ORD-00035482,PRD-00603,1,95.68,0.0,75.02,Fulfilled,0,CUS-000820,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Computer Accessories,Vela
ITM-000062555,ORD-00035482,PRD-00374,2,10.78,0.0,7.15,Fulfilled,0,CUS-000820,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Computer Accessories,Solara
ITM-000062556,ORD-00035483,PRD-00806,2,79.57,0.0,43.44,Fulfilled,0,CUS-009697,Store,In Store,Buy Now Pay Later,Home & Living,Kitchen,Mira
ITM-000062557,ORD-00035484,PRD-00731,1,62.67,0.0,46.46,Fulfilled,0,CUS-005871,Website,Home Delivery,Card,Sport & Lifestyle,Fitness,Aurelia Select
ITM-000062558,ORD-00035485,PRD-00827,2,91.67,0.0,77.92,Fulfilled,0,CUS-009840,Store,In Store,Buy Now Pay Later,Home & Living,Bedding,Vela
ITM-000062559,ORD-00035485,PRD-00823,2,494.42,0.0,269.85,Fulfilled,0,CUS-009840,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Computer Accessories,Solara
ITM-000062560,ORD-00035486,PRD-00187,1,64.72,0.0,55.55,Fulfilled,0,CUS-010050,Website,Home Delivery,Cash,Beauty & Personal Care,Cosmetics,Luma
ITM-000062561,ORD-00035487,PRD-00180,1,232.95,0.0,122.38,Fulfilled,0,CUS-011993,Store,In Store,EFT,Fashion & Accessories,Men's Clothing,Aurelia Select
ITM-000062562,ORD-00035488,PRD-00719,3,227.4,34.11,172.36,Fulfilled,0,CUS-002761,Marketplace,Home Delivery,EFT,Home & Living,Bedding,Nova
ITM-000062563,ORD-00035488,PRD-00007,1,76.67,23.0,63.09,Fulfilled,0,CUS-002761,Marketplace,Home Delivery,EFT,Sport & Lifestyle,Travel,Vela
ITM-000062564,ORD-00035488,PRD-00806,1,79.57,0.0,39.11,Fulfilled,0,CUS-002761,Marketplace,Home Delivery,EFT,Home & Living,Kitchen,Mira
ITM-000062565,ORD-00035488,PRD-00180,1,232.95,0.0,121.42,Fulfilled,0,CUS-002761,Marketplace,Home Delivery,EFT,Fashion & Accessories,Men's Clothing,Aurelia Select
ITM-000062566,ORD-00035489,PRD-00532,1,81.25,12.19,58.55,Fulfilled,0,CUS-005984,Website,Home Delivery,Card,Electronics & Accessories,Audio,Solara
ITM-000062567,ORD-00035490,PRD-00742,1,94.94,4.75,48.71,Fulfilled,0,CUS-011949,Store,In Store,Cash,Electronics & Accessories,Chargers,Vela
ITM-000062568,ORD-00035490,PRD-00346,1,622.1,0.0,337.04,Fulfilled,0,CUS-011949,Store,In Store,Cash,Electronics & Accessories,Audio,Orion
ITM-000062569,ORD-00035491,PRD-00071,1,159.25,0.0,83.3,Fulfilled,0,CUS-010026,Website,Courier,Digital Wallet,Home & Living,Home Décor,Mira
ITM-000062570,ORD-00035491,PRD-00042,2,89.21,0.0,70.83,Fulfilled,0,CUS-010026,Website,Courier,Digital Wallet,Beauty & Personal Care,Cosmetics,Pulse
ITM-000062571,ORD-00035492,PRD-00285,1,82.94,0.0,49.04,Fulfilled,1,CUS-002136,Website,Home Delivery,EFT,Sport & Lifestyle,Fitness,Vela
ITM-000062572,ORD-00035492,PRD-00010,3,147.12,66.2,112.74,Fulfilled,0,CUS-002136,Website,Home Delivery,EFT,Beauty & Personal Care,Skincare,Vela
ITM-000062573,ORD-00035493,PRD-00283,1,158.19,0.0,128.51,Fulfilled,0,CUS-005623,Marketplace,Home Delivery,Digital Wallet,Home & Living,Kitchen,Solara
ITM-000062574,ORD-00035494,PRD-00089,1,39.7,0.0,25.82,Fulfilled,0,CUS-011465,Store,In Store,Cash,Fashion & Accessories,Women's Clothing,Orion
ITM-000062575,ORD-00035494,PRD-00611,2,107.47,21.49,87.81,Fulfilled,0,CUS-011465,Store,In Store,Cash,Sport & Lifestyle,Travel,Aurelia Select
ITM-000062576,ORD-00035494,PRD-00382,1,102.58,30.77,54.64,Fulfilled,0,CUS-011465,Store,In Store,Cash,Sport & Lifestyle,Travel,Aurelia Select
ITM-000062577,ORD-00035495,PRD-00151,1,101.24,0.0,87.39,Fulfilled,0,CUS-009180,Website,Home Delivery,EFT,Home & Living,Furniture,Solara
ITM-000062578,ORD-00035495,PRD-00469,1,73.9,0.0,40.02,Fulfilled,0,CUS-009180,Website,Home Delivery,EFT,Fashion & Accessories,Women's Clothing,Orion
ITM-000062579,ORD-00035496,PRD-00613,1,22.49,2.25,12.86,Fulfilled,0,CUS-011254,Store,In Store,Card,Sport & Lifestyle,Sports Accessories,Luma
ITM-000062580,ORD-00035497,PRD-00785,1,108.32,16.25,71.51,Fulfilled,0,,Marketplace,Home Delivery,Cash,Electronics & Accessories,Computer Accessories,Nova
ITM-000062581,ORD-00035497,PRD-00169,1,33.45,0.0,23.56,Fulfilled,0,,Marketplace,Home Delivery,Cash,Beauty & Personal Care,Skincare,Luma
ITM-000062582,ORD-00035498,PRD-00735,1,208.28,0.0,97.57,Fulfilled,0,CUS-007659,Website,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Sports Accessories,Orion
ITM-000062583,ORD-00035498,PRD-00680,1,117.8,0.0,96.6,Fulfilled,0,CUS-007659,Website,Home Delivery,Buy Now Pay Later,Beauty & Personal Care,Cosmetics,Nova
ITM-000062584,ORD-00035499,PRD-00298,1,38.16,0.0,23.78,Fulfilled,0,CUS-001463,Marketplace,Courier,Digital Wallet,Sport & Lifestyle,Sports Accessories,Vela
ITM-000062585,ORD-00035499,PRD-00162,2,103.1,0.0,68.41,Fulfilled,0,CUS-001463,Marketplace,Courier,Digital Wallet,Electronics & Accessories,Smart Devices,Luma
ITM-000062586,ORD-00035500,PRD-00742,1,94.94,0.0,46.89,Fulfilled,0,CUS-000366,Mobile,Home Delivery,Cash,Electronics & Accessories,Chargers,Vela
ITM-000062587,ORD-00035501,PRD-00080,1,55.41,5.54,41.98,Fulfilled,0,CUS-010394,Website,Click & Collect,EFT,Fashion & Accessories,Men's Clothing,Pulse
ITM-000062588,ORD-00035501,PRD-00397,2,87.73,17.55,44.01,Fulfilled,0,CUS-010394,Website,Click & Collect,EFT,Sport & Lifestyle,Fitness,Solara
ITM-000062589,ORD-00035502,PRD-00896,1,83.43,0.0,43.67,Cancelled,0,CUS-004885,Website,Click & Collect,Buy Now Pay Later,Fashion & Accessories,Bags,Solara
ITM-000062590,ORD-00035502,PRD-00326,1,144.9,21.73,86.83,Cancelled,0,CUS-004885,Website,Click & Collect,Buy Now Pay Later,Home & Living,Kitchen,Aurelia Select
ITM-000062591,ORD-00035503,PRD-00650,2,48.36,0.0,27.91,Fulfilled,0,CUS-003641,Marketplace,Courier,Card,Sport & Lifestyle,Fitness,Nova
ITM-000062592,ORD-00035504,PRD-00888,1,188.57,0.0,103.38,Fulfilled,0,CUS-010910,Website,Home Delivery,Digital Wallet,Sport & Lifestyle,Outdoor,Nova
ITM-000062593,ORD-00035504,PRD-00728,1,99.23,0.0,73.89,Fulfilled,0,CUS-010910,Website,Home Delivery,Digital Wallet,Fashion & Accessories,Men's Clothing,Nova
ITM-000062594,ORD-00035505,PRD-00559,1,141.06,0.0,70.4,Fulfilled,0,CUS-003276,Mobile,Home Delivery,Cash,Fashion & Accessories,Men's Clothing,Nova
ITM-000062595,ORD-00035506,PRD-00631,1,38.21,1.91,30.05,Cancelled,0,CUS-000169,Marketplace,Home Delivery,Card,Electronics & Accessories,Chargers,Orion
ITM-000062596,ORD-00035507,PRD-00005,1,79.34,0.0,63.12,Fulfilled,0,CUS-009566,Store,In Store,Digital Wallet,Home & Living,Furniture,Solara
ITM-000062597,ORD-00035508,PRD-00850,1,82.18,8.22,49.49,Fulfilled,0,CUS-004571,Store,In Store,Card,Sport & Lifestyle,Sports Accessories,Mira
ITM-000062598,ORD-00035508,PRD-00585,2,417.33,0.0,244.25,Fulfilled,0,CUS-004571,Store,In Store,Card,Beauty & Personal Care,Fragrance,Mira
ITM-000062599,ORD-00035509,PRD-00816,3,193.44,0.0,144.2,Cancelled,0,CUS-010447,Mobile,Home Delivery,Digital Wallet,Electronics & Accessories,Chargers,Orion
ITM-000062600,ORD-00035509,PRD-00162,2,103.1,0.0,62.68,Cancelled,0,CUS-010447,Mobile,Home Delivery,Digital Wallet,Electronics & Accessories,Smart Devices,Luma
ITM-000062601,ORD-00035509,PRD-00731,1,62.67,0.0,48.56,Cancelled,0,CUS-010447,Mobile,Home Delivery,Digital Wallet,Sport & Lifestyle,Fitness,Aurelia Select
ITM-000062602,ORD-00035510,PRD-00488,1,83.92,4.2,45.54,Fulfilled,0,CUS-011575,Store,In Store,EFT,Home & Living,Furniture,Solara
ITM-000062603,ORD-00035510,PRD-00208,1,151.57,15.16,100.1,Fulfilled,0,CUS-011575,Store,In Store,EFT,Electronics & Accessories,Chargers,Pulse
ITM-000062604,ORD-00035511,PRD-00154,1,23.65,0.0,17.38,Fulfilled,0,CUS-000746,Mobile,Click & Collect,EFT,Home & Living,Home Décor,Luma
ITM-000062605,ORD-00035511,PRD-00343,2,66.73,0.0,49.96,Fulfilled,0,CUS-000746,Mobile,Click & Collect,EFT,Sport & Lifestyle,Travel,Vela
ITM-000062606,ORD-00035512,PRD-00485,1,219.01,0.0,97.06,Fulfilled,0,CUS-010691,Website,Home Delivery,EFT,Home & Living,Home Décor,Aurelia Select
ITM-000062607,ORD-00035513,PRD-00794,1,143.36,0.0,74.09,Fulfilled,0,,Marketplace,Click & Collect,Buy Now Pay Later,Home & Living,Kitchen,Aurelia Select
ITM-000062608,ORD-00035514,PRD-00085,3,65.7,0.0,37.55,Fulfilled,0,CUS-009937,Store,In Store,Card,Beauty & Personal Care,Cosmetics,Orion
ITM-000062609,ORD-00035515,PRD-00786,1,244.56,0.0,117.58,Fulfilled,0,CUS-011430,Website,Home Delivery,EFT,Beauty & Personal Care,Fragrance,Pulse
ITM-000062610,ORD-00035516,PRD-00375,1,43.11,2.16,30.81,Fulfilled,0,CUS-007672,Website,Home Delivery,EFT,Electronics & Accessories,Chargers,Mira
ITM-000062611,ORD-00035516,PRD-00560,2,180.6,54.18,96.56,Fulfilled,0,CUS-007672,Website,Home Delivery,EFT,Electronics & Accessories,Audio,Pulse
ITM-000062612,ORD-00035517,PRD-00629,1,180.26,0.0,97.23,Fulfilled,0,CUS-008802,Website,Home Delivery,Cash,Home & Living,Kitchen,Solara
ITM-000062613,ORD-00035517,PRD-00027,1,87.48,0.0,56.82,Fulfilled,0,CUS-008802,Website,Home Delivery,Cash,Fashion & Accessories,Men's Clothing,Nova
ITM-000062614,ORD-00035517,PRD-00262,1,151.91,0.0,87.59,Fulfilled,0,CUS-008802,Website,Home Delivery,Cash,Beauty & Personal Care,Skincare,Orion
ITM-000062615,ORD-00035517,PRD-00022,1,56.51,11.3,27.53,Fulfilled,0,CUS-008802,Website,Home Delivery,Cash,Home & Living,Kitchen,Aurelia Select
ITM-000062616,ORD-00035518,PRD-00416,1,25.72,0.0,16.49,Fulfilled,0,CUS-010612,Store,In Store,Digital Wallet,Electronics & Accessories,Smart Devices,Vela
ITM-000062617,ORD-00035518,PRD-00530,1,90.6,27.18,58.89,Fulfilled,0,CUS-010612,Store,In Store,Digital Wallet,Fashion & Accessories,Footwear,Mira
ITM-000062618,ORD-00035518,PRD-00158,1,135.14,0.0,74.98,Fulfilled,0,CUS-010612,Store,In Store,Digital Wallet,Beauty & Personal Care,Cosmetics,Nova
ITM-000062619,ORD-00035518,PRD-00207,1,227.02,0.0,107.2,Fulfilled,0,CUS-010612,Store,In Store,Digital Wallet,Home & Living,Bedding,Luma
ITM-000062620,ORD-00035519,PRD-00196,2,97.41,38.96,65.65,Fulfilled,0,CUS-006066,Website,Click & Collect,Digital Wallet,Sport & Lifestyle,Outdoor,Solara
ITM-000062621,ORD-00035519,PRD-00823,1,494.42,0.0,277.1,Fulfilled,0,CUS-006066,Website,Click & Collect,Digital Wallet,Electronics & Accessories,Computer Accessories,Solara
ITM-000062622,ORD-00035520,PRD-00126,1,102.39,10.24,48.29,Fulfilled,0,CUS-004917,Store,In Store,EFT,Fashion & Accessories,Bags,Luma
ITM-000062623,ORD-00035520,PRD-00868,1,36.94,0.0,26.9,Fulfilled,0,CUS-004917,Store,In Store,EFT,Fashion & Accessories,Footwear,Nova
ITM-000062624,ORD-00035521,PRD-00688,1,181.38,0.0,87.35,Fulfilled,0,CUS-004744,Store,In Store,Card,Home & Living,Bedding,Orion
ITM-000062625,ORD-00035522,PRD-00878,1,128.41,0.0,70.4,Fulfilled,0,CUS-004175,Marketplace,Home Delivery,Buy Now Pay Later,Electronics & Accessories,Audio,Luma
ITM-000062626,ORD-00035523,PRD-00700,1,199.54,29.93,104.0,Fulfilled,0,CUS-011424,Website,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Travel,Pulse
ITM-000062627,ORD-00035523,PRD-00881,1,136.74,0.0,74.06,Fulfilled,0,CUS-011424,Website,Home Delivery,Buy Now Pay Later,Electronics & Accessories,Chargers,Vela
ITM-000062628,ORD-00035523,PRD-00593,1,126.63,0.0,85.51,Fulfilled,0,CUS-011424,Website,Home Delivery,Buy Now Pay Later,Beauty & Personal Care,Skincare,Vela
ITM-000062629,ORD-00035523,PRD-00633,1,108.61,0.0,53.78,Fulfilled,1,CUS-011424,Website,Home Delivery,Buy Now Pay Later,Home & Living,Furniture,Orion
ITM-000062630,ORD-00035524,PRD-00006,3,54.26,0.0,38.24,Fulfilled,0,CUS-009619,Website,Home Delivery,Buy Now Pay Later,Electronics & Accessories,Smart Devices,Nova
ITM-000062631,ORD-00035524,PRD-00136,3,23.6,0.0,15.18,Fulfilled,0,CUS-009619,Website,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Sports Accessories,Luma
ITM-000062632,ORD-00035524,PRD-00343,1,66.73,0.0,51.76,Fulfilled,1,CUS-009619,Website,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Travel,Vela
ITM-000062633,ORD-00035525,PRD-00524,1,40.69,0.0,33.92,Fulfilled,0,CUS-006490,Website,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Fitness,Pulse
ITM-000062634,ORD-00035525,PRD-00410,1,39.39,0.0,28.73,Fulfilled,0,CUS-006490,Website,Home Delivery,Buy Now Pay Later,Fashion & Accessories,Footwear,Solara
ITM-000062635,ORD-00035525,PRD-00172,3,139.86,0.0,64.41,Fulfilled,0,CUS-006490,Website,Home Delivery,Buy Now Pay Later,Fashion & Accessories,Men's Clothing,Mira
ITM-000062636,ORD-00035526,PRD-00127,1,24.24,0.0,19.11,Fulfilled,0,CUS-001925,Website,Click & Collect,Digital Wallet,Beauty & Personal Care,Fragrance,Pulse
ITM-000062637,ORD-00035527,PRD-00131,3,163.98,0.0,88.42,Fulfilled,0,CUS-001322,Website,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Fitness,Orion
ITM-000062638,ORD-00035528,PRD-00719,1,227.4,0.0,170.36,Fulfilled,0,CUS-004453,Store,In Store,Buy Now Pay Later,Home & Living,Bedding,Nova
ITM-000062639,ORD-00035528,PRD-00887,2,135.17,0.0,80.16,Fulfilled,0,CUS-004453,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Travel,Aurelia Select
ITM-000062640,ORD-00035529,PRD-00637,2,191.32,0.0,128.36,Fulfilled,0,CUS-001799,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Women's Clothing,Orion
ITM-000062641,ORD-00035529,PRD-00735,1,208.28,41.66,101.11,Fulfilled,1,CUS-001799,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Sports Accessories,Orion
ITM-000062642,ORD-00035530,PRD-00442,1,137.35,0.0,70.07,Fulfilled,0,CUS-006752,Website,Home Delivery,Buy Now Pay Later,Fashion & Accessories,Men's Clothing,Orion
ITM-000062643,ORD-00035530,PRD-00813,1,32.8,0.0,22.63,Fulfilled,0,CUS-006752,Website,Home Delivery,Buy Now Pay Later,Home & Living,Kitchen,Vela
ITM-000062644,ORD-00035531,PRD-00181,1,142.93,0.0,86.75,Fulfilled,0,,Marketplace,Home Delivery,Card,Electronics & Accessories,Computer Accessories,Mira
ITM-000062645,ORD-00035532,PRD-00019,1,65.26,6.53,43.3,Fulfilled,0,CUS-003069,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Chargers,Orion
ITM-000062646,ORD-00035533,PRD-00699,1,256.98,0.0,135.15,Fulfilled,0,CUS-004142,Mobile,Home Delivery,Card,Sport & Lifestyle,Sports Accessories,Solara
ITM-000062647,ORD-00035534,PRD-00365,1,184.06,0.0,91.91,Fulfilled,0,CUS-004499,website,Click & Collect,Digital Wallet,Beauty & Personal Care,Haircare,Orion
ITM-000062648,ORD-00035534,PRD-00398,1,16.23,0.0,8.14,Fulfilled,0,CUS-004499,website,Click & Collect,Digital Wallet,Home & Living,Home Décor,Nova
ITM-000062649,ORD-00035535,PRD-00304,1,57.17,8.58,42.27,Fulfilled,0,CUS-001233,Website,Click & Collect,Cash,Beauty & Personal Care,Fragrance,Mira
ITM-000062650,ORD-00035536,PRD-00028,2,57.52,17.26,28.75,Fulfilled,0,CUS-009056,Website,Home Delivery,Card,Beauty & Personal Care,Haircare,Mira
ITM-000062651,ORD-00035536,PRD-00329,1,86.93,17.39,68.92,Fulfilled,0,CUS-009056,Website,Home Delivery,Card,Home & Living,Furniture,Luma
ITM-000062652,ORD-00035537,PRD-00188,1,132.07,0.0,101.74,Fulfilled,0,CUS-002046,Mobile,Home Delivery,EFT,Sport & Lifestyle,Outdoor,Nova
ITM-000062653,ORD-00035537,PRD-00653,1,65.6,0.0,46.65,Fulfilled,0,CUS-002046,Mobile,Home Delivery,EFT,Fashion & Accessories,Footwear,Nova
ITM-000062654,ORD-00035537,PRD-00039,1,164.5,0.0,111.97,Fulfilled,0,CUS-002046,Mobile,Home Delivery,EFT,Home & Living,Bedding,Aurelia Select
ITM-000062655,ORD-00035537,PRD-00227,1,19.25,1.93,15.29,Fulfilled,0,CUS-002046,Mobile,Home Delivery,EFT,Home & Living,Bedding,Aurelia Select
ITM-000062656,ORD-00035538,PRD-00859,2,218.25,0.0,106.97,Fulfilled,0,CUS-002005,Mobile,Click & Collect,Buy Now Pay Later,Sport & Lifestyle,Sports Accessories,Orion
ITM-000062657,ORD-00035538,PRD-00684,1,107.54,0.0,91.12,Fulfilled,0,CUS-002005,Mobile,Click & Collect,Buy Now Pay Later,Fashion & Accessories,Men's Clothing,Solara
ITM-000062658,ORD-00035539,PRD-00499,1,141.43,0.0,95.0,Fulfilled,0,CUS-007030,Store,In Store,Cash,Fashion & Accessories,Men's Clothing,Solara
ITM-000062659,ORD-00035539,PRD-00144,1,14.59,0.0,9.9,Fulfilled,0,CUS-007030,Store,In Store,Cash,Fashion & Accessories,Footwear,Nova
ITM-000062660,ORD-00035540,PRD-00084,1,239.95,0.0,136.16,Fulfilled,0,CUS-000721,Store,In Store,Buy Now Pay Later,Home & Living,Home Décor,Luma
ITM-000062661,ORD-00035541,PRD-00863,1,115.87,23.17,62.99,Fulfilled,0,CUS-003533,Store,In Store,Card,Sport & Lifestyle,Fitness,Nova
ITM-000062662,ORD-00035542,PRD-00150,2,258.39,51.68,191.65,Fulfilled,0,CUS-005576,Mobile,Courier,EFT,Electronics & Accessories,Smart Devices,Mira
ITM-000062663,ORD-00035542,PRD-00630,1,69.56,0.0,49.52,Fulfilled,0,CUS-005576,Mobile,Courier,EFT,Home & Living,Kitchen,Orion
ITM-000062664,ORD-00035542,PRD-00249,1,126.23,0.0,68.25,Fulfilled,0,CUS-005576,Mobile,Courier,EFT,Beauty & Personal Care,Fragrance,Mira
ITM-000062665,ORD-00035543,PRD-00416,1,25.72,0.0,17.37,Fulfilled,0,CUS-005361,Store,In Store,Cash,Electronics & Accessories,Smart Devices,Vela
ITM-000062666,ORD-00035543,PRD-00865,1,25.93,0.0,19.99,Fulfilled,0,CUS-005361,Store,In Store,Cash,Fashion & Accessories,Men's Clothing,Mira
ITM-000062667,ORD-00035543,PRD-00418,1,85.63,0.0,49.35,Fulfilled,1,CUS-005361,Store,In Store,Cash,Electronics & Accessories,Computer Accessories,Mira
