order_id,customer_id,order_date,channel,store_id,fulfillment_method,order_status,payment_method,gross_order_value,discount_amount,shipping_fee,tax_amount
ORD-00038199,CUS-008848,2024-10-31,Mobile,,Courier,Completed,EFT,152.89,30.58,89.0,18.35
ORD-00038200,CUS-001976,2020-10-27,Mobile,,Home Delivery,Completed,Buy Now Pay Later,409.24,1.62,49.0,61.14
ORD-00038201,CUS-003702,2021-10-31,Website,,Click & Collect,Completed,Card,1220.99,117.32,0.0,165.55
ORD-00038202,CUS-006749,2026-03-20,Website,,Home Delivery,Completed,EFT,197.98,59.39,49.0,20.79
ORD-00038203,CUS-007751,2025-10-02,Store,STR-014,In Store,Completed,Buy Now Pay Later,33.45,0.0,0.0,5.02
ORD-00038204,CUS-003095,2022-10-25,Store,STR-019,In Store,Completed,Cash,161.89,0.0,0.0,24.28
ORD-00038205,CUS-002242,2021-09-15,Store,STR-008,In Store,Completed,Card,97.64,0.0,0.0,14.65
ORD-00038206,CUS-000745,2025-07-21,Store,STR-016,In Store,Completed,EFT,116.55,0.0,0.0,17.48
ORD-00038207,CUS-004426,2025-07-14,Website,,Home Delivery,Cancelled,Digital Wallet,56.84,0.0,49.0,8.53
ORD-00038208,CUS-008789,2022-07-08,Website,,Home Delivery,Completed,EFT,209.65,0.0,69.0,31.45
ORD-00038209,CUS-002272,2020-08-10,Mobile,,Click & Collect,Completed,Digital Wallet,147.35,0.0,0.0,22.1
ORD-00038210,CUS-009079,2023-05-21,Store,STR-042,In Store,Completed,Digital Wallet,260.31,20.94,0.0,35.91
ORD-00038211,CUS-010784,2024-02-13,Store,STR-045,In Store,Completed,EFT,509.88,0.0,0.0,76.48
ORD-00038212,CUS-010481,2024-08-01,Store,STR-002,In Store,Completed,EFT,341.98,0.0,0.0,51.3
ORD-00038213,CUS-001857,2026-01-16,Mobile,,Home Delivery,Completed,EFT,127.78,0.0,49.0,19.17
ORD-00038214,CUS-011880,2023-02-27,Store,STR-049,In Store,Completed,Card,242.8,36.42,0.0,30.96
ORD-00038215,CUS-008265,2026-01-26,Website,,Click & Collect,Completed,Card,251.25,4.41,0.0,37.03
ORD-00038216,CUS-005109,2025-10-28,Mobile,,Home Delivery,Completed,Digital Wallet,84.63,8.46,69.0,11.43
ORD-00038217,CUS-009919,2020-04-17,Store,STR-019,In Store,Completed,Cash,340.4,0.0,0.0,51.06
ORD-00038218,CUS-003179,2023-07-31,Mobile,,Home Delivery,Completed,EFT,231.83,1.46,89.0,34.56
ORD-00038219,CUS-006882,2020-12-26,Website,,Home Delivery,Completed,Buy Now Pay Later,388.04,27.26,49.0,54.12
ORD-00038220,CUS-006017,2020-02-14,Mobile,,Home Delivery,Completed,Card,76.29,3.81,49.0,10.87
ORD-00038221,CUS-005567,2020-04-06,Mobile,,Home Delivery,Cancelled,EFT,145.24,0.0,49.0,21.79
ORD-00038222,CUS-003505,2025-04-27,Mobile,,Courier,Completed,Buy Now Pay Later,290.74,0.0,49.0,43.61
ORD-00038223,CUS-006601,2025-10-04,Store,STR-030,In Store,Completed,Digital Wallet,140.01999999999998,8.96,0.0,19.66
ORD-00038224,CUS-009026,2023-04-17,Website,,Click & Collect,Completed,EFT,180.6,0.0,0.0,27.09
ORD-00038225,CUS-008631,2026-07-22,Store,STR-026,In Store,Completed,EFT,344.58,0.0,0.0,51.69
ORD-00038226,CUS-011873,2024-06-27,Website,,Home Delivery,Completed,Card,306.87,0.0,49.0,46.03
ORD-00038227,CUS-003302,2020-04-23,Store,STR-026,In Store,Completed,EFT,398.47,13.99,0.0,57.67
ORD-00038228,CUS-010937,2022-02-26,Mobile,,Home Delivery,Completed,Digital Wallet,138.72,19.03,89.0,17.95
ORD-00038229,CUS-005919,2024-05-28,Website,,Click & Collect,Completed,Card,584.2099999999999,0.0,0.0,87.63
ORD-00038230,CUS-003903,2024-08-28,Marketplace,,Click & Collect,Completed,Card,23.75,0.0,0.0,3.56
ORD-00038231,CUS-008969,2024-10-02,Store,STR-036,In Store,Completed,Digital Wallet,446.58,0.0,0.0,66.99
ORD-00038232,CUS-006761,2024-10-24,Mobile,,Courier,Completed,Card,341.63,34.16,89.0,46.12
ORD-00038233,CUS-009562,2024-02-21,Mobile,,Courier,Completed,EFT,285.01,0.0,89.0,42.75
ORD-00038234,CUS-010453,2026-08-27,Store,STR-003,In Store,Completed,Digital Wallet,80.29,4.01,0.0,11.44
ORD-00038235,CUS-007960,2023-12-24,Store,STR-043,In Store,Completed,EFT,639.2099999999999,0.0,0.0,95.88
ORD-00038236,CUS-008515,2022-06-06,Mobile,,Home Delivery,Completed,Digital Wallet,103.02,10.3,89.0,13.91
ORD-00038237,CUS-011785,2021-04-03,Website,,Courier,Completed,Card,68.69,0.0,69.0,10.3
ORD-00038238,CUS-009216,2021-06-18,Store,STR-024,In Store,Completed,Digital Wallet,45.8,4.58,0.0,6.18
ORD-00038239,CUS-004803,2022-11-20,Store,STR-043,In Store,Completed,EFT,860.1199999999999,61.23,0.0,119.83
ORD-00038240,CUS-009185,2023-03-18,Store,STR-002,In Store,Completed,EFT,1300.32,0.0,0.0,195.05
ORD-00038241,CUS-002393,2020-08-28,Store,STR-026,In Store,Cancelled,Card,764.3299999999999,13.6,0.0,112.61
ORD-00038242,CUS-006888,2024-08-10,Website,,Home Delivery,Completed,Card,55.36,11.07,49.0,6.64
ORD-00038243,CUS-004905,2022-08-19,Website,,Home Delivery,Completed,Cash,232.95,0.0,89.0,34.94
ORD-00038244,CUS-008871,2023-03-18,Store,STR-033,In Store,Completed,Buy Now Pay Later,299.71000000000004,43.02,0.0,38.5
ORD-00038245,CUS-010688,2024-07-30,Store,STR-034,In Store,Completed,Card,120.44,0.0,0.0,18.07
ORD-00038246,CUS-005866,2025-09-28,Store,STR-030,In Store,Completed,Buy Now Pay Later,572.39,49.71,0.0,78.4
ORD-00038247,CUS-004608,2023-10-09,Website,,Click & Collect,Completed,Card,254.24,0.0,0.0,38.14
ORD-00038248,CUS-008754,2026-06-02,Marketplace,,Home Delivery,Completed,Digital Wallet,318.98,28.06,49.0,43.64
ORD-00038249,CUS-007345,2024-09-19,Store,STR-035,In Store,Completed,EFT,412.04,0.0,0.0,61.81
ORD-00038250,CUS-004785,2026-07-13,Mobile,,Home Delivery,Cancelled,Cash,470.05,0.0,69.0,70.51
ORD-00038251,CUS-011621,2022-10-06,Website,,Home Delivery,Completed,EFT,214.91,11.9,69.0,30.45
ORD-00038252,,2020-11-02,Marketplace,,Home Delivery,Completed,Digital Wallet,512.96,0.0,0.0,76.94
ORD-00038253,CUS-004628,2021-08-15,Website,,Courier,Cancelled,Buy Now Pay Later,297.31,34.33,69.0,39.45
ORD-00038254,CUS-002412,2021-08-15,Mobile,,Home Delivery,Pending,Digital Wallet,68.28,0.0,89.0,10.24
ORD-00038255,CUS-004414,2022-03-27,Mobile,,Click & Collect,Completed,Card,325.96,2.18,0.0,48.57
ORD-00038256,CUS-002193,2021-12-17,Website,,Click & Collect,Completed,Buy Now Pay Later,265.99,10.24,0.0,38.36
ORD-00038257,CUS-009472,2023-05-02,Store ,STR-019,In Store,Completed,EFT,374.01,27.01,0.0,52.05
ORD-00038258,CUS-005853,2026-03-10,Store,STR-037,In Store,Completed,Card,110.65,16.05,0.0,14.19
ORD-00038259,CUS-002916,2020-09-27,Website,,Home Delivery,Completed,EFT,518.55,0.0,0.0,77.78
ORD-00038260,CUS-000260,2025-03-16,Store,STR-027,In Store,Completed,Buy Now Pay Later,100.09,0.0,0.0,15.01
ORD-00038261,CUS-003033,2023-10-13,Website,,Home Delivery,Completed,Digital Wallet,239.13,43.15,69.0,29.4
ORD-00038262,CUS-010439,2020-10-22,Website,,Home Delivery,Completed,EFT,14.38,0.0,69.0,2.16
ORD-00038263,CUS-010381,2025-04-28,Website,,Click & Collect,Cancelled,Cash,68.28,0.0,0.0,10.24
ORD-00038264,CUS-011072,2022-12-03,Store,STR-019,In Store,Completed,Digital Wallet,154.66,0.0,0.0,23.2
ORD-00038265,CUS-000720,2024-06-08,Website,,Courier,Cancelled,Digital Wallet,259.32,13.42,89.0,36.88
ORD-00038266,CUS-008487,2026-03-11,Website,,Home Delivery,Completed,Card,799.98,30.82,0.0,115.37
ORD-00038267,CUS-002928,2020-12-30,Store,STR-004,In Store,Pending,EFT,533.76,0.0,0.0,80.06
ORD-00038268,CUS-005430,2021-05-17,Store,STR-021,In Store,Completed,Buy Now Pay Later,126.85,25.37,0.0,15.22
ORD-00038269,,2021-03-23,Marketplace,,Home Delivery,Completed,Cash,550.3199999999999,30.77,0.0,77.93
ORD-00038270,CUS-007517,2023-09-09,Store,STR-047,In Store,Completed,EFT,64.98,0.0,0.0,9.75
ORD-00038271,CUS-011862,2026-07-09,Website,,Home Delivery,Completed,Cash,620.6800000000001,31.03,0.0,88.45
ORD-00038272,CUS-007352,2024-08-04,Store,STR-042,In Store,Completed,EFT,120.74,0.0,0.0,18.11
ORD-00038273,CUS-000409,2023-11-25,Website,,Home Delivery,Completed,EFT,80.27,0.0,69.0,12.04
ORD-00038274,CUS-008859,2020-06-06,Website,,Home Delivery,Completed,EFT,397.29,0.0,89.0,59.59
ORD-00038275,CUS-002046,2022-03-26,Website,,Click & Collect,Completed,Cash,176.44,0.0,0.0,26.47
ORD-00038276,CUS-004496,2022-11-17,Store,STR-024,In Store,Completed,Buy Now Pay Later,315.66,0.0,0.0,47.35
ORD-00038277,CUS-005139,2023-04-05,Store,STR-009,In Store,Completed,Cash,130.35000000000002,4.23,0.0,18.92
ORD-00038278,CUS-006717,2026-02-12,Store,STR-027,In Store,Completed,Cash,327.99,12.82,0.0,47.28
ORD-00038279,CUS-010164,2022-05-06,Store,STR-007,In Store,Completed,Digital Wallet,514.16,66.53,0.0,67.14
ORD-00038280,,2020-01-29,Marketplace,,Home Delivery,Completed,Card,349.48,48.11,49.0,45.21
ORD-00038281,CUS-011717,2022-10-24,Website,,Home Delivery,Completed,EFT,100.41,0.0,69.0,15.06
ORD-00038282,CUS-003452,2024-03-21,Website,,Courier,Completed,Cash,1107.51,0.0,0.0,166.13
ORD-00038283,CUS-011961,2022-07-20,Store,STR-040,In Store,Completed,Cash,56.34,0.0,0.0,8.45
ORD-00038284,CUS-001705,2025-10-28,Store,STR-032,In Store,Completed,Cash,242.75,0.0,0.0,36.41
ORD-00038285,CUS-011957,2025-04-29,Mobile,,Home Delivery,Completed,EFT,66.94,0.0,49.0,10.04
ORD-00038286,CUS-000439,2022-11-12,Mobile,,Home Delivery,Completed,Buy Now Pay Later,1810.83,0.0,0.0,271.62
ORD-00038287,CUS-007019,2026-01-19,Store,STR-032,In Store,Completed,Cash,135.33,0.0,0.0,20.3
ORD-00038288,CUS-003517,2021-09-22,Mobile,,Courier,Completed,Digital Wallet,82.7,0.0,49.0,12.4
ORD-00038289,CUS-008476,2026-03-04,Store,STR-027,In Store,Completed,Card,149.81,0.0,0.0,22.47
ORD-00038290,CUS-002495,2024-11-03,Website,,Click & Collect,Completed,Digital Wallet,205.16,0.0,0.0,30.77
ORD-00038291,CUS-008216,2021-01-25,Store,STR-010,In Store,Completed,Digital Wallet,439.88,8.75,0.0,64.67
ORD-00038292,CUS-007916,2022-06-12,Website,,Home Delivery,Completed,Card,160.58,32.12,49.0,19.27
ORD-00038293,CUS-007844,2024-05-30,Marketplace,,Click & Collect,Completed,Cash,173.51999999999998,17.1,0.0,23.46
ORD-00038294,CUS-011090,2022-03-24,Website,,Home Delivery,Completed,Digital Wallet,124.78,0.0,49.0,18.72
ORD-00038295,CUS-006124,2025-05-15,Store,STR-039,In Store,Completed,EFT,194.81,0.0,0.0,29.22
ORD-00038296,,2021-09-25,Marketplace,,Home Delivery,Completed,Digital Wallet,529.55,0.0,0.0,79.43
ORD-00038297,CUS-010072,2026-02-07,Website,,Courier,Completed,Digital Wallet,28.46,0.0,69.0,4.27
ORD-00038298,CUS-000002,2026-05-27,Website,,Home Delivery,Cancelled,Digital Wallet,197.77,29.67,49.0,25.22
ORD-00038299,CUS-005390,2020-09-04,Store,STR-044,In Store,Completed,Card,919.88,0.0,0.0,137.98
ORD-00038300,CUS-003771,2024-12-19,Website,,Home Delivery,Completed,EFT,102.74,0.0,69.0,15.41
ORD-00038301,CUS-010738,2024-06-13,Store,STR-044,In Store,Completed,Buy Now Pay Later,265.35,39.8,0.0,33.83
ORD-00038302,CUS-003283,2020-12-03,Marketplace,,Home Delivery,Completed,Cash,519.6999999999999,0.0,0.0,77.95
ORD-00038303,CUS-003056,2024-05-17,Website,,Home Delivery,Completed,Cash,278.06,0.0,89.0,41.71
ORD-00038304,CUS-008062,2021-12-24,Website,,Click & Collect,Completed,Buy Now Pay Later,373.03,0.0,0.0,55.95
ORD-00038305,CUS-004921,2025-05-26,Mobile,,Home Delivery,Completed,Card,243.5,73.05,49.0,25.57
ORD-00038306,CUS-011564,2025-12-22,Store,STR-047,In Store,Completed,Buy Now Pay Later,114.74,5.54,0.0,16.38
ORD-00038307,CUS-010629,2020-01-02,Store,STR-011,In Store,Cancelled,EFT,27.09,0.0,0.0,4.06
ORD-00038308,CUS-001591,2025-07-12,Store,STR-029,In Store,Completed,Card,262.55,0.0,0.0,39.38
ORD-00038309,CUS-004122,2026-07-16,Website,,Home Delivery,Completed,Digital Wallet,1230.13,0.0,0.0,184.52
ORD-00038310,CUS-004561,2022-05-07,Store,STR-026,In Store,Completed,EFT,493.75,63.48,0.0,64.54
ORD-00038311,CUS-002940,2026-07-17,Store,STR-034,In Store,Completed,Digital Wallet,237.0,47.4,0.0,28.44
ORD-00038312,CUS-002154,2024-09-22,Website,,Home Delivery,Cancelled,EFT,494.42,0.0,49.0,74.16
ORD-00038313,CUS-005279,2023-10-12,Store,STR-042,In Store,Cancelled,Digital Wallet,208.07,24.97,0.0,27.46
ORD-00038314,CUS-007161,2020-09-02,Store,STR-006,In Store,Completed,Card,66.45,0.0,0.0,9.97
ORD-00038315,CUS-000434,2023-04-26,Mobile,,Home Delivery,Completed,Card,320.17,20.23,69.0,44.99
ORD-00038316,CUS-007820,2020-12-28,Website,,Home Delivery,Completed,Cash,656.28,0.0,0.0,98.44
ORD-00038317,CUS-008671,2021-12-04,Store,STR-005,In Store,Completed,Digital Wallet,486.52,14.79,0.0,70.76
ORD-00038318,CUS-010482,2026-01-01,Store,STR-014,In Store,Completed,Buy Now Pay Later,776.67,0.0,0.0,116.5
ORD-00038319,CUS-000334,2020-09-29,Website,,Click & Collect,Completed,Card,108.1,0.0,0.0,16.22
ORD-00038320,CUS-008433,2023-08-15,Website,,Click & Collect,Completed,Digital Wallet,293.87,0.0,0.0,44.08
ORD-00038321,CUS-000164,2026-07-12,Store,STR-045,In Store,Completed,Card,1023.14,0.0,0.0,153.47
ORD-00038322,CUS-006583,2020-11-27,Store,STR-042,In Store,Completed,EFT,22.57,0.0,0.0,3.39
ORD-00038323,CUS-010262,2021-04-06,Website,,Home Delivery,Completed,EFT,356.36,13.56,69.0,51.42
ORD-00038324,CUS-004008,2023-04-09,Store,STR-032,In Store,Completed,Cash,62.04,0.0,0.0,9.31
ORD-00038325,CUS-002339,2023-04-25,Mobile,,Courier,Completed,EFT,562.89,6.89,0.0,83.4
ORD-00038326,CUS-007135,2023-02-03,Store,STR-043,In Store,Completed,Card,125.48,5.89,0.0,17.94
ORD-00038327,CUS-007956,2021-06-26,Website,,Home Delivery,Completed,Digital Wallet,114.45,0.0,89.0,17.17
ORD-00038328,CUS-006190,2026-08-23,Website,,Click & Collect,Completed,Cash,87.22,8.72,0.0,11.78
ORD-00038329,CUS-011123,2020-09-17,Mobile,,Home Delivery,Completed,Card,206.3,30.95,49.0,26.3
ORD-00038330,CUS-000281,2020-02-05,Store,STR-016,In Store,Cancelled,EFT,252.44,9.51,0.0,36.44
ORD-00038331,CUS-003221,2021-08-18,Website,,Home Delivery,Cancelled,Digital Wallet,201.06,24.38,49.0,26.5
ORD-00038332,CUS-000847,2024-12-05,Website,,Click & Collect,Completed,EFT,434.03,0.0,0.0,65.1
ORD-00038333,CUS-006219,2020-11-09,Mobile,,Home Delivery,Completed,Buy Now Pay Later,519.25,29.75,69.0,73.42
ORD-00038334,CUS-005620,2025-01-14,Store,STR-038,In Store,Completed,Digital Wallet,2662.3500000000004,0.0,0.0,399.35
ORD-00038335,CUS-001536,2022-08-18,Mobile,,Home Delivery,Completed,Buy Now Pay Later,170.66,0.0,89.0,25.6
ORD-00038336,CUS-004438,2025-03-01,Website,,Click & Collect,Completed,Buy Now Pay Later,407.57,0.0,0.0,61.14
ORD-00038337,CUS-007096,2021-06-08,Store,STR-019,In Store,Completed,Card,531.34,57.09,0.0,71.14
ORD-00038338,CUS-006315,2025-03-07,Website,,Home Delivery,Completed,Cash,64.72,0.0,89.0,9.71
ORD-00038339,CUS-001146,2020-01-05,Store,STR-035,In Store,Completed,Buy Now Pay Later,318.02,8.75,0.0,46.39
ORD-00038340,CUS-010831,2024-09-23,Store,STR-043,In Store,Completed,Card,244.38,0.0,0.0,36.66
ORD-00038341,CUS-000555,2020-02-27,Store,STR-001,In Store,Completed,EFT,125.94,0.0,0.0,18.89
ORD-00038342,CUS-010429,2022-10-28,Store,STR-042,In Store,Completed,Buy Now Pay Later,61.17,0.0,0.0,9.18
ORD-00038343,CUS-002521,2024-09-13,Website,,Home Delivery,Pending,Buy Now Pay Later,35.01,0.0,49.0,5.25
ORD-00038344,CUS-009626,2020-04-30,Website,,Click & Collect,Completed,Buy Now Pay Later,25.93,0.0,0.0,3.89
ORD-00038345,CUS-002613,2026-02-25,Store,STR-012,In Store,Completed,Digital Wallet,614.0799999999999,0.0,0.0,92.11
ORD-00038346,CUS-003673,2026-06-13,Website,,Home Delivery,Completed,Buy Now Pay Later,123.31,0.0,69.0,18.5
ORD-00038347,CUS-003210,2024-08-07,Mobile,,Courier,Completed,Buy Now Pay Later,153.6,3.87,49.0,22.46
ORD-00038348,CUS-007661,2021-08-12,Website,,Home Delivery,Completed,Digital Wallet,924.91,53.32,0.0,130.74
ORD-00038349,CUS-009393,2024-09-28,Website,,Click & Collect,Completed,Buy Now Pay Later,308.0,12.44,0.0,44.33
ORD-00038350,CUS-001129,2022-01-12,Store,STR-050,In Store,Completed,Cash,609.9499999999999,106.43,0.0,75.53
ORD-00038351,CUS-009535,2024-06-01,Store,STR-016,In Store,Completed,Buy Now Pay Later,1854.96,0.0,0.0,278.24
ORD-00038352,CUS-004645,2021-01-06,Website,,Click & Collect,Completed,Digital Wallet,32.57,0.0,0.0,4.89
ORD-00038353,CUS-005989,2024-02-08,Website,,Courier,Completed,Cash,152.45,0.0,69.0,22.87
ORD-00038354,CUS-001535,2022-03-18,Store,STR-045,In Store,Completed,Cash,105.66,0.0,0.0,15.85
ORD-00038355,CUS-001611,2023-11-29,Website,,Click & Collect,Completed,Digital Wallet,379.41,0.0,0.0,56.91
ORD-00038356,CUS-001134,2022-03-08,Store,STR-043,In Store,Completed,Digital Wallet,310.90000000000003,13.43,0.0,44.62
ORD-00038357,CUS-004050,2021-10-24,Website,,Click & Collect,Completed,Card,181.3,4.41,0.0,26.53
ORD-00038358,CUS-005230,2022-05-25,Website,,Home Delivery,Completed,Buy Now Pay Later,360.66,13.54,69.0,52.07
ORD-00038359,CUS-006124,2025-11-01,Store,STR-027,In Store,Completed,EFT,286.08,0.0,0.0,42.91
ORD-00038360,CUS-002500,2022-09-09,Store,STR-031,In Store,Completed,Digital Wallet,555.9100000000001,0.0,0.0,83.39
ORD-00038361,CUS-001054,2024-08-09,Website,,Click & Collect,Completed,Buy Now Pay Later,266.22,53.24,0.0,31.95
ORD-00038362,CUS-000232,2024-06-13,Store,STR-003,In Store,Completed,Card,46.51,0.0,0.0,6.98
ORD-00038363,CUS-004220,2024-01-04,Store,STR-017,In Store,Completed,Cash,102.38,0.0,0.0,15.36
ORD-00038364,CUS-004507,2026-06-21,Website,,Home Delivery,Completed,EFT,674.8100000000001,0.0,0.0,101.22
ORD-00038365,CUS-008685,2020-04-17,Mobile,,Home Delivery,Completed,Buy Now Pay Later,179.26999999999998,5.95,89.0,26.0
ORD-00038366,CUS-004960,2023-06-25,Store,STR-027,In Store,Completed,Card,552.38,0.0,0.0,82.86
ORD-00038367,CUS-010763,2026-07-03,Website,,Click & Collect,Completed,EFT,276.2,0.0,0.0,41.43
ORD-00038368,CUS-005749,2026-08-16,Store,STR-032,In Store,Completed,EFT,65.3,0.0,0.0,9.8
ORD-00038369,CUS-011807,2022-12-15,Store,STR-020,In Store,Completed,Card,276.39,4.97,0.0,40.71
ORD-00038370,CUS-008277,2020-05-14,Website,,Home Delivery,Completed,Cash,52.63,0.0,49.0,7.89
ORD-00038371,CUS-003109,2022-05-20,Website,,Home Delivery,Completed,Card,266.07,2.26,89.0,39.57
ORD-00038372,CUS-001960,2022-07-03,Website,,Courier,Completed,EFT,533.76,0.0,0.0,80.06
ORD-00038373,CUS-011271,2022-06-04,Store,STR-007,In Store,Completed,EFT,409.84,0.0,0.0,61.48
ORD-00038374,CUS-008396,2020-03-14,Website,,Click & Collect,Cancelled,Digital Wallet,449.0,6.55,0.0,66.37
ORD-00038375,CUS-005998,2026-02-26,Website,,Home Delivery,Completed,Cash,137.17,0.0,89.0,20.58
ORD-00038376,CUS-010756,2023-12-24,Store,STR-011,In Store,Completed,Digital Wallet,1014.18,8.5,0.0,150.85
ORD-00038377,CUS-004793,2022-07-17,Mobile,,Home Delivery,Completed,EFT,176.97,0.0,49.0,26.55
ORD-00038378,CUS-003824,2026-07-11,Website,,Home Delivery,Completed,Card,57.65,0.0,69.0,8.65
ORD-00038379,CUS-007708,2025-08-28,Website,,Click & Collect,Completed,Digital Wallet,195.96,39.19,0.0,23.52
ORD-00038380,CUS-001228,2021-05-31,Website,,Home Delivery,Completed,Buy Now Pay Later,16.24,3.25,89.0,1.95
ORD-00038381,CUS-004183,2021-03-21,Store,STR-037,In Store,Cancelled,Cash,108.56,0.0,0.0,16.28
ORD-00038382,CUS-001206,2024-10-12,Store,STR-006,In Store,Completed,Cash,54.84,0.0,0.0,8.23
ORD-00038383,CUS-009350,2025-11-02,Store,STR-005,In Store,Completed,EFT,461.39,18.39,0.0,66.45
ORD-00038384,CUS-009309,2025-01-31,Store,STR-009,In Store,Completed,EFT,197.96,0.0,0.0,29.69
ORD-00038385,,2025-06-29,Marketplace,,Click & Collect,Completed,Buy Now Pay Later,35.79,0.0,0.0,5.37
ORD-00038386,CUS-007958,2020-09-09,Mobile,,Click & Collect,Completed,EFT,413.8200000000001,0.0,0.0,62.07
ORD-00038387,CUS-008463,2021-02-16,Website,,Click & Collect,Completed,Digital Wallet,38.03,0.0,0.0,5.7
ORD-00038388,CUS-003291,2022-11-19,Store,STR-001,In Store,Completed,Cash,93.5,0.0,0.0,14.02
ORD-00038389,CUS-000320,2023-12-08,Mobile,,Click & Collect,Completed,Card,43.6,0.0,0.0,6.54
ORD-00038390,CUS-008605,2020-12-06,Store,STR-022,In Store,Completed,Card,28.46,0.0,0.0,4.27
ORD-00038391,,2020-05-27,Marketplace,,Courier,Completed,Card,1103.71,0.0,0.0,165.56
ORD-00038392,CUS-000773,2022-05-07,marketplace,,Courier,Completed,Digital Wallet,273.85,0.0,69.0,41.08
ORD-00038393,CUS-011598,2024-09-22,Store,STR-007,In Store,Completed,EFT,288.91,28.89,0.0,39.0
ORD-00038394,CUS-010448,2025-05-17,Marketplace,,Home Delivery,Completed,Digital Wallet,127.69,2.82,69.0,18.73
ORD-00038395,CUS-006508,2025-06-12,Mobile,,Courier,Completed,EFT,175.46,0.0,49.0,26.32
ORD-00038396,CUS-008438,2021-12-08,Website,,Home Delivery,Completed,EFT,478.43,95.69,69.0,57.41
ORD-00038397,CUS-006747,2021-12-11,Store,STR-003,In Store,Completed,Buy Now Pay Later,29.79,0.0,0.0,4.47
ORD-00038398,CUS-002371,2026-03-21,Mobile,,Home Delivery,Completed,Digital Wallet,355.21,0.0,89.0,53.28
ORD-00038399,CUS-004510,2021-01-16,Store,STR-011,In Store,Completed,Buy Now Pay Later,72.71,2.88,0.0,10.47
ORD-00038400,CUS-006921,2025-03-04,Website,,Home Delivery,Completed,Card,154.25,30.85,69.0,18.51
ORD-00038401,CUS-000012,2020-01-11,Mobile,,Courier,Cancelled,EFT,220.94,0.0,89.0,33.14
ORD-00038402,CUS-002284,2021-10-02,Website,,Courier,Cancelled,Cash,322.25,40.3,49.0,42.29
ORD-00038403,CUS-008946,2021-04-11,Marketplace,,Home Delivery,Completed,Digital Wallet,607.29,0.0,0.0,91.09
ORD-00038404,CUS-010169,2022-11-03,Store,STR-003,In Store,Pending,Cash,116.05,23.21,0.0,13.93
ORD-00038405,CUS-006569,2020-09-23,Mobile,,Home Delivery,Cancelled,Card,90.92,4.55,49.0,12.96
ORD-00038406,CUS-009662,2024-02-12,Store,STR-011,In Store,Completed,Card,23.98,0.0,0.0,3.6
ORD-00038407,CUS-000801,2022-12-08,Store,STR-010,In Store,Completed,Card,475.93,0.0,0.0,71.39
ORD-00038408,,2024-01-16,Marketplace,,Home Delivery,Completed,Cash,314.81,0.0,69.0,47.22
ORD-00038409,CUS-009514,2024-11-03,Website,,Home Delivery,Completed,Buy Now Pay Later,134.47,0.0,89.0,20.17
ORD-00038410,CUS-010357,2023-10-02,Website,,Click & Collect,Completed,EFT,54.02,5.4,0.0,7.29
ORD-00038411,CUS-000854,2023-06-26,Store,STR-021,In Store,Completed,Cash,126.63,0.0,0.0,18.99
ORD-00038412,CUS-002588,2022-07-04,Mobile,,Home Delivery,Completed,Buy Now Pay Later,115.86,0.0,69.0,17.38
ORD-00038413,CUS-009716,2024-05-20,Store,STR-042,In Store,Completed,Digital Wallet,230.55,0.0,0.0,34.58
ORD-00038414,CUS-010268,2026-04-16,Store,STR-037,In Store,Completed,Digital Wallet,416.79,0.0,0.0,62.52
ORD-00038415,CUS-008650,2020-12-17,Store,STR-003,In Store,Cancelled,Cash,65.6,0.0,0.0,9.84
ORD-00038416,CUS-000475,2020-08-01,Store,STR-041,In Store,Cancelled,EFT,821.16,13.45,0.0,121.16
ORD-00038417,CUS-008913,2025-04-28,Mobile,,Home Delivery,Completed,EFT,205.91,0.0,69.0,30.89
ORD-00038418,CUS-006539,2024-03-20,Mobile,,Home Delivery,Completed,Cash,117.92,0.0,49.0,17.69
ORD-00038419,CUS-005847,2023-11-10,Website,,Home Delivery,Completed,Cash,395.78,0.0,69.0,59.37
ORD-00038420,CUS-001429,2020-03-27,Store,STR-024,In Store,Completed,Digital Wallet,170.59,0.0,0.0,25.59
ORD-00038421,CUS-002535,2022-11-27,Store,STR-035,In Store,Completed,Card,138.69,5.59,0.0,19.96
