event_id,customer_id,campaign_id,event_timestamp,event_type,device_type,channel,session_id
EVT-00022802,CUS-008924,CMP-0011,2023-09-25 23:50:00,Click,Mobile,Paid Search,SES-884565683
EVT-00022803,CUS-006769,CMP-0025,2024-03-20 00:33:00,Impression,Desktop,Paid Search,SES-907027318
EVT-00022804,CUS-009054,CMP-0020,2024-02-06 00:06:00,Impression,Desktop,Social,SES-280229490
EVT-00022805,CUS-002943,CMP-0001,2022-10-05 21:00:00,Add To Cart,Mobile,Social,SES-841804812
EVT-00022806,CUS-006951,CMP-0040,2023-11-01 22:04:00,Product View,Mobile,Email,SES-976844118
EVT-00022807,CUS-000232,CMP-0016,2023-05-03 14:22:00,Conversion,Mobile,SMS,SES-713726118
EVT-00022808,CUS-003202,CMP-0026,2024-12-11 04:14:00,Product View,Tablet,SMS,SES-256146664
EVT-00022809,CUS-006962,CMP-0046,2022-08-23 21:59:00,Impression,Tablet,Email,SES-103570128
EVT-00022810,CUS-005858,CMP-0014,2025-08-07 05:59:00,Click,Mobile,Email,SES-543624035
EVT-00022811,CUS-008761,CMP-0040,2023-11-11 11:56:00,Conversion,Mobile,Email,SES-199926085
EVT-00022812,CUS-006612,CMP-0006,2024-07-16 15:09:00,Impression,Mobile,Push,SES-353609445
EVT-00022813,CUS-002167,CMP-0044,2025-05-07 17:18:00,Impression,Tablet,Email,SES-786266975
EVT-00022814,CUS-007316,CMP-0042,2022-05-31 02:13:00,Impression,Tablet,Paid Search,SES-689456480
EVT-00022815,CUS-010540,CMP-0003,2021-02-28 03:50:00,Product View,Mobile,Social,SES-463536661
EVT-00022816,CUS-002714,CMP-0029,2026-06-30 22:56:00,Impression,Tablet,Email,SES-682957009
EVT-00022817,CUS-007199,CMP-0011,2023-10-10 07:28:00,Click,Tablet,Paid Search,SES-144926313
EVT-00022818,CUS-001149,CMP-0029,2026-07-10 23:18:00,Impression,Mobile,Email,SES-313335050
EVT-00022819,CUS-011935,CMP-0046,2022-08-27 00:32:00,Product View,Mobile,Email,SES-444598240
EVT-00022820,CUS-004510,CMP-0009,2022-01-28 07:41:00,Open,Desktop,Push,SES-819380212
EVT-00022821,CUS-006366,CMP-0040,2023-10-29 15:54:00,Product View,Desktop,Email,SES-707664417
EVT-00022822,CUS-001997,CMP-0028,2021-11-28 12:01:00,Impression,Desktop,Social,SES-634374572
EVT-00022823,CUS-011305,CMP-0026,2024-12-17 09:17:00,Impression,Mobile,SMS,SES-653905777
EVT-00022824,CUS-005632,CMP-0034,2025-11-26 05:27:00,Open,Tablet,Social,SES-570900904
EVT-00022825,CUS-005226,CMP-0031,2022-01-04 04:45:00,Conversion,Desktop,Paid Search,SES-802320531
EVT-00022826,CUS-000528,CMP-0009,2022-02-14 14:40:00,Product View,Mobile,Push,SES-724964325
EVT-00022827,CUS-001605,CMP-0004,2024-04-11 13:24:00,Open,Mobile,Paid Search,SES-431704970
EVT-00022828,CUS-005950,CMP-0010,2021-05-26 23:27:00,Open,Tablet,SMS,SES-584481848
EVT-00022829,CUS-001620,CMP-0031,2022-01-06 23:09:00,Impression,Desktop,Paid Search,SES-394893441
EVT-00022830,CUS-005073,CMP-0009,2022-02-21 22:41:00,Product View,Desktop,Push,SES-449492677
EVT-00022831,CUS-004560,CMP-0012,2021-09-11 02:08:00,Product View,Tablet,Paid Search,SES-175599097
EVT-00022832,CUS-005356,CMP-0044,2025-05-09 18:27:00,Product View,Mobile,Email,SES-590198464
EVT-00022833,CUS-003440,CMP-0003,2021-02-25 19:48:00,Add To Cart,Desktop,Social,SES-298301352
EVT-00022834,CUS-000763,CMP-0041,2024-01-27 16:01:00,Click,Tablet,Push,SES-468103352
EVT-00022835,CUS-000458,CMP-0012,2021-09-22 04:16:00,Impression,Tablet,Paid Search,SES-199940866
EVT-00022836,CUS-007952,CMP-0040,2023-10-31 16:51:00,Conversion,Mobile,Email,SES-150241785
EVT-00022837,CUS-003831,CMP-0001,2022-09-22 05:55:00,Impression,Mobile,Social,SES-426862131
EVT-00022838,CUS-000216,CMP-0047,2023-04-14 05:31:00,Add To Cart,Desktop,Social,SES-222227975
EVT-00022839,CUS-009273,CMP-0043,2021-07-22 23:00:00,Product View,Tablet,Paid Search,SES-673366028
EVT-00022840,CUS-011663,CMP-0046,2022-08-20 01:45:00,Impression,Tablet,Email,SES-661900911
EVT-00022841,CUS-003598,CMP-0040,2023-11-10 21:42:00,Product View,Tablet,Email,SES-389164625
EVT-00022842,CUS-007085,CMP-0031,2021-12-28 02:07:00,Conversion,Desktop,Paid Search,SES-509426341
EVT-00022843,CUS-011975,CMP-0020,2024-01-12 02:20:00,Add To Cart,Mobile,Social,SES-332829703
EVT-00022844,CUS-011117,CMP-0027,2023-05-20 23:25:00,Impression,Mobile,SMS,SES-622561572
EVT-00022845,CUS-000750,CMP-0024,2022-05-26 11:34:00,Impression,Mobile,Paid Search,SES-838297197
EVT-00022846,CUS-002077,CMP-0036,2023-10-22 15:26:00,Product View,Tablet,SMS,SES-327698321
EVT-00022847,CUS-006461,CMP-0046,2022-09-05 21:26:00,Impression,Tablet,Email,SES-251982408
EVT-00022848,CUS-011453,CMP-0026,2024-12-13 06:10:00,Add To Cart,Tablet,SMS,SES-882520347
EVT-00022849,CUS-010189,CMP-0010,2021-05-16 19:42:00,Conversion,Mobile,SMS,SES-240549599
EVT-00022850,CUS-003082,CMP-0005,2026-07-13 00:46:00,Open,Tablet,SMS,SES-300551694
EVT-00022851,CUS-006858,CMP-0045,2022-02-22 19:41:00,Impression,Tablet,Social,SES-856666539
EVT-00022852,CUS-003798,CMP-0028,2021-11-27 10:07:00,Impression,Tablet,Social,SES-285905857
EVT-00022853,CUS-011428,CMP-0044,2025-04-23 12:42:00,Product View,Tablet,Email,SES-363596833
EVT-00022854,CUS-001660,CMP-0042,2022-06-04 01:14:00,Product View,Desktop,Paid Search,SES-577748026
EVT-00022855,CUS-006204,CMP-0039,2024-12-14 00:33:00,Impression,Tablet,Push,SES-515832729
EVT-00022856,CUS-004420,CMP-0050,2020-04-28 01:37:00,Add To Cart,Mobile,Push,SES-180119059
EVT-00022857,CUS-000406,CMP-0029,2026-07-08 23:52:00,Click,Mobile,Email,SES-186326730
EVT-00022858,CUS-011909,CMP-0004,2024-04-28 14:29:00,Open,Mobile,Paid Search,SES-530064372
EVT-00022859,CUS-009173,CMP-0017,2023-11-19 22:40:00,Open,Mobile,Paid Search,SES-976606343
EVT-00022860,CUS-005172,CMP-0046,2022-08-26 17:48:00,Impression,Tablet,Email,SES-678012341
EVT-00022861,CUS-010852,CMP-0035,2021-03-07 00:22:00,Add To Cart,Mobile,Email,SES-845954316
EVT-00022862,CUS-001072,CMP-0021,2024-10-21 14:56:00,Impression,Tablet,SMS,SES-999914689
EVT-00022863,CUS-001511,CMP-0003,2021-03-07 19:33:00,Impression,Desktop,Social,SES-388934882
EVT-00022864,CUS-009551,CMP-0032,2020-01-18 12:18:00,Product View,Mobile,SMS,SES-877222759
EVT-00022865,CUS-007235,CMP-0002,2020-04-07 13:07:00,Add To Cart,Tablet,Social,SES-189073740
EVT-00022866,CUS-011765,CMP-0014,2025-08-31 16:42:00,Impression,Mobile,Email,SES-776760027
EVT-00022867,CUS-009927,CMP-0031,2021-12-27 16:52:00,Conversion,Mobile,Paid Search,SES-978495199
EVT-00022868,CUS-009693,CMP-0043,2021-07-22 09:26:00,Product View,Mobile,Paid Search,SES-538749485
EVT-00022869,CUS-011098,CMP-0022,2024-10-11 00:01:00,Add To Cart,Mobile,SMS,SES-398525091
EVT-00022870,CUS-002301,CMP-0034,2025-11-21 12:15:00,Product View,Tablet,Social,SES-451060090
EVT-00022871,CUS-000081,CMP-0024,2022-06-25 00:55:00,Impression,Tablet,Paid Search,SES-127667154
EVT-00022872,CUS-004270,CMP-0022,2024-10-12 01:08:00,Click,Mobile,SMS,SES-838388148
EVT-00022873,CUS-006909,CMP-0028,2021-12-12 00:35:00,Add To Cart,Mobile,Social,SES-857143127
EVT-00022874,CUS-007906,CMP-0013,2026-02-03 06:18:00,Click,Mobile,Push,SES-503412289
EVT-00022875,CUS-004040,CMP-0004,2024-04-11 19:33:00,Product View,Tablet,Paid Search,SES-610488971
EVT-00022876,CUS-010602,CMP-0049,2024-07-15 13:01:00,Product View,Mobile,SMS,SES-881977311
EVT-00022877,CUS-002066,CMP-0049,2024-07-07 22:57:00,Product View,Mobile,SMS,SES-545065673
EVT-00022878,CUS-008765,CMP-0040,2023-10-29 23:01:00,Conversion,Mobile,Email,SES-274241662
EVT-00022879,CUS-007622,CMP-0008,2023-06-02 14:57:00,Impression,Desktop,Email,SES-145020462
EVT-00022880,CUS-005183,CMP-0039,2024-12-15 10:25:00,Open,Desktop,Push,SES-811846311
EVT-00022881,CUS-006200,CMP-0033,2020-12-30 03:33:00,Impression,Desktop,SMS,SES-345170214
EVT-00022882,CUS-008158,CMP-0047,2023-03-30 11:32:00,Open,Mobile,Social,SES-828666565
EVT-00022883,CUS-008715,CMP-0013,2026-01-29 16:46:00,Open,Mobile,Push,SES-457691226
EVT-00022884,CUS-000320,CMP-0007,2022-02-25 12:43:00,Product View,Mobile,Social,SES-585147846
EVT-00022885,CUS-000775,CMP-0036,2023-11-08 11:43:00,Impression,Tablet,SMS,SES-644403827
EVT-00022886,CUS-001824,CMP-0002,2020-04-24 10:16:00,Impression,Mobile,Social,SES-247948966
EVT-00022887,CUS-009107,CMP-0049,2024-07-02 04:57:00,Add To Cart,Mobile,SMS,SES-172843055
EVT-00022888,CUS-003558,CMP-0024,2022-06-02 07:19:00,Product View,Mobile,Paid Search,SES-560155734
EVT-00022889,CUS-007796,CMP-0014,2025-08-18 20:36:00,Impression,Tablet,Email,SES-503467462
EVT-00022890,CUS-000358,CMP-0017,2023-10-29 08:48:00,Impression,Tablet,Paid Search,SES-595195209
EVT-00022891,CUS-006284,CMP-0026,2024-12-17 09:52:00,Click,Mobile,SMS,SES-550876498
EVT-00022892,CUS-005307,CMP-0044,2025-05-24 13:33:00,Impression,Tablet,Email,SES-527278957
EVT-00022893,CUS-011213,CMP-0014,2025-08-24 01:37:00,Conversion,Tablet,Email,SES-285982169
EVT-00022894,CUS-008221,CMP-0028,2021-12-05 13:01:00,Impression,Mobile,Social,SES-745673729
EVT-00022895,CUS-010557,CMP-0020,2024-02-05 11:22:00,Impression,Mobile,Social,SES-210414607
EVT-00022896,CUS-002034,CMP-0033,2020-12-11 16:19:00,Impression,Mobile,SMS,SES-611547060
EVT-00022897,CUS-001487,CMP-0003,2021-01-28 06:42:00,Impression,Desktop,Social,SES-200494001
EVT-00022898,CUS-007016,CMP-0043,2021-07-30 16:05:00,Open,Desktop,Paid Search,SES-529312279
EVT-00022899,CUS-006405,CMP-0035,2021-04-10 19:57:00,Conversion,Mobile,Email,SES-345074854
EVT-00022900,CUS-011995,CMP-0005,2026-07-24 22:04:00,Conversion,Desktop,SMS,SES-710775605
EVT-00022901,CUS-001649,CMP-0019,2024-01-18 16:05:00,Open,Tablet,Social,SES-929601798
EVT-00022902,CUS-011344,CMP-0038,2022-11-12 02:47:00,Impression,Mobile,Paid Search,SES-953761309
EVT-00022903,CUS-011900,CMP-0022,2024-10-03 00:26:00,Product View,Tablet,SMS,SES-917768545
EVT-00022904,CUS-004779,CMP-0049,2024-07-11 11:49:00,Impression,Mobile,SMS,SES-740594684
EVT-00022905,CUS-011726,CMP-0040,2023-11-10 11:31:00,Impression,Mobile,Email,SES-940170842
EVT-00022906,CUS-005804,CMP-0048,2023-02-22 12:27:00,Click,Desktop,Social,SES-711091563
EVT-00022907,CUS-008067,CMP-0009,2022-02-17 21:36:00,Product View,Desktop,Push,SES-777993148
EVT-00022908,CUS-002519,CMP-0010,2021-06-02 14:12:00,Impression,Mobile,SMS,SES-570456584
EVT-00022909,CUS-011780,CMP-0034,2025-11-17 17:13:00,Click,Desktop,Social,SES-889929775
EVT-00022910,CUS-008734,CMP-0019,2024-01-20 09:53:00,Conversion,Desktop,Social,SES-881884129
EVT-00022911,CUS-004987,CMP-0018,2026-05-22 14:42:00,Add To Cart,Desktop,Push,SES-653079783
EVT-00022912,CUS-004835,CMP-0043,2021-07-28 20:39:00,Impression,Mobile,Paid Search,SES-429610429
EVT-00022913,CUS-008470,CMP-0005,2026-07-19 13:58:00,Conversion,Desktop,SMS,SES-349436522
EVT-00022914,CUS-008251,CMP-0042,2022-05-30 10:13:00,Click,Tablet,Paid Search,SES-353804465
EVT-00022915,CUS-000277,CMP-0024,2022-06-06 16:46:00,Impression,Desktop,Paid Search,SES-133791203
EVT-00022916,CUS-007633,CMP-0034,2025-11-22 21:31:00,Click,Tablet,Social,SES-407871245
EVT-00022917,CUS-005350,CMP-0035,2021-03-30 17:42:00,Click,Desktop,Email,SES-779995174
EVT-00022918,CUS-005751,CMP-0033,2020-12-26 11:29:00,Click,Mobile,SMS,SES-721746483
EVT-00022919,CUS-008822,CMP-0033,2020-12-29 12:37:00,Conversion,Desktop,SMS,SES-934441158
EVT-00022920,CUS-008629,CMP-0035,2021-03-08 08:13:00,Add To Cart,Desktop,Email,SES-623823365
EVT-00022921,CUS-008937,CMP-0033,2020-12-19 15:03:00,Open,Tablet,SMS,SES-452724433
EVT-00022922,CUS-000837,CMP-0025,2024-03-21 13:30:00,Add To Cart,Mobile,Paid Search,SES-478744861
EVT-00022923,CUS-000869,CMP-0002,2020-04-04 07:50:00,Add To Cart,Tablet,Social,SES-938588635
EVT-00022924,CUS-007199,CMP-0030,2020-10-21 09:14:00,Click,Mobile,Email,SES-996575490
EVT-00022925,CUS-001624,CMP-0029,2026-07-04 11:30:00,Impression,Desktop,Email,SES-181889403
EVT-00022926,CUS-008838,CMP-0044,2025-05-13 22:24:00,Product View,Mobile,Email,SES-500097243
EVT-00022927,CUS-000222,CMP-0003,2021-02-10 15:11:00,Open,Tablet,Social,SES-934129159
EVT-00022928,CUS-010162,CMP-0013,2026-02-05 00:35:00,Open,Desktop,Push,SES-170752520
EVT-00022929,CUS-011858,CMP-0024,2022-07-04 06:03:00,Impression,Desktop,Paid Search,SES-191462318
EVT-00022930,CUS-011353,CMP-0031,2022-01-04 09:14:00,Open,Mobile,Paid Search,SES-159131251
EVT-00022931,CUS-009525,CMP-0043,2021-07-30 09:16:00,Add To Cart,Tablet,Paid Search,SES-841781053
EVT-00022932,CUS-002351,CMP-0045,2022-03-06 17:34:00,Impression,Tablet,Social,SES-761508633
EVT-00022933,CUS-000806,CMP-0042,2022-05-31 23:04:00,Open,Mobile,Paid Search,SES-564626896
EVT-00022934,CUS-009419,CMP-0049,2024-07-09 12:36:00,Impression,Mobile,SMS,SES-559447225
EVT-00022935,CUS-005722,CMP-0030,2020-10-06 11:21:00,Open,Tablet,Email,SES-742478913
EVT-00022936,CUS-003124,CMP-0044,2025-05-21 17:07:00,Impression,Desktop,Email,SES-179457838
EVT-00022937,CUS-006305,CMP-0009,2022-02-06 15:53:00,Click,Desktop,Push,SES-617104968
EVT-00022938,CUS-008913,CMP-0036,2023-10-28 15:20:00,Impression,Mobile,SMS,SES-301617080
EVT-00022939,CUS-001580,CMP-0039,2024-12-12 05:48:00,Impression,Tablet,Push,SES-965488202
EVT-00022940,CUS-006831,CMP-0007,2022-02-28 06:24:00,Conversion,Tablet,Social,SES-705061694
EVT-00022941,CUS-010309,CMP-0047,2023-03-26 14:48:00,Add To Cart,Mobile,Social,SES-215405996
EVT-00022942,CUS-003108,CMP-0027,2023-05-18 02:36:00,Impression,Mobile,SMS,SES-598581253
EVT-00022943,CUS-009761,CMP-0003,2021-02-20 14:19:00,Add To Cart,Desktop,Social,SES-597593489
EVT-00022944,CUS-000537,CMP-0003,2021-01-28 10:50:00,Product View,Tablet,Social,SES-300381641
EVT-00022945,CUS-002637,CMP-0041,2024-01-16 01:31:00,Conversion,Mobile,Push,SES-352650973
EVT-00022946,CUS-007518,CMP-0026,2024-12-11 21:55:00,Open,Tablet,SMS,SES-275978579
EVT-00022947,CUS-009786,CMP-0042,2022-05-29 21:18:00,Product View,Tablet,Paid Search,SES-748834292
EVT-00022948,CUS-003235,CMP-0020,2024-01-28 07:00:00,Product View,Desktop,Social,SES-212576860
EVT-00022949,CUS-001205,CMP-0002,2020-04-04 12:24:00,Product View,Tablet,Social,SES-502702125
EVT-00022950,CUS-005626,CMP-0012,2021-09-10 23:40:00,Product View,Tablet,Paid Search,SES-969454238
EVT-00022951,CUS-000761,CMP-0022,2024-10-03 11:03:00,Conversion,Desktop,SMS,SES-180918530
EVT-00022952,CUS-009124,CMP-0045,2022-02-24 20:59:00,Add To Cart,Tablet,Social,SES-206490908
EVT-00022953,CUS-006315,CMP-0007,2022-02-20 22:59:00,Add To Cart,Mobile,Social,SES-995359246
EVT-00022954,CUS-001700,CMP-0023,2020-02-17 08:31:00,Impression,Desktop,Email,SES-231473883
EVT-00022955,CUS-005422,CMP-0028,2021-11-25 08:23:00,Open,Desktop,Social,SES-806859532
EVT-00022956,CUS-007015,CMP-0035,2021-03-30 17:33:00,Impression,Desktop,Email,SES-875924623
EVT-00022957,CUS-002907,CMP-0010,2021-06-06 01:07:00,Impression,Desktop,SMS,SES-707369577
EVT-00022958,CUS-000520,CMP-0005,2026-07-20 22:44:00,Impression,Tablet,SMS,SES-619516202
EVT-00022959,CUS-003685,CMP-0023,2020-02-15 16:00:00,Add To Cart,Mobile,Email,SES-571078685
EVT-00022960,CUS-005662,CMP-0003,2021-01-28 13:10:00,Impression,Tablet,Social,SES-971855245
EVT-00022961,CUS-010482,CMP-0029,2026-07-03 04:12:00,Click,Desktop,Email,SES-204585021
EVT-00022962,CUS-001092,CMP-0028,2021-12-04 11:35:00,Open,Desktop,Social,SES-780461673
EVT-00022963,CUS-011177,CMP-0009,2022-02-22 12:20:00,Impression,Mobile,Push,SES-797977889
EVT-00022964,CUS-003802,CMP-0043,2021-08-04 14:22:00,Product View,Mobile,Paid Search,SES-150511955
EVT-00022965,CUS-011426,CMP-0003,2021-01-29 01:13:00,Add To Cart,Tablet,Social,SES-460482175
EVT-00022966,CUS-011425,CMP-0026,2024-12-07 18:18:00,Product View,Tablet,SMS,SES-956835887
EVT-00022967,CUS-004415,CMP-0030,2020-10-19 22:58:00,Impression,Mobile,Email,SES-818128827
EVT-00022968,CUS-011325,CMP-0001,2022-10-02 03:30:00,Product View,Desktop,Social,SES-710125739
EVT-00022969,CUS-002524,CMP-0030,2020-10-12 21:06:00,Click,Mobile,Email,SES-692704502
EVT-00022970,CUS-011692,CMP-0017,2023-10-27 23:06:00,Impression,Tablet,Paid Search,SES-528682447
EVT-00022971,CUS-004540,CMP-0002,2020-04-21 23:36:00,Impression,Tablet,Social,SES-405994211
EVT-00022972,CUS-006092,CMP-0044,2025-05-15 05:01:00,Impression,Mobile,Email,SES-404120013
EVT-00022973,CUS-008343,CMP-0036,2023-11-01 05:39:00,Impression,Mobile,SMS,SES-760125173
EVT-00022974,CUS-007160,CMP-0017,2023-11-11 22:55:00,Impression,Tablet,Paid Search,SES-547052021
EVT-00022975,CUS-001089,CMP-0019,2024-01-17 09:21:00,Conversion,Desktop,Social,SES-761657428
EVT-00022976,CUS-006607,CMP-0042,2022-05-30 02:06:00,Product View,Mobile,Paid Search,SES-902290735
EVT-00022977,CUS-005039,CMP-0041,2024-01-17 10:07:00,Open,Mobile,Push,SES-682539460
EVT-00022978,CUS-007664,CMP-0022,2024-10-31 05:14:00,Impression,Tablet,SMS,SES-704912892
EVT-00022979,CUS-011564,CMP-0042,2022-06-03 17:23:00,Add To Cart,Mobile,Paid Search,SES-544052903
EVT-00022980,CUS-005131,CMP-0044,2025-05-16 14:40:00,Click,Tablet,Email,SES-919427068
EVT-00022981,CUS-007685,CMP-0046,2022-08-20 22:05:00,Open,Mobile,Email,SES-555244115
EVT-00022982,CUS-000983,CMP-0015,2024-09-20 14:29:00,Impression,Mobile,SMS,SES-663079232
EVT-00022983,CUS-004045,CMP-0024,2022-06-22 00:57:00,Product View,Mobile,Paid Search,SES-338077328
EVT-00022984,CUS-010445,CMP-0042,2022-05-29 20:42:00,Product View,Desktop,Paid Search,SES-862479997
EVT-00022985,CUS-011723,CMP-0013,2026-02-04 03:05:00,Add To Cart,Desktop,Push,SES-671876692
EVT-00022986,CUS-009519,CMP-0037,2024-11-21 00:29:00,Click,Desktop,Push,SES-674573696
EVT-00022987,CUS-001415,CMP-0003,2021-02-15 15:53:00,Impression,Desktop,Social,SES-584453520
EVT-00022988,CUS-000851,CMP-0045,2022-02-16 11:25:00,Add To Cart,Mobile,Social,SES-377228460
EVT-00022989,CUS-008670,CMP-0026,2024-12-12 23:59:00,Impression,Mobile,SMS,SES-643841419
EVT-00022990,CUS-006050,CMP-0014,2025-08-16 03:03:00,Impression,Mobile,Email,SES-486389435
EVT-00022991,CUS-002403,CMP-0001,2022-10-06 16:06:00,Product View,Mobile,Social,SES-348107923
EVT-00022992,CUS-001866,CMP-0032,2020-01-13 13:11:00,Open,Mobile,SMS,SES-152659533
EVT-00022993,CUS-011793,CMP-0030,2020-10-19 14:08:00,Add To Cart,Tablet,Email,SES-657792566
EVT-00022994,CUS-010935,CMP-0039,2024-12-18 09:37:00,Click,Desktop,Push,SES-765644195
EVT-00022995,CUS-011178,CMP-0046,2022-08-25 15:13:00,Impression,Tablet,Email,SES-793749783
EVT-00022996,CUS-008073,CMP-0036,2023-11-03 07:52:00,Open,Tablet,SMS,SES-443753115
EVT-00022997,CUS-006171,CMP-0009,2022-02-08 06:23:00,Open,Mobile,Push,SES-543551071
EVT-00022998,CUS-004640,CMP-0044,2025-05-23 23:58:00,Conversion,Desktop,Email,SES-515861624
EVT-00022999,CUS-002751,CMP-0030,2020-10-25 23:07:00,Impression,Tablet,Email,SES-172622974
EVT-00023000,CUS-001581,CMP-0036,2023-11-02 08:01:00,Conversion,Mobile,SMS,SES-721386001
EVT-00023001,CUS-001001,CMP-0006,2024-08-01 08:08:00,Conversion,Tablet,Push,SES-202684393
EVT-00023002,CUS-008410,CMP-0019,2024-01-25 03:22:00,Product View,Mobile,Social,SES-422515475
EVT-00023003,CUS-006193,CMP-0011,2023-09-28 10:58:00,Product View,Mobile,Paid Search,SES-987718038
EVT-00023004,CUS-007989,CMP-0039,2024-12-18 16:02:00,Impression,Tablet,Push,SES-826123350
EVT-00023005,CUS-009205,CMP-0037,2024-11-28 10:42:00,Impression,Tablet,Push,SES-635746063
EVT-00023006,CUS-001287,CMP-0018,2026-05-20 21:34:00,Impression,Tablet,Push,SES-262410328
EVT-00023007,CUS-000652,CMP-0020,2024-02-10 15:29:00,Product View,Desktop,Social,SES-525865226
EVT-00023008,CUS-007853,CMP-0029,2026-07-04 22:18:00,Add To Cart,Desktop,Email,SES-134168324
EVT-00023009,CUS-002685,CMP-0027,2023-05-10 09:34:00,Impression,Mobile,SMS,SES-529769700
EVT-00023010,CUS-004534,CMP-0040,2023-10-25 03:32:00,Conversion,Tablet,Email,SES-469253233
EVT-00023011,CUS-009326,CMP-0038,2022-11-10 01:36:00,Impression,Desktop,Paid Search,SES-656470518
EVT-00023012,CUS-005535,CMP-0043,2021-07-23 01:13:00,Open,Mobile,Paid Search,SES-128889400
EVT-00023013,CUS-009358,CMP-0033,2020-12-26 12:17:00,Impression,Tablet,SMS,SES-623186242
EVT-00023014,CUS-002685,CMP-0001,2022-09-18 02:40:00,Conversion,Mobile,Social,SES-473309717
EVT-00023015,CUS-010613,CMP-0020,2024-01-10 01:56:00,Impression,Mobile,Social,SES-586255036
EVT-00023016,CUS-008604,CMP-0017,2023-11-13 16:18:00,Add To Cart,Tablet,Paid Search,SES-868906830
EVT-00023017,CUS-009276,CMP-0037,2024-11-30 12:54:00,Impression,Tablet,Push,SES-839003080
EVT-00023018,CUS-008380,CMP-0030,2020-10-06 00:37:00,Impression,Tablet,Email,SES-317775743
EVT-00023019,CUS-004304,CMP-0036,2023-10-09 19:29:00,Open,Tablet,SMS,SES-477755249
EVT-00023020,CUS-005244,CMP-0001,2022-09-23 13:25:00,Impression,Tablet,Social,SES-609443117
EVT-00023021,CUS-001790,CMP-0045,2022-02-11 03:41:00,Impression,Tablet,Social,SES-259199230
EVT-00023022,CUS-005924,CMP-0041,2024-01-24 23:34:00,Conversion,Desktop,Push,SES-644157582
EVT-00023023,CUS-000698,CMP-0030,2020-10-18 03:12:00,Conversion,Tablet,Email,SES-599116023
EVT-00023024,CUS-002112,CMP-0031,2022-01-11 17:45:00,Product View,Tablet,Paid Search,SES-416786116
EVT-00023025,CUS-008484,CMP-0040,2023-11-01 20:10:00,Impression,Desktop,Email,SES-332471758
EVT-00023026,CUS-006712,CMP-0006,2024-07-12 05:30:00,Impression,Tablet,Push,SES-252243361
EVT-00023027,CUS-008211,CMP-0039,2024-12-18 08:35:00,Conversion,Tablet,Push,SES-395885150
EVT-00023028,CUS-000973,CMP-0043,2021-07-21 03:36:00,Impression,Mobile,Paid Search,SES-691495123
EVT-00023029,CUS-009433,CMP-0024,2022-05-31 13:29:00,Impression,Tablet,Paid Search,SES-681441243
EVT-00023030,CUS-002060,CMP-0046,2022-09-11 02:55:00,Open,Tablet,Email,SES-577394650
EVT-00023031,CUS-010780,CMP-0028,2021-12-03 07:40:00,Add To Cart,Tablet,Social,SES-856655997
EVT-00023032,CUS-006541,CMP-0033,2021-01-06 18:19:00,Click,Tablet,SMS,SES-251398527
EVT-00023033,CUS-006454,CMP-0021,2024-10-21 18:58:00,Open,Mobile,SMS,SES-224559790
EVT-00023034,CUS-010355,CMP-0033,2020-12-07 19:40:00,Impression,Tablet,SMS,SES-495638783
EVT-00023035,CUS-011562,CMP-0026,2024-12-14 08:49:00,Impression,Mobile,SMS,SES-423802537
EVT-00023036,CUS-006439,CMP-0018,2026-05-17 11:21:00,Add To Cart,Desktop,Push,SES-687918125
EVT-00023037,CUS-003963,CMP-0027,2023-05-21 22:38:00,Product View,Desktop,SMS,SES-160286671
EVT-00023038,CUS-011905,CMP-0025,2024-03-28 15:38:00,Open,Desktop,Paid Search,SES-418542947
EVT-00023039,CUS-000896,CMP-0035,2021-03-20 23:27:00,Conversion,Tablet,Email,SES-293519867
EVT-00023040,CUS-011756,CMP-0029,2026-07-10 23:41:00,Click,Tablet,Email,SES-632157984
EVT-00023041,CUS-004192,CMP-0035,2021-03-20 01:28:00,Impression,Mobile,Email,SES-272406225
