payment_id,order_id,customer_id,payment_date,payment_method,payment_provider,payment_status,transaction_reference,amount,refund_amount,failed
PAY-00031085,ORD-00031085,CUS-009919,2020-06-26,EFT,Bank Transfer,Reversed,TXN-17180686464,89.6,89.6,1
PAY-00031086,ORD-00031086,CUS-002654,2024-01-11,EFT,Bank Transfer,Successful,TXN-96237097290,156.13,0.0,0
PAY-00031087,ORD-00031087,CUS-005499,2023-06-27,EFT,Bank Transfer,Successful,TXN-52666117309,95.72,0.0,0
PAY-00031088,ORD-00031088,CUS-010905,2023-07-18,Buy Now Pay Later,FlexPay,Successful,TXN-29769354481,44.6,0.0,0
PAY-00031089,ORD-00031089,CUS-010403,2024-11-18,Buy Now Pay Later,FlexPay,Successful,TXN-32957342272,188.71,0.0,0
PAY-00031090,ORD-00031090,CUS-009070,2022-04-05,EFT,Bank Transfer,Successful,TXN-42410859730,295.91,0.0,0
PAY-00031091,ORD-00031091,CUS-001112,2022-03-28,Card,Bank Gateway,Successful,TXN-19489706924,94.27,0.0,0
PAY-00031092,ORD-00031092,CUS-006590,2021-02-22,Digital Wallet,WalletPay,Successful,TXN-75840973916,100.14,0.0,0
PAY-00031093,ORD-00031093,CUS-008046,2020-07-03,Card,Bank Gateway,Successful,TXN-74087709433,143.01,0.0,0
PAY-00031094,ORD-00031094,CUS-004859,2026-02-18,Cash,Store POS,Successful,TXN-17604087138,109.53,0.0,0
PAY-00031095,ORD-00031095,CUS-003353,2021-12-02,Digital Wallet,WalletPay,Successful,TXN-63499447855,16.35,0.0,0
PAY-00031096,ORD-00031096,CUS-006621,2022-12-29,Cash,Store POS,Successful,TXN-21759303231,186.02,0.0,0
PAY-00031097,ORD-00031097,CUS-003886,2026-01-17,Card,Bank Gateway,Successful,TXN-28789188828,63.47,0.0,0
PAY-00031098,ORD-00031098,CUS-011025,2021-06-01,Cash,Store POS,Successful,TXN-78400528987,125.99,0.0,0
PAY-00031099,ORD-00031099,CUS-006312,2021-03-01,Cash,Store POS,Successful,TXN-53190343344,85.05,0.0,0
PAY-00031100,ORD-00031100,CUS-003756,2024-10-20,Buy Now Pay Later,FlexPay,Successful,TXN-74805879955,487.45,0.0,0
PAY-00031101,ORD-00031101,CUS-007719,2022-05-12,Buy Now Pay Later,FlexPay,Reversed,TXN-41075112712,634.08,634.08,1
PAY-00031102,ORD-00031102,CUS-009448,2021-09-14,Card,Bank Gateway,Successful,TXN-58194891489,493.15,0.0,0
PAY-00031103,ORD-00031103,CUS-010609,2025-03-12,Cash,Store POS,Successful,TXN-92389060557,323.11,0.0,0
PAY-00031104,ORD-00031104,CUS-009264,2021-10-08,Buy Now Pay Later,FlexPay,Successful,TXN-32650157024,137.35,0.0,0
PAY-00031105,ORD-00031105,CUS-005843,2020-01-14,Card,Bank Gateway,Reversed,TXN-28906755233,103.43,103.43,1
PAY-00031106,ORD-00031106,CUS-010659,2025-07-06,Digital Wallet,WalletPay,Reversed,TXN-89598650566,82.94,82.94,1
PAY-00031107,ORD-00031107,CUS-004477,2026-06-20,Cash,Store POS,Successful,TXN-68614796699,167.3,0.0,0
PAY-00031108,ORD-00031108,CUS-001614,2026-01-18,Card,Bank Gateway,Successful,TXN-94688708917,417.33,0.0,0
PAY-00031109,ORD-00031109,CUS-007769,2020-10-07,Cash,Store POS,Successful,TXN-29967730335,222.49,0.0,0
PAY-00031110,ORD-00031110,CUS-006845,2023-02-13,EFT,Bank Transfer,Pending,TXN-89075254819,334.32,0.0,1
PAY-00031111,ORD-00031111,CUS-007117,2025-11-23,Digital Wallet,WalletPay,Successful,TXN-11753391127,964.93,0.0,0
PAY-00031112,ORD-00031112,CUS-009922,2024-03-18,Digital Wallet,WalletPay,Successful,TXN-56193264349,36.94,0.0,0
PAY-00031113,ORD-00031113,CUS-002191,2021-12-28,EFT,Bank Transfer,Successful,TXN-84472212909,497.28,0.0,0
PAY-00031114,ORD-00031114,CUS-004130,2022-05-28,Digital Wallet,WalletPay,Pending,TXN-85279511090,198.54,0.0,1
PAY-00031115,ORD-00031115,CUS-000672,2022-02-01,EFT,Bank Transfer,Successful,TXN-29777344471,231.92,0.0,0
PAY-00031116,ORD-00031116,CUS-003960,2024-03-22,Card,Bank Gateway,Successful,TXN-35036499762,323.13,0.0,0
PAY-00031117,ORD-00031117,CUS-009461,2024-05-07,EFT,Bank Transfer,Successful,TXN-43986229864,96.2,0.0,0
PAY-00031118,ORD-00031118,CUS-007268,2024-11-06,Cash,Store POS,Successful,TXN-62818857928,171.98,0.0,0
PAY-00031119,ORD-00031119,CUS-006972,2021-11-08,Buy Now Pay Later,FlexPay,Reversed,TXN-22506440672,327.78,327.78,1
PAY-00031120,ORD-00031120,CUS-009886,2024-10-20,Buy Now Pay Later,FlexPay,Successful,TXN-55215439533,140.44,0.0,0
PAY-00031121,ORD-00031121,CUS-003374,2022-12-05,EFT,Bank Transfer,Successful,TXN-35340742532,562.85,0.0,0
PAY-00031122,ORD-00031122,CUS-004075,2020-04-09,Card,Bank Gateway,Successful,TXN-56116973473,352.57,0.0,0
PAY-00031123,ORD-00031123,CUS-003252,2025-03-16,Buy Now Pay Later,FlexPay,Reversed,TXN-76077704903,373.35,373.35,1
PAY-00031124,ORD-00031124,CUS-011681,2020-08-28,Cash,Store POS,Successful,TXN-26035610768,82.43,0.0,0
PAY-00031125,ORD-00031125,CUS-000462,2020-01-23,Card,Bank Gateway,Successful,TXN-37587325284,439.35,0.0,0
PAY-00031126,ORD-00031126,CUS-000968,2024-09-19,Digital Wallet,WalletPay,Successful,TXN-71681512565,147.35,0.0,0
PAY-00031127,ORD-00031127,CUS-011714,2020-07-30,Cash,Store POS,Successful,TXN-15469176882,397.82,0.0,0
PAY-00031128,ORD-00031128,CUS-004706,2023-07-18,Card,Bank Gateway,Successful,TXN-45217406759,240.66,0.0,0
PAY-00031129,ORD-00031129,CUS-001439,2022-03-26,EFT,Bank Transfer,Successful,TXN-96579706150,316.98,0.0,0
PAY-00031130,ORD-00031130,CUS-002934,2026-04-15,Card,Bank Gateway,Successful,TXN-83687741090,422.25,0.0,0
PAY-00031131,ORD-00031131,CUS-010727,2022-01-22,Digital Wallet,WalletPay,Successful,TXN-40103931901,84.71,0.0,0
PAY-00031132,ORD-00031132,CUS-010599,2020-09-09,EFT,Bank Transfer,Successful,TXN-35731338636,371.06,0.0,0
PAY-00031133,ORD-00031133,CUS-003418,2020-11-26,Buy Now Pay Later,FlexPay,Successful,TXN-10671699908,272.86,0.0,0
PAY-00031134,ORD-00031134,CUS-010258,2026-08-05,Cash,Store POS,Successful,TXN-10811813965,202.39,0.0,0
PAY-00031135,ORD-00031135,CUS-008878,2026-05-29,Cash,Store POS,Successful,TXN-64549385752,371.89,0.0,0
PAY-00031136,ORD-00031136,CUS-004955,2020-11-21,Buy Now Pay Later,FlexPay,Reversed,TXN-99944387891,100.94,100.94,1
PAY-00031137,ORD-00031137,CUS-009777,2022-03-30,Digital Wallet,WalletPay,Successful,TXN-71090400059,157.93,0.0,0
PAY-00031138,ORD-00031138,CUS-003049,2020-03-17,Card,Bank Gateway,Successful,TXN-72175265235,173.57,0.0,0
PAY-00031139,ORD-00031139,CUS-001797,2025-06-22,Buy Now Pay Later,FlexPay,Successful,TXN-19102906644,277.1,0.0,0
PAY-00031140,ORD-00031140,CUS-006581,2025-12-28,Card,Bank Gateway,Successful,TXN-86222902980,290.53,0.0,0
PAY-00031141,ORD-00031141,CUS-007385,2024-09-14,EFT,Bank Transfer,Successful,TXN-73111974360,117.12,0.0,0
PAY-00031142,ORD-00031142,CUS-009307,2023-05-11,Cash,Store POS,Successful,TXN-64369152580,287.87,0.0,0
PAY-00031143,ORD-00031143,CUS-004678,2022-06-18,Digital Wallet,WalletPay,Successful,TXN-58902578657,782.86,0.0,0
PAY-00031144,ORD-00031144,CUS-010544,2021-11-28,Digital Wallet,WalletPay,Successful,TXN-50387855043,19.23,0.0,0
PAY-00031145,ORD-00031145,CUS-006171,2024-10-01,Buy Now Pay Later,FlexPay,Successful,TXN-61351896278,57.26,0.0,0
PAY-00031146,ORD-00031146,CUS-011210,2023-10-23,Digital Wallet,WalletPay,Successful,TXN-70837867125,164.42,0.0,0
PAY-00031147,ORD-00031147,,2023-02-06,Buy Now Pay Later,FlexPay,Reversed,TXN-38739550701,277.97,277.97,1
PAY-00031148,ORD-00031148,CUS-011959,2022-07-07,Card,Bank Gateway,Reversed,TXN-43436002753,327.3,327.3,1
PAY-00031149,ORD-00031149,CUS-007183,2024-11-12,EFT,Bank Transfer,Successful,TXN-66698218039,515.75,0.0,0
PAY-00031150,ORD-00031150,CUS-004401,2026-08-03,Buy Now Pay Later,FlexPay,Successful,TXN-41226555319,301.75,0.0,0
PAY-00031151,ORD-00031151,CUS-011932,2020-10-24,EFT,Bank Transfer,Successful,TXN-14289361043,67.25,0.0,0
PAY-00031152,ORD-00031152,CUS-001861,2025-02-26,Digital Wallet,WalletPay,Successful,TXN-70298360998,31.82,0.0,0
PAY-00031153,ORD-00031153,CUS-008530,2023-01-08,Cash,Store POS,Successful,TXN-12986659803,151.38,0.0,0
PAY-00031154,ORD-00031154,CUS-000069,2024-05-15,Card,Bank Gateway,Successful,TXN-78913092523,305.98,0.0,0
PAY-00031155,ORD-00031155,CUS-004089,2025-04-28,Digital Wallet,WalletPay,Successful,TXN-69457572050,237.58,0.0,0
PAY-00031156,ORD-00031156,CUS-008648,2022-02-22,EFT,Bank Transfer,Successful,TXN-73029883273,579.77,0.0,0
PAY-00031157,ORD-00031157,CUS-004840,2021-05-02,Buy Now Pay Later,FlexPay,Pending,TXN-68599110160,648.67,0.0,1
PAY-00031158,ORD-00031158,CUS-006798,2020-03-03,Card,Bank Gateway,Successful,TXN-88419094182,320.16,0.0,0
PAY-00031159,ORD-00031159,CUS-003941,2026-06-08,Card,Bank Gateway,Reversed,TXN-29986156051,329.64,329.64,1
PAY-00031160,ORD-00031160,CUS-009207,2025-04-24,Buy Now Pay Later,FlexPay,Successful,TXN-70521454203,142.65,0.0,0
PAY-00031161,ORD-00031161,CUS-008920,2024-10-16,EFT,Bank Transfer,Successful,TXN-58959208777,208.47,0.0,0
PAY-00031162,ORD-00031162,CUS-009872,2020-04-26,Buy Now Pay Later,FlexPay,Successful,TXN-35795415910,152.9,0.0,0
PAY-00031163,ORD-00031163,CUS-008578,2026-02-23,Card,Bank Gateway,Successful,TXN-34306397169,331.41,0.0,0
PAY-00031164,ORD-00031164,,2020-10-02,Cash,Store POS,Successful,TXN-28289026222,476.11,0.0,0
PAY-00031165,ORD-00031165,CUS-009193,2021-12-07,Buy Now Pay Later,FlexPay,Reversed,TXN-21146720500,576.6,576.6,1
PAY-00031166,ORD-00031166,CUS-005540,2023-12-04,Digital Wallet,WalletPay,Successful,TXN-63948841587,42.37,0.0,0
PAY-00031167,ORD-00031167,CUS-001983,2020-01-29,Cash,Store POS,Successful,TXN-22049977560,136.74,0.0,0
PAY-00031168,ORD-00031168,CUS-007635,2025-01-16,EFT,Bank Transfer,Successful,TXN-37020803654,336.07,0.0,0
PAY-00031169,ORD-00031169,,2026-03-06,Card,Bank Gateway,Successful,TXN-80013722179,209.45,0.0,0
PAY-00031170,ORD-00031170,CUS-010362,2022-09-22,Digital Wallet,WalletPay,Successful,TXN-84240427546,504.8,0.0,0
PAY-00031171,ORD-00031171,CUS-005949,2020-10-21,Digital Wallet,WalletPay,Successful,TXN-13757476126,274.62,0.0,0
PAY-00031172,ORD-00031172,CUS-009264,2023-12-04,EFT,Bank Transfer,Successful,TXN-96660668557,38.85,0.0,0
PAY-00031173,ORD-00031173,CUS-000017,2025-03-08,Card,Bank Gateway,Successful,TXN-39140037829,337.4,0.0,0
PAY-00031174,ORD-00031174,CUS-000246,2026-06-27,EFT,Bank Transfer,Successful,TXN-36138051830,214.59,0.0,0
PAY-00031175,ORD-00031175,CUS-004926,2021-10-23,Card,Bank Gateway,Successful,TXN-52856726410,88.09,0.0,0
PAY-00031176,ORD-00031176,CUS-001529,2021-11-15,Digital Wallet,WalletPay,Successful,TXN-46702981025,61.6,0.0,0
PAY-00031177,ORD-00031177,CUS-010441,2020-07-20,Card,Bank Gateway,Successful,TXN-19454725620,313.62,0.0,0
PAY-00031178,ORD-00031178,CUS-011653,2020-04-17,Buy Now Pay Later,FlexPay,Successful,TXN-86352856359,186.73,0.0,0
PAY-00031179,ORD-00031179,CUS-004364,2024-11-27,Card,Bank Gateway,Successful,TXN-14959921817,557.61,0.0,0
PAY-00031180,ORD-00031180,CUS-007038,2021-06-24,Cash,Store POS,Successful,TXN-13087776449,224.79,0.0,0
PAY-00031181,ORD-00031181,CUS-007075,2022-01-09,Digital Wallet,WalletPay,Successful,TXN-84529795126,153.28,0.0,0
PAY-00031182,ORD-00031182,CUS-008392,2022-12-22,Digital Wallet,WalletPay,Successful,TXN-87207933989,479.55,0.0,0
PAY-00031183,ORD-00031183,CUS-010579,2020-07-07,Card,Bank Gateway,Successful,TXN-27876203076,177.03,0.0,0
PAY-00031184,ORD-00031184,CUS-011632,2025-03-07,Card,Bank Gateway,Successful,TXN-93977072454,78.02,0.0,0
PAY-00031185,ORD-00031185,CUS-004710,2023-10-17,Digital Wallet,WalletPay,Successful,TXN-47241127388,267.16,0.0,0
PAY-00031186,ORD-00031186,,2022-10-17,Digital Wallet,WalletPay,Successful,TXN-14744650609,274.15,0.0,0
PAY-00031187,ORD-00031187,CUS-002682,2021-07-21,Buy Now Pay Later,FlexPay,Successful,TXN-80339996509,236.76,0.0,0
PAY-00031188,ORD-00031188,CUS-003409,2023-12-04,Card,Bank Gateway,Reversed,TXN-35331416283,590.78,590.78,1
PAY-00031189,ORD-00031189,CUS-008841,2024-10-16,Digital Wallet,WalletPay,Successful,TXN-15161514161,152.13,0.0,0
PAY-00031190,ORD-00031190,CUS-011883,2023-10-09,Buy Now Pay Later,FlexPay,Successful,TXN-18710067028,192.51,0.0,0
PAY-00031191,ORD-00031191,,2025-01-18,Buy Now Pay Later,FlexPay,Successful,TXN-44857129834,73.19,0.0,0
PAY-00031192,ORD-00031192,CUS-002121,2023-04-02,EFT,Bank Transfer,Successful,TXN-20199548328,165.85,0.0,0
PAY-00031193,ORD-00031193,CUS-009876,2020-10-25,Card,Bank Gateway,Successful,TXN-14268552146,424.71,0.0,0
PAY-00031194,ORD-00031194,CUS-010710,2021-01-22,EFT,Bank Transfer,Successful,TXN-29993163672,393.76,0.0,0
PAY-00031195,ORD-00031195,CUS-011712,2025-04-18,EFT,Bank Transfer,Successful,TXN-25420818031,593.03,0.0,0
PAY-00031196,ORD-00031196,CUS-003929,2020-06-14,Digital Wallet,WalletPay,Successful,TXN-50176240261,494.81,0.0,0
PAY-00031197,ORD-00031197,CUS-008005,2023-01-13,EFT,Bank Transfer,Successful,TXN-32544365357,128.02,0.0,0
PAY-00031198,ORD-00031198,CUS-006001,2021-05-09,Buy Now Pay Later,FlexPay,Successful,TXN-15436738867,52.46,0.0,0
PAY-00031199,ORD-00031199,CUS-011295,2025-01-15,Cash,Store POS,Successful,TXN-17681645705,107.94,0.0,0
PAY-00031200,ORD-00031200,CUS-011971,2021-10-19,Card,Bank Gateway,Successful,TXN-36370143457,129.02,0.0,0
PAY-00031201,ORD-00031201,CUS-011169,2025-01-31,EFT,Bank Transfer,Successful,TXN-95604456228,136.43,0.0,0
PAY-00031202,ORD-00031202,CUS-008579,2021-04-01,Digital Wallet,WalletPay,Reversed,TXN-25439623532,221.67,221.67,1
PAY-00031203,ORD-00031203,CUS-000481,2024-01-20,Cash,Store POS,Successful,TXN-53736753416,190.39,0.0,0
PAY-00031204,ORD-00031204,CUS-001076,2021-04-13,Card,Bank Gateway,Successful,TXN-45785221114,160.86,0.0,0
PAY-00031205,ORD-00031205,CUS-006155,2023-02-10,Digital Wallet,WalletPay,Successful,TXN-66790615960,388.63,0.0,0
PAY-00031206,ORD-00031206,CUS-010651,2024-01-20,Cash,Store POS,Successful,TXN-86369669606,1049.84,0.0,0
PAY-00031207,ORD-00031207,CUS-006261,2021-01-10,EFT,Bank Transfer,Successful,TXN-94811865645,110.37,0.0,0
PAY-00031208,ORD-00031208,CUS-001182,2023-01-11,Digital Wallet,WalletPay,Successful,TXN-10650862095,221.83,0.0,0
PAY-00031209,ORD-00031209,CUS-002155,2024-09-30,Cash,Store POS,Reversed,TXN-82760933762,199.9,199.9,1
PAY-00031210,ORD-00031210,CUS-005696,2021-09-01,Digital Wallet,WalletPay,Successful,TXN-95652966916,48.69,0.0,0
PAY-00031211,ORD-00031211,CUS-009001,2020-05-08,Digital Wallet,WalletPay,Successful,TXN-91079592187,570.26,0.0,0
PAY-00031212,ORD-00031212,CUS-009972,2021-07-27,Card,Bank Gateway,Successful,TXN-46313951309,92.87,0.0,0
PAY-00031213,ORD-00031213,CUS-001994,2022-08-20,Buy Now Pay Later,FlexPay,Reversed,TXN-52750884279,675.25,675.25,1
PAY-00031214,ORD-00031214,CUS-006511,2020-12-14,EFT,Bank Transfer,Successful,TXN-17810701774,136.22,0.0,0
PAY-00031215,ORD-00031215,CUS-006972,2025-05-15,Digital Wallet,WalletPay,Successful,TXN-48440227828,329.54,0.0,0
PAY-00031216,ORD-00031216,CUS-001649,2024-08-10,EFT,Bank Transfer,Successful,TXN-20145975582,84.35,0.0,0
PAY-00031217,ORD-00031217,CUS-003594,2023-05-18,EFT,Bank Transfer,Successful,TXN-91289672446,232.3,0.0,0
PAY-00031218,ORD-00031218,CUS-006991,2023-03-04,Cash,Store POS,Successful,TXN-85242022871,344.75,0.0,0
PAY-00031219,ORD-00031219,CUS-005630,2025-04-19,Digital Wallet,WalletPay,Successful,TXN-66954726659,99.43,0.0,0
PAY-00031220,ORD-00031220,CUS-011592,2024-06-05,Card,Bank Gateway,Successful,TXN-70140694930,153.35,0.0,0
PAY-00031221,ORD-00031221,,2024-08-05,Card,Bank Gateway,Successful,TXN-17902588597,511.58,0.0,0
PAY-00031222,ORD-00031222,CUS-010285,2022-07-10,Card,Bank Gateway,Successful,TXN-51957913914,497.38,0.0,0
PAY-00031223,ORD-00031223,CUS-003572,2020-01-13,Card,Bank Gateway,Successful,TXN-93411369254,126.21,0.0,0
PAY-00031224,ORD-00031224,CUS-008534,2020-07-25,EFT,Bank Transfer,Successful,TXN-99857304753,299.93,0.0,0
PAY-00031225,ORD-00031225,CUS-009335,2024-11-27,Digital Wallet,WalletPay,Successful,TXN-97401893114,24.09,0.0,0
PAY-00031226,ORD-00031226,CUS-010234,2025-06-26,Card,Bank Gateway,Successful,TXN-14002839723,1294.55,0.0,0
PAY-00031227,ORD-00031227,CUS-011017,2020-08-15,Cash,Store POS,Successful,TXN-50444357727,556.69,0.0,0
PAY-00031228,ORD-00031228,CUS-003926,2020-04-11,Digital Wallet,WalletPay,Successful,TXN-89398742335,144.9,0.0,0
PAY-00031229,ORD-00031229,CUS-003106,2021-07-25,EFT,Bank Transfer,Successful,TXN-79055265554,269.1,0.0,0
PAY-00031230,ORD-00031230,CUS-010511,2022-06-13,Cash,Store POS,Successful,TXN-33836866606,105.12,0.0,0
PAY-00031231,ORD-00031231,CUS-011782,2021-03-18,EFT,Bank Transfer,Successful,TXN-51572686702,370.46,0.0,0
PAY-00031232,ORD-00031232,CUS-003037,2023-11-25,Buy Now Pay Later,FlexPay,Successful,TXN-30800355597,268.59,0.0,0
PAY-00031233,ORD-00031233,CUS-008294,2025-12-09,Cash,Store POS,Successful,TXN-11473593451,100.06,0.0,0
PAY-00031234,ORD-00031234,CUS-011448,2024-06-05,EFT,Bank Transfer,Successful,TXN-22612778127,517.19,0.0,0
PAY-00031235,ORD-00031235,CUS-000073,2022-03-20,Digital Wallet,WalletPay,Successful,TXN-57477606175,197.23,0.0,0
PAY-00031236,ORD-00031236,CUS-010210,2023-03-18,Buy Now Pay Later,FlexPay,Successful,TXN-77535591758,234.03,0.0,0
PAY-00031237,ORD-00031237,CUS-002349,2026-04-21,Cash,Store POS,Reversed,TXN-62193100319,475.85,475.85,1
PAY-00031238,ORD-00031238,CUS-007473,2025-04-28,Cash,Store POS,Successful,TXN-35165636937,2815.7,0.0,0
PAY-00031239,ORD-00031239,CUS-002163,2021-01-11,Buy Now Pay Later,FlexPay,Reversed,TXN-61431554223,155.69,155.69,1
PAY-00031240,ORD-00031240,CUS-011070,2023-03-13,Cash,Store POS,Successful,TXN-55364275799,38.94,0.0,0
PAY-00031241,ORD-00031241,CUS-004182,2020-07-20,Digital Wallet,WalletPay,Successful,TXN-72895796909,200.1,0.0,0
PAY-00031242,ORD-00031242,CUS-007192,2025-07-27,Digital Wallet,WalletPay,Successful,TXN-73082202054,113.2,0.0,0
PAY-00031243,ORD-00031243,CUS-003256,2024-08-17,EFT,Bank Transfer,Successful,TXN-97403050061,646.84,0.0,0
PAY-00031244,ORD-00031244,CUS-008106,2021-08-23,Cash,Store POS,Pending,TXN-29596425196,193.03,0.0,1
PAY-00031245,ORD-00031245,CUS-003714,2024-12-21,Digital Wallet,WalletPay,Successful,TXN-11554295011,118.56,0.0,0
PAY-00031246,ORD-00031246,CUS-001694,2023-02-24,Digital Wallet,WalletPay,Successful,TXN-71124195005,92.79,0.0,0
PAY-00031247,ORD-00031247,CUS-003365,2025-04-21,Buy Now Pay Later,FlexPay,Successful,TXN-95911921510,534.6,0.0,0
PAY-00031248,ORD-00031248,CUS-001688,2020-03-16,Card,Bank Gateway,Successful,TXN-82776469689,168.06,0.0,0
PAY-00031249,ORD-00031249,CUS-003016,2022-11-10,Cash,Store POS,Successful,TXN-38555696314,50.41,0.0,0
PAY-00031250,ORD-00031250,CUS-003179,2023-11-08,Card,Bank Gateway,Successful,TXN-29471051197,374.11,0.0,0
PAY-00031251,ORD-00031251,CUS-006535,2020-09-11,Card,Bank Gateway,Successful,TXN-71674802466,383.97,0.0,0
PAY-00031252,ORD-00031252,CUS-002681,2022-09-06,EFT,Bank Transfer,Successful,TXN-70354391788,246.36,0.0,0
PAY-00031253,ORD-00031253,CUS-005769,2024-12-03,EFT,Bank Transfer,Successful,TXN-72496512812,192.92,0.0,0
PAY-00031254,ORD-00031254,CUS-002545,2024-07-16,Buy Now Pay Later,FlexPay,Successful,TXN-46271874666,229.12,0.0,0
PAY-00031255,ORD-00031255,CUS-006221,2020-09-13,Digital Wallet,WalletPay,Successful,TXN-38438929272,119.86,0.0,0
PAY-00031256,ORD-00031256,CUS-009905,2024-12-11,Cash,Store POS,Successful,TXN-20663202295,365.83,0.0,0
PAY-00031257,ORD-00031257,,2024-10-31,Buy Now Pay Later,FlexPay,Successful,TXN-63506391339,288.29,0.0,0
PAY-00031258,ORD-00031258,CUS-011877,2022-11-19,Card,Bank Gateway,Successful,TXN-39581275192,212.46,0.0,0
PAY-00031259,ORD-00031259,,2025-06-17,Cash,Store POS,Successful,TXN-20670201636,220.19,0.0,0
PAY-00031260,ORD-00031260,CUS-008047,2024-01-20,Buy Now Pay Later,FlexPay,Successful,TXN-99897275933,130.24,0.0,0
PAY-00031261,ORD-00031261,CUS-005386,2026-08-29,EFT,Bank Transfer,Successful,TXN-62732297942,256.26,0.0,0
PAY-00031262,ORD-00031262,CUS-010915,2024-11-16,Digital Wallet,WalletPay,Successful,TXN-96689414947,235.89,0.0,0
PAY-00031263,ORD-00031263,CUS-010261,2026-08-27,Buy Now Pay Later,FlexPay,Reversed,TXN-70768253728,72.62,72.62,1
PAY-00031264,ORD-00031264,CUS-005423,2025-07-29,Card,Bank Gateway,Successful,TXN-45477468695,157.74,0.0,0
PAY-00031265,ORD-00031265,CUS-005982,2022-03-26,EFT,Bank Transfer,Successful,TXN-34218738474,284.56,0.0,0
PAY-00031266,ORD-00031266,CUS-002497,2020-09-12,Cash,Store POS,Successful,TXN-88724748166,148.29,0.0,0
PAY-00031267,ORD-00031267,CUS-000723,2024-03-13,Buy Now Pay Later,FlexPay,Successful,TXN-84247224303,220.78,0.0,0
PAY-00031268,ORD-00031268,CUS-005723,2023-08-26,Card,Bank Gateway,Successful,TXN-63610212694,330.45,0.0,0
PAY-00031269,ORD-00031269,CUS-007753,2026-07-27,EFT,Bank Transfer,Successful,TXN-96252712091,187.02,0.0,0
PAY-00031270,ORD-00031270,CUS-010914,2026-03-01,Buy Now Pay Later,FlexPay,Successful,TXN-66525829553,223.1,0.0,0
PAY-00031271,ORD-00031271,CUS-008774,2020-01-09,Digital Wallet,WalletPay,Pending,TXN-61068499352,242.04,0.0,1
PAY-00031272,ORD-00031272,CUS-008869,2021-11-22,Digital Wallet,WalletPay,Successful,TXN-54632753491,211.43,0.0,0
PAY-00031273,ORD-00031273,CUS-006471,2023-06-02,Digital Wallet,WalletPay,Successful,TXN-84713061694,257.18,0.0,0
PAY-00031274,ORD-00031274,CUS-009665,2024-03-10,Card,Bank Gateway,Successful,TXN-99407715401,107.88,0.0,0
PAY-00031275,ORD-00031275,CUS-009616,2022-08-27,EFT,Bank Transfer,Pending,TXN-84661484465,135.17,0.0,1
PAY-00031276,ORD-00031276,CUS-002900,2021-11-18,Digital Wallet,WalletPay,Successful,TXN-29043758659,646.28,0.0,0
PAY-00031277,ORD-00031277,CUS-009620,2023-01-05,Card,Bank Gateway,Successful,TXN-84305372975,362.1,0.0,0
PAY-00031278,ORD-00031278,CUS-010845,2025-05-10,Card,Bank Gateway,Successful,TXN-21133761210,565.71,0.0,0
PAY-00031279,ORD-00031279,CUS-011123,2026-04-09,Cash,Store POS,Successful,TXN-88233779521,474.94,0.0,0
PAY-00031280,ORD-00031280,CUS-001905,2024-12-14,Card,Bank Gateway,Successful,TXN-20560995872,174.03,0.0,0
PAY-00031281,ORD-00031281,CUS-002277,2021-01-30,Buy Now Pay Later,FlexPay,Successful,TXN-27021246057,206.24,0.0,0
PAY-00031282,ORD-00031282,CUS-008853,2026-04-30,Card,Bank Gateway,Successful,TXN-75204791340,229.6,0.0,0
PAY-00031283,ORD-00031283,CUS-006385,2023-07-17,EFT,Bank Transfer,Successful,TXN-85256270705,107.64,0.0,0
PAY-00031284,ORD-00031284,CUS-002877,2024-08-28,Buy Now Pay Later,FlexPay,Successful,TXN-60992438072,29.76,0.0,0
PAY-00031285,ORD-00031285,CUS-003432,2024-07-07,Cash,Store POS,Successful,TXN-38294233014,153.62,0.0,0
PAY-00031286,ORD-00031286,CUS-011675,2023-04-05,Card,Bank Gateway,Successful,TXN-40764125928,727.57,0.0,0
PAY-00031287,ORD-00031287,CUS-010168,2023-07-10,Digital Wallet,WalletPay,Successful,TXN-33908041256,434.58,0.0,0
PAY-00031288,ORD-00031288,CUS-000460,2023-08-10,Cash,Store POS,Successful,TXN-27379021499,53.96,0.0,0
PAY-00031289,ORD-00031289,CUS-007248,2020-11-15,EFT,Bank Transfer,Successful,TXN-52296095911,139.4,0.0,0
PAY-00031290,ORD-00031290,CUS-007642,2025-03-12,EFT,Bank Transfer,Successful,TXN-23554088551,171.24,0.0,0
